Name;XY Scope Project;
File;E:\hawino\Measurements\VarianceMeasurement\NewVarinaceMeasurements\Scope Project.csv;
Starttime of export;133228415217429000;Donnerstag, 9. März 2023;14:18:41.742
Endtime of export;133228415441340474;Donnerstag, 9. März 2023;14:19:04.134


Name;x, y X;x, y Y;xRef, yRef X;xRef, yRef Y;vYworldToSimulink;vXworldToSimulink
SampleTime[ms];10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True
SymbolName;TrackingController.observer.xCameraPose.x;TrackingController.observer.xCameraPose.y;TrackingController.trajectory.xRef;TrackingController.trajectory.yRef;TrackingController.observer.vYworldToSimulink;TrackingController.observer.vXworldToSimulink
NetID;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1
Port;851;851;851;851;851;851

5140;3069.1298828125;999.263427734375;3325;1000;-12.835585845232529;560.60809569335947
5150;3088.0947265625;1000.5106811523438;3325;1000;-49.811661448482795;538.32576577097029
5160;3088.0947265625;1000.5106811523438;3325;1000;-16.43655430943096;522.265756862707
5170;3088.0947265625;1000.5106811523438;3325;1000;15.729909016393535;513.15030175534923
5180;3088.0947265625;1000.5106811523438;3350;1000;3.8085165961888094;495.47857023832785
5190;3088.0947265625;1000.5106811523438;3350;1000;-0.085088495494559879;517.77096398128685
5200;3125.896484375;999.72967529296875;3350;1000;-4.7210759823592241;572.04110302481843
5210;3125.896484375;999.72967529296875;3350;1000;-13.793264309788299;523.51970458847836
5220;3125.896484375;999.72967529296875;3350;1000;-45.3262202239449;453.04234962645631
5230;3125.896484375;999.72967529296875;3375;1000;-16.856803392030869;447.43186325445168
5240;3144.30078125;1000.4938354492188;3375;1000;18.302440734557663;508.70162998059914
5250;3144.30078125;1000.4938354492188;3375;1000;-16.528716004023423;497.33137656483768
5260;3144.30078125;1000.4938354492188;3375;1000;-29.950067143668306;454.88563715836477
5270;3144.30078125;1000.4938354492188;3375;1000;-40.632486714413574;465.02600673471727
5280;3162.90185546875;1002.3641967773438;3400;1000;8.8256587171913878;452.75107365361322
5290;3162.90185546875;1002.3641967773438;3400;1000;26.310790004853921;452.784048921066
5300;3162.90185546875;1002.3641967773438;3400;1000;-41.964598095493827;467.88943046211887
5310;3162.90185546875;1002.3641967773438;3400;1000;-56.324296406482048;423.25062134654223
5320;3180.64208984375;1001.6993408203125;3400;1000;11.091039910918006;393.63291137064539
5330;3180.64208984375;1001.6993408203125;3425;1000;17.577956916580959;447.4269024258254
5340;3180.64208984375;1001.6993408203125;3425;1000;-50.308853800518207;476.51736976436388
5350;3180.64208984375;1001.6993408203125;3425;1000;-26.539477863423642;460.23885063437757
5360;3180.64208984375;1001.6993408203125;3425;1000;30.884769515658391;464.66191232999876
5370;3212.81201171875;1001.560546875;3425;1000;18.239085636319814;492.85938858812091
5380;3212.81201171875;1001.560546875;3450;1000;-22.68049446323252;481.03976799885572
5390;3212.81201171875;1001.560546875;3450;1000;-5.0750940953167856;477.29253007774832
5400;3212.81201171875;1001.560546875;3450;1000;24.497791745742504;473.63272758954332
5410;3228.84228515625;1000.9041748046875;3450;1000;-3.4656358321002614;475.58271684718477
5420;3228.84228515625;1000.9041748046875;3450;1000;-25.419065332672929;507.72104860012558
5430;3228.84228515625;1000.9041748046875;3475;1000;1.6806747601717973;503.93290904027288
5440;3228.84228515625;1000.9041748046875;3475;1000;-2.6735104860373582;490.33124201375222
5450;3243.284912109375;1000.2863159179688;3475;1000;-2.5727586481762756;472.74564752381372
5460;3243.284912109375;1000.2863159179688;3475;1000;9.9202218838152874;493.95255920832687
5470;3243.284912109375;1000.2863159179688;3475;1000;6.3326577645695608;482.10283089849179
5480;3243.284912109375;1000.2863159179688;3500;1000;9.2711748560675034;458.13644295395494
5490;3272.529296875;1000.218505859375;3500;1000;7.0281826150492464;511.28552876056574
5500;3272.529296875;1000.218505859375;3500;1000;-27.704920710922977;528.12430167709545
5510;3272.529296875;1000.218505859375;3500;1000;-54.305644231949927;510.14988715314996
5520;3272.529296875;1000.218505859375;3500;1000;-52.115864846594263;490.34326169196606
5530;3272.529296875;1000.218505859375;3525;1000;-15.147174155621471;468.25528440128681
5540;3287.95263671875;1000.5577392578125;3525;1000;1.6538452818218019;473.81456397985193
5550;3287.95263671875;1000.5577392578125;3525;1000;-19.481104173385745;468.11427584036244
5560;3287.95263671875;1000.5577392578125;3525;1000;-6.4471666196075859;487.10539992521649
5570;3287.95263671875;1000.5577392578125;3525;1000;16.346131985946528;493.63101350609776
5580;3287.95263671875;1000.5577392578125;3550;1000;12.6190385651349;473.05781783096296
5590;3304.930908203125;997.80078125;3550;1000;2.6508899974702871;491.96882004637257
5600;3304.930908203125;997.80078125;3550;1000;11.897125810254977;491.22197347031249
5610;3304.930908203125;997.80078125;3550;1000;25.725986514735027;495.00347040807594
5620;3304.930908203125;997.80078125;3550;1000;7.1499389800037676;505.39189241140531
5630;3320.969482421875;997.114501953125;3575;1000;7.3107651952124968;499.10604944861376
5640;3320.969482421875;997.114501953125;3575;1000;-26.804405670179364;507.63177012939957
5650;3320.969482421875;997.114501953125;3575;1000;-61.761754017075674;540.1513648777327
5660;3320.969482421875;997.114501953125;3575;1000;-31.534326584771506;498.40098809394448
5670;3353.01123046875;995.7205810546875;3575;1000;28.591751322409593;435.804248651045
5680;3353.01123046875;995.7205810546875;3600;1000;36.675267248153517;469.74846262758922
5690;3353.01123046875;995.7205810546875;3600;1000;9.8816827466324355;479.25915614331012
5700;3353.01123046875;995.7205810546875;3600;1000;-5.3499644364013221;498.02232988147506
5710;3367.72216796875;995.5672607421875;3600;1000;-10.510934743885869;526.72095498052283
5720;3367.72216796875;995.5672607421875;3600;1000;13.760982449558938;524.515945376677
5730;3367.72216796875;995.5672607421875;3625;1000;33.657527415955343;522.95902960581134
5740;3367.72216796875;995.5672607421875;3625;1000;36.233961263838253;508.76039894310026
5750;3381.6806640625;995.02423095703125;3625;1000;29.193317514777284;487.10146544611507
5760;3381.6806640625;995.02423095703125;3625;1000;8.439719844643264;511.47891529494029
5770;3381.6806640625;995.02423095703125;3625;1000;0.347685783143973;505.77200503079405
5780;3381.6806640625;995.02423095703125;3650;1000;27.601555717236664;501.12364255072032
5790;3381.6806640625;995.02423095703125;3650;1000;17.375791005547129;525.58644075702875
5800;3412.353271484375;997.6419677734375;3650;1000;-1.8715029887034405;531.472777663738
5810;3412.353271484375;997.6419677734375;3650;1000;15.971999797699098;524.12314401577748
5820;3412.353271484375;997.6419677734375;3650;1000;35.228160509201849;507.9709169343829
5830;3412.353271484375;997.6419677734375;3675;1000;48.667425195058541;524.32282502364512
5840;3427.63037109375;1000.30859375;3675;1000;24.664622479904679;541.00811273814008
5850;3427.63037109375;1000.30859375;3675;1000;23.78402884608866;545.98306100148579
5860;3427.63037109375;1000.30859375;3675;1000;9.1832603294666768;557.28687810060387
5870;3427.63037109375;1000.30859375;3675;1000;-45.3610657931026;545.7617021549022
5880;3427.63037109375;1000.30859375;3700;1000;-8.7942557487485118;495.426241280659
5890;3443.16650390625;1000.6033935546875;3700;1000;55.06775164482729;520.42145912667877
5900;3443.16650390625;1000.6033935546875;3700;1000;39.19766547780663;538.90084841893042
5910;3443.16650390625;1000.6033935546875;3700;1000;5.3055852330536482;493.28192367290683
5920;3443.16650390625;1000.6033935546875;3700;1000;26.307270439873179;521.74893749614421
5930;3475.67822265625;1003.438720703125;3724.99999999999;1000;68.40400699530008;538.21442723892994
5940;3475.67822265625;1003.438720703125;3724.99999999999;1000;46.475455862793723;588.34994209757122
5950;3475.67822265625;1003.438720703125;3724.99999999999;1000;18.488108787013957;617.86336266885485
5960;3475.67822265625;1003.438720703125;3724.99999999999;1000;30.32866376444737;565.63781083216293
5970;3492.915283203125;1006.5015869140625;3724.99999999999;1000;4.4866073557386272;489.79862349605145
5980;3492.915283203125;1006.5015869140625;3749.99999999999;1000;-17.642790055413442;522.35705479777812
5990;3492.915283203125;1006.5015869140625;3749.99999999999;1000;-4.6009400325812209;541.50826248219
6000;3492.915283203125;1006.5015869140625;3749.99999999999;1000;8.9573481705546243;558.43482033749672
6010;3492.915283203125;1006.5015869140625;3749.99999999999;1000;-15.681942539680563;553.97438986630391
6020;3511.43359375;1005.5400390625;3749.99999999999;1000;-25.891192008992803;505.85846378736409
6030;3511.43359375;1005.5400390625;3774.99999999999;1000;-4.2905235799132839;517.92914967539252
6040;3511.43359375;1005.5400390625;3774.99999999999;1000;-1.1040132286257745;567.84630154674278
6050;3511.43359375;1005.5400390625;3774.99999999999;1000;18.138304793725055;560.70551387390685
6060;3545.92626953125;1004.5048828125;3774.99999999999;1000;-7.0369345325235173;535.59088081315383
6070;3545.92626953125;1004.5048828125;3774.99999999999;1000;-15.696526695655209;526.34858895133061
6080;3545.92626953125;1004.5048828125;3799.99999999999;1000;11.331247956248333;537.77298954918774
6090;3545.92626953125;1004.5048828125;3799.99999999999;1000;0.44188110562816973;574.68466703351055
6100;3563.43408203125;1003.81201171875;3799.99999999999;1000;-12.750358904556734;552.10504809934275
6110;3563.43408203125;1003.81201171875;3799.99999999999;1000;15.910000129162114;532.717231079842
6120;3563.43408203125;1003.81201171875;3799.99999999999;1000;-15.358433616485144;498.58356212908581
6130;3563.43408203125;1003.81201171875;3824.99999999999;1000;-28.261200188756419;475.61491229988331
6140;3563.43408203125;1003.81201171875;3824.99999999999;1000;-22.366648436060572;533.71231144881
6150;3580.10693359375;1006.4049072265625;3824.99999999999;1000;-46.375052082329404;577.878911747093
6160;3580.10693359375;1006.4049072265625;3824.99999999999;1000;-31.774305982257104;550.679757550937
6170;3580.10693359375;1006.4049072265625;3824.99999999999;1000;-23.145753843845668;464.3422830075703
6180;3580.10693359375;1006.4049072265625;3849.99999999999;1000;-36.027546699857467;456.75422102448033
6190;3597.36767578125;1005.6793823242188;3849.99999999999;1000;-50.746418313502232;533.878088388383
6200;3597.36767578125;1005.6793823242188;3849.99999999999;1000;-38.409375641291049;538.573988002543
6210;3597.36767578125;1005.6793823242188;3849.99999999999;1000;-22.913973287845153;529.027651430364
6220;3597.36767578125;1005.6793823242188;3849.99999999999;1000;-54.128531462680783;518.43782068455175
6230;3597.36767578125;1005.6793823242188;3874.99999999999;1000;-50.882060687768529;505.50784393805327
6240;3634.439453125;1002.5989990234375;3874.99999999999;1000;-30.406812214859116;508.29465014486738
6250;3634.439453125;1002.5989990234375;3874.99999999999;1000;-50.446733083864117;500.42882506947848
6260;3634.439453125;1002.5989990234375;3874.99999999999;1000;-52.707458299144676;517.37052243314315
6270;3634.439453125;1002.5989990234375;3874.99999999999;1000;-20.360159977732806;539.90736656372178
6280;3651.92529296875;1003.340087890625;3899.99999999999;1000;-11.752401957841713;552.61094028546381
6290;3651.92529296875;1003.340087890625;3899.99999999999;1000;-28.084864541422576;564.35095306483493
6300;3651.92529296875;1003.340087890625;3899.99999999999;1000;-43.830882997371134;564.116924359914
6310;3651.92529296875;1003.340087890625;3899.99999999999;1000;-42.481207192191633;480.09940750633888
6320;3668.51904296875;1002.2491455078125;3899.99999999999;1000;-20.633945871919025;450.44581771491374
6330;3668.51904296875;1002.2491455078125;3924.99999999999;1000;4.59096460750807;517.10712135927065
6340;3668.51904296875;1002.2491455078125;3924.99999999999;1000;-43.094552079803648;549.63861083275174
6350;3668.51904296875;1002.2491455078125;3924.99999999999;1000;-95.309074117442037;523.35945811860256
6360;3701.16162109375;998.8328857421875;3924.99999999999;1000;-46.724589717082011;496.56844398696825
6370;3701.16162109375;998.8328857421875;3924.99999999999;1000;-10.367421899459885;493.77608124508748
6380;3701.16162109375;998.8328857421875;3949.99999999999;1000;5.2030597727084;502.24108752397927
6390;3701.16162109375;998.8328857421875;3949.99999999999;1000;-12.254140443632039;501.49590215213533
6400;3710.5263671875;995.76446533203125;3949.99999999999;1000;-20.262282762347297;522.26200382107743
6410;3710.5263671875;995.76446533203125;3949.99999999999;1000;-26.193275816376584;535.18611068671464
6420;3710.5263671875;995.76446533203125;3949.99999999999;1000;-26.305915208588431;519.95695471222962
6430;3710.5263671875;995.76446533203125;3974.99999999999;1000;13.801864883543928;477.87664373137846
6440;3710.5263671875;995.76446533203125;3974.99999999999;1000;49.585669633501539;462.38289297956442
6450;3736.349609375;993.66455078125;3974.99999999999;1000;18.238177982265611;520.57721503334562
6460;3736.349609375;993.66455078125;3974.99999999999;1000;1.7738413929413639;518.96634487434278
6470;3736.349609375;993.66455078125;3974.99999999999;1000;14.416534272628638;456.68596588851057
6480;3736.349609375;993.66455078125;3999.99999999999;1000;39.72195823557167;451.34998730871951
6490;3753.31494140625;992.10009765625;3999.99999999999;1000;14.445162375236741;477.8929201260392
6500;3753.31494140625;992.10009765625;3999.99999999999;1000;-11.173256190429584;505.3631899264991
6510;3753.31494140625;992.10009765625;3999.99999999999;1000;-2.8650239329781471;519.87431497936927
6520;3753.31494140625;992.10009765625;3999.99999999999;1000;0.46436828726531587;483.8131451423364
6530;3785.17138671875;989.56005859375;4024.99999999999;1000;31.699767373086949;450.74349197906008
6540;3785.17138671875;989.56005859375;4024.99999999999;1000;41.1876067261781;441.0812391605499
6550;3785.17138671875;989.56005859375;4024.99999999999;1000;42.434248385175053;452.11390293789913
6560;3785.17138671875;989.56005859375;4024.99999999999;1000;35.867734059775692;483.0595871164586
6570;3785.17138671875;989.56005859375;4024.99999999999;1000;13.993276502939722;491.63999622274588
6580;3800.0341796875;988.7071533203125;4049.99999999999;1000;20.452932501901415;470.85715141856218
6590;3800.0341796875;988.7071533203125;4049.99999999999;1000;27.911989579011141;474.59712287948037
6600;3800.0341796875;988.7071533203125;4049.99999999999;1000;34.920765459928987;477.9227243954316
6610;3800.0341796875;988.7071533203125;4049.99999999999;1000;58.219190080648232;468.95317786187542
6620;3814.952392578125;988.61773681640625;4049.99999999999;1000;70.508394167469461;498.65951847496797
6630;3814.952392578125;988.61773681640625;4074.99999999999;1000;73.669698470849283;502.57955279316326
6640;3814.952392578125;988.61773681640625;4074.99999999999;1000;45.223330606767448;519.01618227181984
6650;3814.952392578125;988.61773681640625;4074.99999999999;1000;28.86358510027874;535.28251127633587
6660;3814.952392578125;988.61773681640625;4074.99999999999;1000;61.023565306353234;503.3556201497334
6670;3844.445068359375;990.776123046875;4074.99999999999;1000;74.430362135308229;498.93545296647284
6680;3844.445068359375;990.776123046875;4099.99999999999;1000;70.105584685142034;511.05461599852958
6690;3844.445068359375;990.776123046875;4099.99999999999;1000;85.905691667541618;506.7926207269843
6700;3844.445068359375;990.776123046875;4099.99999999999;1000;64.923291803791116;527.03386135302492
6710;3859.06640625;992.6287841796875;4099.99999999999;1000;24.728297481151102;583.99002226104426
6720;3859.06640625;992.6287841796875;4099.99999999999;1000;42.460112557830868;613.33564125587645
6730;3859.06640625;992.6287841796875;4124.99999999999;1000;75.9857912661188;571.635268951608
6740;3859.06640625;992.6287841796875;4124.99999999999;1000;66.608513285499924;518.43779209389845
6750;3874.031982421875;995.09515380859375;4124.99999999999;1000;48.084788679665323;528.41614940484385
6760;3874.031982421875;995.09515380859375;4124.99999999999;1000;48.83843391755471;570.0917462214029
6770;3874.031982421875;995.09515380859375;4124.99999999999;1000;44.791670937828826;592.58565146831086
6780;3874.031982421875;995.09515380859375;4149.99999999999;1000;29.952790974829597;571.307468218788
6790;3874.031982421875;995.09515380859375;4149.99999999999;1000;28.742042067145661;565.64022972841315
6800;3907.215576171875;1001.1109008789063;4149.99999999999;1000;21.511237613175567;601.88265671565227
6810;3907.215576171875;1001.1109008789063;4149.99999999999;1000;23.826251568311875;579.34711352959187
6820;3907.215576171875;1001.1109008789063;4149.99999999999;1000;14.622465042164748;543.93871553244924
6830;3907.215576171875;1001.1109008789063;4174.99999999999;1000;11.181336017917388;572.46716564176393
6840;3925.50439453125;1003.76953125;4174.99999999999;1000;45.581480973410038;611.16476724954339
6850;3925.50439453125;1003.76953125;4174.99999999999;1000;25.5252361546097;576.39701598656461
6860;3925.50439453125;1003.76953125;4174.99999999999;1000;-48.745688759295973;553.86687876290557
6870;3925.50439453125;1003.76953125;4174.99999999999;1000;-86.970659761358192;529.4263847562429
6880;3925.50439453125;1003.76953125;4199.99999999999;1000;8.89389980695212;540.67798824617694
6890;3944.08203125;1005.0849609375;4199.99999999999;1000;35.082429823568489;597.99145220894229
6900;3944.08203125;1005.0849609375;4199.99999999999;1000;-58.421749090394613;581.57762790198444
6910;3944.08203125;1005.0849609375;4199.99999999999;1000;-12.265627640489115;512.25506089529051
6920;3944.08203125;1005.0849609375;4199.99999999999;1000;61.848249378260292;518.46169273202713
6930;3982.490966796875;1006.4266357421875;4224.99999999999;1000;-6.47082589972986;574.29158830426184
6940;3982.490966796875;1006.4266357421875;4224.99999999999;1000;-56.528725685253136;603.08730581876011
6950;3982.490966796875;1006.4266357421875;4224.99999999999;1000;-49.517289095954496;565.8845825685388
6960;3982.490966796875;1006.4266357421875;4224.99999999999;1000;-47.916402346511404;533.49374240272755
6970;4001.71044921875;1007.9085693359375;4224.99999999999;1000;-54.564518111745542;523.83332186160726
6980;4001.71044921875;1007.9085693359375;4249.99999999999;1000;-40.073268380394367;526.10371936851334
6990;4001.71044921875;1007.9085693359375;4249.99999999999;1000;-63.480028763503611;537.2098063336274
7000;4001.71044921875;1007.9085693359375;4249.99999999999;1000;-105.6939065854725;535.67688292157538
7010;4001.71044921875;1007.9085693359375;4249.99999999999;1000;-69.625876431291829;516.72654672785779
7020;4021.57275390625;1006.90283203125;4249.99999999999;1000;-9.1707169970056839;495.41941568071087
7030;4021.57275390625;1006.90283203125;4274.99999999999;1000;-27.03506026815549;500.36325376830439
7040;4021.57275390625;1006.90283203125;4274.99999999999;1000;-46.045159216195884;520.13735931025633
7050;4021.57275390625;1006.90283203125;4274.99999999999;1000;-40.133208609876874;531.77965634145107
7060;4059.291015625;1003.9742431640625;4274.99999999999;1000;-2.7916448844211459;522.394271375627
7070;4059.291015625;1003.9742431640625;4274.99999999999;1000;-3.5650502717517014;505.20637331904743
7080;4059.291015625;1003.9742431640625;4299.99999999999;1000;-33.094447861613261;507.68712568501132
7090;4059.291015625;1003.9742431640625;4299.99999999999;1000;-28.343174149332683;497.22500227037006
7100;4077.42431640625;1004.627685546875;4299.99999999999;1000;1.7910975100814426;505.86406222608781
7110;4077.42431640625;1004.627685546875;4299.99999999999;1000;-14.112929655521896;538.8731364940968
7120;4077.42431640625;1004.627685546875;4299.99999999999;1000;-58.368917918710792;511.99641910251216
7130;4077.42431640625;1004.627685546875;4324.99999999999;1000;-37.008282541659554;419.75349779557178
7140;4094.271484375;1004.9169921875;4324.99999999999;1000;16.328648448756084;425.95197480735283
7150;4094.271484375;1004.9169921875;4324.99999999999;1000;-11.740855800256739;485.37310225106938
7160;4094.271484375;1004.9169921875;4324.99999999999;1000;-49.053939884967392;463.446304573317
7170;4094.271484375;1004.9169921875;4324.99999999999;1000;-22.328128948147651;420.30208575889219
7180;4094.271484375;1004.9169921875;4349.99999999999;1000;34.112958608949072;446.87170116377547
7190;4126.265625;1002.6554565429688;4349.99999999999;1000;-6.5092591404467726;525.29228934498633
7200;4126.265625;1002.6554565429688;4349.99999999999;1000;-57.3532217442565;486.70102713874189
7210;4126.265625;1002.6554565429688;4349.99999999999;1000;-25.314895727433921;363.89845855742084
7220;4126.265625;1002.6554565429688;4349.99999999999;1000;12.368138537569713;405.82930697254426
7230;4126.265625;1002.6554565429688;4374.99999999999;1000;-21.139226346914327;508.72117532703129
7240;4143.37353515625;1001.8920288085938;4374.99999999999;1000;-44.551421258095957;494.10495858243848
7250;4143.37353515625;1001.8920288085938;4374.99999999999;1000;-21.955753761723017;480.15184867898716
7260;4143.37353515625;1001.8920288085938;4374.99999999999;1000;-16.136322548934103;463.8927741465273
7270;4143.37353515625;1001.8920288085938;4374.99999999999;1000;-7.1077283043868107;453.92319818163344
7280;4159.5791015625;1001.052734375;4399.99999999999;1000;13.064174979904067;479.41861775505936
7290;4159.5791015625;1001.052734375;4399.99999999999;1000;8.4543387010736524;494.7900206414202
7300;4159.5791015625;1001.052734375;4399.99999999999;1000;-23.569265138822317;482.03305500377877
7310;4159.5791015625;1001.052734375;4399.99999999999;1000;-15.811150959863241;468.29084502787254
7320;4175.39990234375;1000.1915893554688;4399.99999999999;1000;11.04001535601401;474.21398657003539
7330;4175.39990234375;1000.1915893554688;4424.99999999999;1000;21.16130626755114;459.93289486226655
7340;4175.39990234375;1000.1915893554688;4424.99999999999;1000;-16.20576707545483;463.94417538406969
7350;4175.39990234375;1000.1915893554688;4424.99999999999;1000;-41.620858515840993;474.91658864458941
7360;4175.39990234375;1000.1915893554688;4424.99999999999;1000;-9.8872506956998762;477.1623068476585
7370;4204.6083984375;998.84521484375;4424.99999999999;1000;-16.97484736851338;492.02031295132588
7380;4204.6083984375;998.84521484375;4449.99999999999;1000;-19.940726074338158;482.04874158596391
7390;4204.6083984375;998.84521484375;4449.99999999999;1000;24.49887463735125;477.297164106749
7400;4204.6083984375;998.84521484375;4449.99999999999;1000;38.119473296345809;482.89767193599795
7410;4218.66796875;998.40496826171875;4449.99999999999;1000;1.8397913427429984;507.48728944125605
7420;4218.66796875;998.40496826171875;4449.99999999999;1000;-3.5555802233738376;522.28551628555488
7430;4218.66796875;998.40496826171875;4474.99999999999;1000;11.81447255927732;517.30875755669126
7440;4218.66796875;998.40496826171875;4474.99999999999;1000;-1.1211182611438773;513.32211795055548
7450;4234.10546875;997.3311767578125;4474.99999999999;1000;1.5326042000146742;486.77088678333325
7460;4234.10546875;997.3311767578125;4474.99999999999;1000;23.789914415668889;488.67457225458082
7470;4234.10546875;997.3311767578125;4474.99999999999;1000;20.75857583373795;494.20292469358537
7480;4234.10546875;997.3311767578125;4499.99999999999;1000;21.084024756029009;504.53557522402627
7490;4234.10546875;997.3311767578125;4499.99999999999;1000;15.783059491321154;523.25417416851417
7500;4265.205078125;996.262939453125;4499.99999999999;1000;-4.57770120142321;576.41330409455566
7510;4265.205078125;996.262939453125;4499.99999999999;1000;-16.33332443555841;595.74099944280806
7520;4265.205078125;996.262939453125;4499.99999999999;1000;18.88692645443723;501.658274206293
7530;4265.205078125;996.262939453125;4524.99999999999;1000;53.959190505606763;463.16734096446629
7540;4279.947265625;995.50927734375;4524.99999999999;1000;15.01984749495054;525.58592177199023
7550;4279.947265625;995.50927734375;4524.99999999999;1000;-16.118844329183617;545.35917866650027
7560;4279.947265625;995.50927734375;4524.99999999999;1000;36.500675042281017;508.5470322897549
7570;4279.947265625;995.50927734375;4524.99999999999;1000;42.219612307976277;501.47054948533491
7580;4295.2529296875;994.65185546875;4549.99999999999;1000;36.645596167698635;507.05348834455543
7590;4295.2529296875;994.65185546875;4549.99999999999;1000;69.491447708540647;537.9446208478048
7600;4295.2529296875;994.65185546875;4549.99999999999;1000;71.223266746972627;522.35368214516518
7610;4295.2529296875;994.65185546875;4549.99999999999;1000;47.977420427407239;491.32879423758715
7620;4295.2529296875;994.65185546875;4549.99999999999;1000;28.2481628539428;524.19041400118965
7630;4326.91357421875;999.1025390625;4574.99999999999;1000;21.258915717918413;572.093133451478
7640;4326.91357421875;999.1025390625;4574.99999999999;1000;11.822180250814881;609.48677900612142
7650;4326.91357421875;999.1025390625;4574.99999999999;1000;13.120687736564108;559.21812787897466
7660;4326.91357421875;999.1025390625;4574.99999999999;1000;19.336727019971278;494.40234651212057
7670;4344.322265625;1001.3172607421875;4574.99999999999;1000;22.585100471155442;527.06523395712679
7680;4344.322265625;1001.3172607421875;4599.99999999999;1000;5.06857093383708;572.91774910116783
7690;4344.322265625;1001.3172607421875;4599.99999999999;1000;-23.588618585832847;562.89427283045211
7700;4344.322265625;1001.3172607421875;4599.99999999999;1000;4.7259270814114984;564.250499877995
7710;4344.322265625;1001.3172607421875;4599.99999999999;1000;35.302140806789595;536.94232211166309
7720;4362.3642578125;1000.7376708984375;4599.99999999999;1000;30.364159091207995;537.8285908872142
7730;4362.3642578125;1000.7376708984375;4624.99562957985;1000.4031874413;37.761352926038974;554.51400810100938
7740;4362.3642578125;1000.7376708984375;4624.99562957985;1000.4031874413;-7.1394076447911914;569.7056425661209
7750;4362.3642578125;1000.7376708984375;4624.99562957985;1000.4031874413;14.040028285550676;551.0693115557566
7760;4397.74951171875;1001.9686279296875;4624.99562957985;1000.4031874413;50.91381135367098;550.33089725683624
7770;4397.74951171875;1001.9686279296875;4624.99562957985;1000.4031874413;-19.217190385898917;587.04351503716
7780;4397.74951171875;1001.9686279296875;4649.96236015905;1001.66592488539;-20.848476369148969;575.55372011731617
7790;4397.74951171875;1001.9686279296875;4649.96236015905;1001.66592488539;53.82256283526285;536.34495316473442
7800;4415.611328125;1001.2086181640625;4649.96236015905;1001.66592488539;12.99236833480316;564.07063833810321
7810;4415.611328125;1001.2086181640625;4649.96236015905;1001.66592488539;2.2399796438737667;583.13329211018208
7820;4415.611328125;1001.2086181640625;4649.96236015905;1001.66592488539;23.567738741537056;562.59524376180082
7830;4415.611328125;1001.2086181640625;4674.86292852061;1003.87476526408;-24.043589670977397;519.66338046264082
7840;4415.611328125;1001.2086181640625;4674.86292852061;1003.87476526408;-33.200073162184395;493.10720911424136
7850;4433.48828125;1000.4121704101563;4674.86292852061;1003.87476526408;-32.180630442229088;514.51028654393372
7860;4433.48828125;1000.4121704101563;4674.86292852061;1003.87476526408;-31.311938313195355;540.44210445740237
7870;4433.48828125;1000.4121704101563;4674.86292852061;1003.87476526408;-4.2379969541801756;496.13425180675296
7880;4433.48828125;1000.4121704101563;4688.65948519066;1005.54676044838;12.439544162185072;498.3893239274999
7890;4470.54248046875;998.521240234375;4688.65948519066;1005.54676044838;-1.7063021270744798;555.7462441530547
7900;4470.54248046875;998.521240234375;4688.65948519066;1005.54676044838;-34.30609755225268;553.6090217782039
7910;4470.54248046875;998.521240234375;4688.65948519066;1005.54676044838;-32.868430319797412;517.86614708188472
7920;4470.54248046875;998.521240234375;4688.65948519066;1005.54676044838;-20.421319582189909;467.09678964307426
7930;4488.8408203125;999.0438232421875;4708.9474445037;1008.64205675373;17.155124177867222;469.23360472728763
7940;4488.8408203125;999.0438232421875;4708.9474445037;1008.64205675373;20.214558796863756;546.0205750886397
7950;4488.8408203125;999.0438232421875;4708.9474445037;1008.64205675373;-25.144448883285719;512.11091523806317
7960;4488.8408203125;999.0438232421875;4708.9474445037;1008.64205675373;-51.444010395251681;387.84370366216928
7970;4507.1015625;1000.048583984375;4708.9474445037;1008.64205675373;39.223188748107717;373.24301572111858
7980;4507.1015625;1000.048583984375;4728.55737590302;1012.42198818702;76.7531660846894;460.44421590132123
7990;4507.1015625;1000.048583984375;4728.55737590302;1012.42198818702;20.056574582525187;482.05776609616589
8000;4507.1015625;1000.048583984375;4728.55737590302;1012.42198818702;-16.9791481083995;413.80894397562071
8010;4507.1015625;1000.048583984375;4728.55737590302;1012.42198818702;21.436610182969744;407.33036834882921
8020;4523.61474609375;999.740478515625;4728.55737590302;1012.42198818702;36.497873482497752;476.69111448415867
8030;4523.61474609375;999.740478515625;4747.49170852231;1016.88791234853;14.229945107172881;499.95760754086223
8040;4523.61474609375;999.740478515625;4747.49170852231;1016.88791234853;22.268068774118689;415.52209310412604
8050;4523.61474609375;999.740478515625;4747.49170852231;1016.88791234853;18.62144581602665;374.93645885875623
8060;4555.9658203125;999.5057373046875;4747.49170852231;1016.88791234853;8.180099425178696;424.61786124965664
8070;4555.9658203125;999.5057373046875;4747.49170852231;1016.88791234853;34.55515951773134;462.57428112192173
8080;4555.9658203125;999.5057373046875;4765.75278942789;1022.04174104789;63.567246983967038;466.64570220537422
8090;4555.9658203125;999.5057373046875;4765.75278942789;1022.04174104789;36.537318396692157;435.65986237186991
8100;4555.9658203125;999.5057373046875;4765.75278942789;1022.04174104789;32.364922656737882;445.87990316798948
