BitMask;0xffffffffffffffff;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff
Unit;(None);(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None)
Unit ScaleFactor;1;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1
Unit Offset;0;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0

24060;5752.94091796875;2010.526123046875;24060;360.01437531976279;24060;400;24060;60.080914118333332;24060;0;24060;0.45072521860246906;24060;0;24060;1059;24060;-17;24060;-867;24060;5752.94091796875;24060;2010.526123046875;24060;3.4730262756347656;24060;-2.6552984714508057;24060;0;24060;0;24060;0
24070;5752.94091796875;2010.526123046875;24070;378.61290393406784;24070;400;24070;52.411010188333336;24070;0;24070;0.41095534637283954;24070;0;24070;1045;24070;2;24070;-955;24070;5752.94091796875;24070;2010.526123046875;24070;3.4730262756347656;24070;-2.6552984714508057;24070;0;24070;0;24070;0
24080;5749.77197265625;2007.77197265625;24080;394.5544998891865;24080;400;24080;50.877029402333335;24080;0;24080;0.41095534637283948;24080;0;24080;989;24080;2;24080;-1003;24080;5749.77197265625;24080;2007.77197265625;24080;2.2555825710296631;24080;-2.6520664691925049;24080;0;24080;0;24080;0
24090;5749.77197265625;2007.77197265625;24090;411.381740064034;24090;400;24090;62.126221833000024;24090;0;24090;0.46587564611851867;24090;0;24090;1092;24090;5;24090;-1053;24090;5749.77197265625;24090;2007.77197265625;24090;2.2555825710296631;24090;-2.6520664691925049;24090;0;24090;0;24090;0
24100;5749.77197265625;2007.77197265625;24100;419.35253804159328;24100;400;24100;87.181241337666677;24100;0;24100;0.56056581809382722;24100;0;24100;1123;24100;16;24100;-1050;24100;5749.77197265625;24100;2007.77197265625;24100;2.2555825710296631;24100;-2.6520664691925049;24100;0;24100;0;24100;0
24110;5749.77197265625;2007.77197265625;24110;388.79781246094922;24110;400;24110;91.527520231333327;24110;0;24110;0.51890214242469146;24110;0;24110;955;24110;2;24110;-876;24110;5749.77197265625;24110;2007.77197265625;24110;2.2555825710296631;24110;-2.6520664691925049;24110;0;24110;0;24110;0
24120;5749.77197265625;2007.77197265625;24120;348.9438225731526;24120;400;24120;52.155346724000005;24120;0;24120;0.31815897783703706;24120;0;24120;1131;24120;-50;24120;-487;24120;5749.77197265625;24120;2007.77197265625;24120;2.2555825710296631;24120;-2.6520664691925049;24120;0;24120;0;24120;0
24130;5741.9140625;2004.85546875;24130;366.65670696772889;24130;400;24130;12.271846287999987;24130;0;24130;0.12499102700740726;24130;0;24130;1172;24130;-84;24130;-299;24130;5741.9140625;24130;2004.85546875;24130;2.9310636520385742;24130;-2.663567066192627;24130;0;24130;0;24130;0
24140;5741.9140625;2004.85546875;24140;409.61045162457634;24140;400;24140;-20.708740610999996;24140;0;24140;0.0056814103185186269;24140;0;24140;1108;24140;-21;24140;-1011;24140;5741.9140625;24140;2004.85546875;24140;2.9310636520385742;24140;-2.663567066192627;24140;0;24140;0;24140;0
24150;5741.9140625;2004.85546875;24150;455.66395105047462;24150;400;24150;-60.592241047000016;24150;0;24150;0.011362820637036973;24150;0;24150;924;24150;19;24150;-1407;24150;5741.9140625;24150;2004.85546875;24150;2.9310636520385742;24150;-2.663567066192627;24150;0;24150;0;24150;0
24160;5741.9140625;2004.85546875;24160;448.57879729264414;24160;400;24160;-46.786413973;24160;0;24160;0.0056814103185184863;24160;0;24160;824;24160;116;24160;-1257;24160;5741.9140625;24160;2004.85546875;24160;2.9310636520385742;24160;-2.663567066192627;24160;0;24160;0;24160;0
24170;5741.28125;2004.0430908203125;24170;418.02407171200008;24170;400;24170;-6.1359231439999844;24170;0;24170;0.073858334140740889;24170;0;24170;970;24170;256;24170;-1102;24170;5741.28125;24170;2004.0430908203125;24170;0.34318059682846069;24170;-2.6553115844726562;24170;0;24170;0;24170;0
24180;5741.28125;2004.0430908203125;24180;422.89511492050855;24180;400;24180;23.265375254333321;24180;0;24180;0.16097329235802466;24180;0;24180;1019;24180;169;24180;-1010;24180;5741.28125;24180;2004.0430908203125;24180;0.34318059682846069;24180;-2.6553115844726562;24180;0;24180;0;24180;0
24190;5741.28125;2004.0430908203125;24190;437.06542243616957;24190;400;24190;13.55016360966666;24190;0;24190;0.049238889427160447;24190;0;24190;990;24190;45;24190;-942;24190;5741.28125;24190;2004.0430908203125;24190;0.34318059682846069;24190;-2.6553115844726562;24190;0;24190;0;24190;0
24200;5741.28125;2004.0430908203125;24200;412.71020639362712;24200;400;24200;-26.077673362000002;24200;0;24200;-0.24430064369629631;24200;0;24200;886;24200;-3;24200;-920;24200;5741.28125;24200;2004.0430908203125;24200;0.34318059682846069;24200;-2.6553115844726562;24200;0;24200;0;24200;0
24210;5726.6982421875;1999.784423828125;24210;431.30873500793234;24210;400;24210;-50.621365938;24210;0;24210;-0.37497308102222221;24210;0;24210;1099;24210;-20;24210;-1003;24210;5726.6982421875;24210;1999.784423828125;24210;0.84731101989746094;24210;-2.6723983287811279;24210;0;24210;0;24210;0
24220;5726.6982421875;1999.784423828125;24220;457.87806159979669;24220;400;24220;-58.291269868000008;24220;0;24220;-0.38065449134074081;24220;0;24220;863;24220;-19;24220;-1025;24220;5726.6982421875;24220;1999.784423828125;24220;0.84731101989746094;24220;-2.6723983287811279;24220;0;24220;0;24220;0
24230;5726.6982421875;1999.784423828125;24230;440.60799931508478;24230;400;24230;-43.718452401;24230;0;24230;-0.2499820540148148;24230;0;24230;793;24230;9;24230;-1200;24230;5726.6982421875;24230;1999.784423828125;24230;0.84731101989746094;24230;-2.6723983287811279;24230;0;24230;0;24230;0
24240;5726.6982421875;1999.784423828125;24240;380.38419237352548;24240;400;24240;3.8349519649999784;24240;0;24240;0.022725641274073945;24240;0;24240;526;24240;34;24240;-905;24240;5726.6982421875;24240;1999.784423828125;24240;0.84731101989746094;24240;-2.6723983287811279;24240;0;24240;0;24240;0
24250;5726.6982421875;1999.784423828125;24250;405.1822305259322;24250;400;24250;25.310682968999988;24250;0;24250;0.13635384764444436;24250;0;24250;438;24250;41;24250;-993;24250;5726.6982421875;24250;1999.784423828125;24250;0.84731101989746094;24250;-2.6723983287811279;24250;0;24250;0;24250;0
24260;5708.95263671875;1990.194091796875;24260;447.69315307291527;24260;400;24260;30.423952255666659;24260;0;24260;0.15718568547901224;24260;0;24260;1057;24260;1;24260;-1075;24260;5708.95263671875;24260;1990.194091796875;24260;2.4516143798828125;24260;-2.6842348575592041;24260;0;24260;0;24260;0
24270;5708.95263671875;1990.194091796875;24270;446.80750885318645;24270;400;24270;25.310682969000009;24270;0;24270;0.096583975414814824;24270;0;24270;1377;24270;-25;24270;-995;24270;5708.95263671875;24270;1990.194091796875;24270;2.4516143798828125;24270;-2.6842348575592041;24270;0;24270;0;24270;0
24280;5708.95263671875;1990.194091796875;24280;418.4668938218644;24280;400;24280;-2.8122981076666633;24280;0;24280;-0.089008761656790128;24280;0;24280;1176;24280;-22;24280;-974;24280;5708.95263671875;24280;1990.194091796875;24280;2.4516143798828125;24280;-2.6842348575592041;24280;0;24280;0;24280;0
24290;5708.95263671875;1990.194091796875;24290;441.05082142494916;24290;400;24290;-25.566346433333347;24290;0;24290;-0.19506175426913586;24290;0;24290;993;24290;-32;24290;-952;24290;5708.95263671875;24290;1990.194091796875;24290;2.4516143798828125;24290;-2.6842348575592041;24290;0;24290;0;24290;0
24300;5699.232421875;1986.352783203125;24300;462.30628269844073;24300;400;24300;-22.498384861333346;24300;0;24300;-0.14392906140246919;24300;0;24300;904;24300;-17;24300;-1051;24300;5699.232421875;24300;1986.352783203125;24300;2.7641670703887939;24300;-2.680610179901123;24300;0;24300;0;24300;0
24310;5699.232421875;1986.352783203125;24310;446.36468674332207;24310;400;24310;12.271846288000006;24310;0;24310;0.096583975414814824;24310;0;24310;820;24310;9;24310;-1077;24310;5699.232421875;24310;1986.352783203125;24310;2.7641670703887939;24310;-2.680610179901123;24310;0;24310;0;24310;0
24320;5699.232421875;1986.352783203125;24320;451.67855206169503;24320;400;24320;39.372173507333322;24320;0;24320;0.28596431936543204;24320;0;24320;682;24320;11;24320;-988;24320;5699.232421875;24320;1986.352783203125;24320;2.7641670703887939;24320;-2.680610179901123;24320;0;24320;0;24320;0
24330;5699.232421875;1986.352783203125;24330;459.64935003925427;24330;400;24330;42.951462008000021;24330;0;24330;0.18180513019259267;24330;0;24330;896;24330;2;24330;-965;24330;5699.232421875;24330;1986.352783203125;24330;2.7641670703887939;24330;-2.680610179901123;24330;0;24330;0;24330;0
24340;5699.232421875;1986.352783203125;24340;441.4936435348136;24340;400;24340;15.595471324333326;24340;0;24340;-0.0265132481530865;24340;0;24340;1226;24340;-4;24340;-864;24340;5699.232421875;24340;1986.352783203125;24340;2.7641670703887939;24340;-2.680610179901123;24340;0;24340;0;24340;0
24350;5688.810546875;1980.4100341796875;24350;477.36223443383057;24350;400;24350;-12.271846288000006;24350;0;24350;-0.090902565096296337;24350;0;24350;988;24350;-70;24350;-353;24350;5688.810546875;24350;1980.4100341796875;24350;2.6075396537780762;24350;-2.6737744808197021;24350;0;24350;0;24350;0
24360;5688.810546875;1980.4100341796875;24360;510.57389267366108;24360;400;24360;-33.491913827666657;24360;0;24360;-0.17422991643456784;24360;0;24360;837;24360;-48;24360;-552;24360;5688.810546875;24360;1980.4100341796875;24360;2.6075396537780762;24360;-2.6737744808197021;24360;0;24360;0;24360;0
24370;5688.810546875;1980.4100341796875;24370;491.08971983962721;24370;400;24370;-54.967644831666654;24370;0;24370;-0.06060171006419756;24370;0;24370;919;24370;7;24370;-1085;24370;5688.810546875;24370;1980.4100341796875;24370;2.6075396537780762;24370;-2.6737744808197021;24370;0;24370;0;24370;0
24380;5688.810546875;1980.4100341796875;24380;407.39634107525427;24380;400;24380;4.0906154293333357;24380;0;24380;0.29164572968395053;24380;0;24380;768;24380;51;24380;-1171;24380;5688.810546875;24380;1980.4100341796875;24380;2.6075396537780762;24380;-2.6737744808197021;24380;0;24380;0;24380;0
24390;5664.6904296875;1968.46630859375;24390;446.8075088531865;24390;400;24390;27.355990683666676;24390;0;24390;0.23104401961975313;24390;0;24390;-77;24390;196;24390;-1126;24390;5664.6904296875;24390;1968.46630859375;24390;3.0869107246398926;24390;-2.6783082485198975;24390;0;24390;0;24390;0
24400;5664.6904296875;1968.46630859375;24400;512.78800322298309;24400;400;24400;25.566346433333326;24400;0;24400;0.13824765108395057;24400;0;24400;311;24400;115;24400;-1056;24400;5664.6904296875;24400;1968.46630859375;24400;3.0869107246398926;24400;-2.6783082485198975;24400;0;24400;0;24400;0
24410;5664.6904296875;1968.46630859375;24410;477.805056543695;24410;400;24410;14.061490538333336;24410;0;24410;0.013256624076543181;24410;0;24410;1323;24410;5;24410;-1006;24410;5664.6904296875;24410;1968.46630859375;24410;3.0869107246398926;24410;-2.6783082485198975;24410;0;24410;0;24410;0
24420;5664.6904296875;1968.46630859375;24420;465.40603746749161;24420;400;24420;5.8802596796666649;24420;0;24420;-0.14961047172098768;24420;0;24420;1037;24420;-25;24420;-686;24420;5664.6904296875;24420;1968.46630859375;24420;3.0869107246398926;24420;-2.6783082485198975;24420;0;24420;0;24420;0
24430;5664.6904296875;1968.46630859375;24430;507.91696001447463;24430;400;24430;15.595471324333326;24430;0;24430;-0.01515042751604939;24430;0;24430;906;24430;-43;24430;-88;24430;5664.6904296875;24430;1968.46630859375;24430;3.0869107246398926;24430;-2.6783082485198975;24430;0;24430;0;24430;0
24440;5656.89453125;1964.6502685546875;24440;513.673647442712;24440;400;24440;24.543692575999994;24440;0;24440;0.18180513019259253;24440;0;24440;718;24440;-90;24440;-449;24440;5656.89453125;24440;1964.6502685546875;24440;4.58882474899292;24440;-2.6553447246551514;24440;0;24440;0;24440;0
24450;5656.89453125;1964.6502685546875;24450;504.81720524542379;24450;400;24450;46.01942358;24450;0;24450;0.30679615720000009;24450;0;24450;353;24450;-32;24450;-1064;24450;5656.89453125;24450;1964.6502685546875;24450;4.58882474899292;24450;-2.6553447246551514;24450;0;24450;0;24450;0
24460;5656.89453125;1964.6502685546875;24460;487.54714296071188;24460;400;24460;39.62783697166666;24460;0;24460;0.17422991643456784;24460;0;24460;298;24460;7;24460;-971;24460;5656.89453125;24460;1964.6502685546875;24460;4.58882474899292;24460;-2.6553447246551514;24460;0;24460;0;24460;0
24470;5656.89453125;1964.6502685546875;24470;453.892662611017;24470;400;24470;12.527509752333344;24470;0;24470;-0.071964530701234528;24470;0;24470;766;24470;-14;24470;-879;24470;5656.89453125;24470;1964.6502685546875;24470;4.58882474899292;24470;-2.6553447246551514;24470;0;24470;0;24470;0
24480;5634.4677734375;1951.311279296875;24480;460.09217214911871;24480;400;24480;5.8802596796666835;24480;0;24480;-0.10415918917283938;24480;0;24480;1187;24480;-58;24480;196;24480;5634.4677734375;24480;1951.311279296875;24480;3.4623985290527344;24480;-2.6669495105743408;24480;0;24480;0;24480;0
24490;5634.4677734375;1951.311279296875;24490;489.31843140016952;24490;400;24490;24.799356040333333;24490;0;24490;0.098477778854321033;24490;0;24490;1134;24490;-88;24490;53;24490;5634.4677734375;24490;1951.311279296875;24490;3.4623985290527344;24490;-2.6669495105743408;24490;0;24490;0;24490;0
24500;5634.4677734375;1951.311279296875;24500;488.4327871804407;24500;400;24500;23.776702182999998;24500;0;24500;0.14203525796296299;24500;0;24500;987;24500;-57;24500;-905;24500;5634.4677734375;24500;1951.311279296875;24500;3.4623985290527344;24500;-2.6669495105743408;24500;0;24500;0;24500;0
24510;5634.4677734375;1951.311279296875;24510;503.04591680596616;24510;400;24510;24.543692575999994;24510;0;24510;0.18180513019259253;24510;0;24510;909;24510;-20;24510;-1199;24510;5634.4677734375;24510;1951.311279296875;24510;3.4623985290527344;24510;-2.6669495105743408;24510;0;24510;0;24510;0
24520;5634.4677734375;1951.311279296875;24520;486.66149874098318;24520;400;24520;22.754048325666663;24520;0;24520;0.16854850611604935;24520;0;24520;812;24520;-13;24520;-915;24520;5634.4677734375;24520;1951.311279296875;24520;3.4623985290527344;24520;-2.6669495105743408;24520;0;24520;0;24520;0
24530;5614.87548828125;1936.7664794921875;24530;418.9097159317289;24530;400;24530;3.5792885006666588;24530;0;24530;0.026513248153086363;24530;0;24530;650;24530;7;24530;-747;24530;5614.87548828125;24530;1936.7664794921875;24530;4.2564215660095215;24530;-2.6411798000335693;24530;0;24530;0;24530;0
24540;5614.87548828125;1936.7664794921875;24540;444.15057619400011;24540;400;24540;2.300971179000006;24540;0;24540;0.028407051592592571;24540;0;24540;727;24540;2;24540;115;24540;5614.87548828125;24540;1936.7664794921875;24540;4.2564215660095215;24540;-2.6411798000335693;24540;0;24540;0;24540;0
24550;5614.87548828125;1936.7664794921875;24550;538.91450770498307;24550;400;24550;11.504855894999992;24550;0;24550;0.12499102700740726;24550;0;24550;1065;24550;-1;24550;46;24550;5614.87548828125;24550;1936.7664794921875;24550;4.2564215660095215;24550;-2.6411798000335693;24550;0;24550;0;24550;0
24560;5614.87548828125;1936.7664794921875;24560;540.68579614444081;24560;400;24560;8.9482212516666859;24560;0;24560;0.162867095797531;24560;0;24560;1066;24560;7;24560;-838;24560;5614.87548828125;24560;1936.7664794921875;24560;4.2564215660095215;24560;-2.6411798000335693;24560;0;24560;0;24560;0
24570;5594.83056640625;1927.83642578125;24570;491.975364059356;24570;400;24570;13.55016360966666;24570;0;24570;0.28217671248641979;24570;0;24570;658;24570;25;24570;-925;24570;5594.83056640625;24570;1927.83642578125;24570;2.6570971012115479;24570;-2.6679975986480713;24570;0;24570;0;24570;0
24580;5594.83056640625;1927.83642578125;24580;451.67855206169503;24580;400;24580;7.6699039300000136;24580;0;24580;0.14203525796296299;24580;0;24580;-10;24580;71;24580;-911;24580;5594.83056640625;24580;1927.83642578125;24580;2.6570971012115479;24580;-2.6679975986480713;24580;0;24580;0;24580;0
24590;5594.83056640625;1927.83642578125;24590;463.19192691816954;24590;400;24590;-20.964404075333334;24590;0;24590;-0.16097329235802466;24590;0;24590;-59;24590;99;24590;-731;24590;5594.83056640625;24590;1927.83642578125;24590;2.6570971012115479;24590;-2.6679975986480713;24590;0;24590;0;24590;0
24600;5594.83056640625;1927.83642578125;24600;508.35978212433906;24600;400;24600;-18.407769432000009;24600;0;24600;-0.13635384764444453;24600;0;24600;531;24600;33;24600;-12;24600;5594.83056640625;24600;1927.83642578125;24600;2.6570971012115479;24600;-2.6679975986480713;24600;0;24600;0;24600;0
24610;5594.83056640625;1927.83642578125;24610;526.0726665189153;24610;400;24610;21.987057932666648;24610;0;24610;0.15718568547901224;24610;0;24610;972;24610;-3;24610;-299;24610;5594.83056640625;24610;1927.83642578125;24610;2.6570971012115479;24610;-2.6679975986480713;24610;0;24610;0;24610;0
24620;5579.4609375;1921.222412109375;24620;456.10677316033906;24620;400;24620;21.475731003999993;24620;0;24620;0.15907948891851845;24620;0;24620;719;24620;1;24620;-948;24620;5579.4609375;24620;1921.222412109375;24620;2.2429983615875244;24620;-2.6622083187103271;24620;0;24620;0;24620;0
24630;5579.4609375;1921.222412109375;24630;432.63720133752543;24630;400;24630;-0.76699039299999561;24630;0;24630;-0.0056814103185184863;24630;0;24630;-59;24630;5;24630;-749;24630;5579.4609375;24630;1921.222412109375;24630;2.2429983615875244;24630;-2.6622083187103271;24630;0;24630;0;24630;0
24640;5579.4609375;1921.222412109375;24640;468.94861434640683;24640;400;24640;-5.3689327510000071;24640;0;24640;-0.045451282548148168;24640;0;24640;109;24640;-1;24640;47;24640;5579.4609375;24640;1921.222412109375;24640;2.2429983615875244;24640;-2.6622083187103271;24640;0;24640;0;24640;0
24650;5579.4609375;1921.222412109375;24650;474.70530177464411;24650;400;24650;1.0226538573333148;24650;0;24650;0.0018938034395060686;24650;0;24650;818;24650;1;24650;-167;24650;5579.4609375;24650;1921.222412109375;24650;2.2429983615875244;24650;-2.6622083187103271;24650;0;24650;0;24650;0
24660;5548.40185546875;1903.9517822265625;24660;477.805056543695;24660;400;24660;6.3915866083333412;24660;0;24660;0.013256624076543322;24660;0;24660;947;24660;-1;24660;-841;24660;5548.40185546875;24660;1903.9517822265625;24660;0.89459431171417236;24660;-2.658970832824707;24660;0;24660;0;24660;0
24670;5548.40185546875;1903.9517822265625;24670;505.26002735528823;24670;400;24670;15.595471324333326;24670;0;24670;0.047345085987654238;24670;0;24670;877;24670;1;24670;-1104;24670;5548.40185546875;24670;1903.9517822265625;24670;0.89459431171417236;24670;-2.658970832824707;24670;0;24670;0;24670;0
24680;5548.40185546875;1903.9517822265625;24680;474.70530177464411;24680;400;24680;4.0906154293333357;24680;0;24680;-0.0037876068790122772;24680;0;24680;523;24680;-6;24680;-1019;24680;5548.40185546875;24680;1903.9517822265625;24680;0.89459431171417236;24680;-2.658970832824707;24680;0;24680;0;24680;0
24690;5548.40185546875;1903.9517822265625;24690;413.595850613356;24690;400;24690;-4.6019423580000121;24690;0;24690;-0.11930961668888891;24690;0;24690;371;24690;-28;24690;-611;24690;5548.40185546875;24690;1903.9517822265625;24690;0.89459431171417236;24690;-2.658970832824707;24690;0;24690;0;24690;0
24700;5532.91259765625;1896.705810546875;24700;433.96566766711868;24700;400;24700;13.294500145333322;24700;0;24700;-0.020831837834568018;24700;0;24700;194;24700;-9;24700;88;24700;5532.91259765625;24700;1896.705810546875;24700;1.2154403924942017;24700;-2.6544497013092041;24700;0;24700;0;24700;0
24710;5532.91259765625;1896.705810546875;24710;479.57634498315258;24710;400;24710;38.605183114333329;24710;0;24710;0.18369893363209874;24710;0;24710;371;24710;-33;24710;-80;24710;5532.91259765625;24710;1896.705810546875;24710;1.2154403924942017;24710;-2.6544497013092041;24710;0;24710;0;24710;0
24720;5532.91259765625;1896.705810546875;24720;458.32088370966113;24720;400;24720;13.038836680999983;24720;0;24720;0.0909025650962962;24720;0;24720;863;24720;-57;24720;-802;24720;5532.91259765625;24720;1896.705810546875;24720;1.2154403924942017;24720;-2.6544497013092041;24720;0;24720;0;24720;0
24730;5532.91259765625;1896.705810546875;24730;442.37928775454242;24730;400;24730;-9.4595481803333428;24730;0;24730;-0.035982265350617409;24730;0;24730;1119;24730;-44;24730;-731;24730;5532.91259765625;24730;1896.705810546875;24730;1.2154403924942017;24730;-2.6544497013092041;24730;0;24730;0;24730;0
24740;5532.91259765625;1896.705810546875;24740;453.892662611017;24740;400;24740;0.76699039299999561;24740;0;24740;0.04545128254814803;24740;0;24740;955;24740;2;24740;-151;24740;5532.91259765625;24740;1896.705810546875;24740;1.2154403924942017;24740;-2.6544497013092041;24740;0;24740;0;24740;0
24750;5518.7109375;1887.960693359375;24750;465.84885957735605;24750;400;24750;21.987057932666669;24750;0;24750;0.21399978866419753;24750;0;24750;652;24750;19;24750;-268;24750;5518.7109375;24750;1887.960693359375;24750;1.3928508758544922;24750;-2.6544675827026367;24750;0;24750;0;24750;0
24760;5518.7109375;1887.960693359375;24760;443.26493197427129;24760;400;24760;-0.25566346433331927;24760;0;24760;0.06060171006419756;24760;0;24760;346;24760;19;24760;-702;24760;5518.7109375;24760;1887.960693359375;24760;1.3928508758544922;24760;-2.6544675827026367;24760;0;24760;0;24760;0
24770;5518.7109375;1887.960693359375;24770;428.65180234874583;24770;400;24770;-30.679615719999997;24770;0;24770;-0.1079467960518518;24770;0;24770;335;24770;33;24770;-539;24770;5518.7109375;24770;1887.960693359375;24770;1.3928508758544922;24770;-2.6544675827026367;24770;0;24770;0;24770;0
24780;5518.7109375;1887.960693359375;24780;422.45229281064417;24780;400;24780;-10.737865501999997;24780;0;24780;0.0056814103185184863;24780;0;24780;519;24780;37;24780;-175;24780;5518.7109375;24780;1887.960693359375;24780;1.3928508758544922;24780;-2.6544675827026367;24780;0;24780;0;24780;0
24790;5487.5009765625;1873.666259765625;24790;445.47904252359325;24790;400;24790;12.783173216666683;24790;0;24790;0.11173440293086422;24790;0;24790;464;24790;68;24790;-695;24790;5487.5009765625;24790;1873.666259765625;24790;1.9755678176879883;24790;-2.6484205722808838;24790;0;24790;0;24790;0
24800;5487.5009765625;1873.666259765625;24800;470.27708067600008;24800;400;24800;4.0906154293333357;24800;0;24800;0.03030085503209878;24800;0;24800;358;24800;48;24800;-1173;24800;5487.5009765625;24800;1873.666259765625;24800;1.9755678176879883;24800;-2.6484205722808838;24800;0;24800;0;24800;0
24810;5487.5009765625;1873.666259765625;24810;449.46444151237296;24810;400;24810;-8.9482212516666664;24810;0;24810;-0.06060171006419756;24810;0;24810;518;24810;10;24810;-717;24810;5487.5009765625;24810;1873.666259765625;24810;1.9755678176879883;24810;-2.6484205722808838;24810;0;24810;0;24810;0
24820;5487.5009765625;1873.666259765625;24820;405.62505263579664;24820;400;24820;-7.1585770013333372;24820;0;24820;-0.053026496306172864;24820;0;24820;612;24820;2;24820;-108;24820;5487.5009765625;24820;1873.666259765625;24820;1.9755678176879883;24820;-2.6484205722808838;24820;0;24820;0;24820;0
24830;5487.5009765625;1873.666259765625;24830;414.92431694294919;24830;400;24830;1.7896442503333294;24830;0;24830;0.013256624076543181;24830;0;24830;330;24830;2;24830;125;24830;5487.5009765625;24830;1873.666259765625;24830;1.9755678176879883;24830;-2.6484205722808838;24830;0;24830;0;24830;0
24840;5472.76953125;1866.282470703125;24840;446.36468674332207;24840;400;24840;13.294500145333339;24840;0;24840;0.098477778854321033;24840;0;24840;250;24840;2;24840;-211;24840;5472.76953125;24840;1866.282470703125;24840;2.2971973419189453;24840;-2.6460926532745361;24840;0;24840;0;24840;0
24850;5472.76953125;1866.282470703125;24850;434.40848977698312;24850;400;24850;-7.4142404656666754;24850;0;24850;-0.054920299745679073;24850;0;24850;551;24850;2;24850;-663;24850;5472.76953125;24850;1866.282470703125;24850;2.2971973419189453;24850;-2.6460926532745361;24850;0;24850;0;24850;0
24860;5472.76953125;1866.282470703125;24860;425.552047579695;24860;400;24860;-19.174759825000006;24860;0;24860;-0.14771666828148147;24860;0;24860;741;24860;-1;24860;-570;24860;5472.76953125;24860;1866.282470703125;24860;2.2971973419189453;24860;-2.6460926532745361;24860;0;24860;0;24860;0
24870;5472.76953125;1866.282470703125;24870;435.29413399671193;24870;400;24870;-5.8802596796666835;24870;0;24870;-0.054920299745679073;24870;0;24870;667;24870;-5;24870;-274;24870;5472.76953125;24870;1866.282470703125;24870;2.2971973419189453;24870;-2.6460926532745361;24870;0;24870;0;24870;0
24880;5457.7373046875;1857.3531494140625;24880;440.16517720522035;24880;400;24880;8.1812308586666713;24880;0;24880;0.049238889427160586;24880;0;24880;429;24880;2;24880;-381;24880;5457.7373046875;24880;1857.3531494140625;24880;2.3038797378540039;24880;-2.6459884643554688;24880;0;24880;0;24880;0
24890;5457.7373046875;1857.3531494140625;24890;420.23818226132204;24890;400;24890;9.4595481803333232;24890;0;24890;-0.0037876068790124178;24890;0;24890;154;24890;-2;24890;-688;24890;5457.7373046875;24890;1857.3531494140625;24890;2.3038797378540039;24890;-2.6459884643554688;24890;0;24890;0;24890;0
24900;5457.7373046875;1857.3531494140625;24900;421.12382648105091;24900;400;24900;3.3236250363333397;24900;0;24900;-0.026513248153086363;24900;0;24900;115;24900;-5;24900;-511;24900;5457.7373046875;24900;1857.3531494140625;24900;2.3038797378540039;24900;-2.6459884643554688;24900;0;24900;0;24900;0
24910;5457.7373046875;1857.3531494140625;24910;418.4668938218644;24910;400;24910;6.902913536999999;24910;0;24910;0.051132692866666656;24910;0;24910;206;24910;-30;24910;-229;24910;5457.7373046875;24910;1857.3531494140625;24910;2.3038797378540039;24910;-2.6459884643554688;24910;0;24910;0;24910;0
24920;5457.7373046875;1857.3531494140625;24920;403.41094208647468;24920;400;24920;14.572817466999993;24920;0;24920;0.1079467960518518;24920;0;24920;302;24920;-9;24920;-244;24920;5457.7373046875;24920;1857.3531494140625;24920;2.3038797378540039;24920;-2.6459884643554688;24920;0;24920;0;24920;0
24930;5430.0771484375;1842.5780029296875;24930;406.51069685552545;24930;400;24930;6.6472500726666608;24930;0;24930;0.026513248153086363;24930;0;24930;365;24930;2;24930;-271;24930;5430.0771484375;24930;1842.5780029296875;24930;1.9855161905288696;24930;-2.6412663459777832;24930;0;24930;0;24930;0
24940;5430.0771484375;1842.5780029296875;24940;405.62505263579664;24940;400;24940;7.1585770013333176;24940;0;24940;0.0018938034395060686;24940;0;24940;664;24940;0;24940;-177;24940;5430.0771484375;24940;1842.5780029296875;24940;1.9855161905288696;24940;-2.6412663459777832;24940;0;24940;0;24940;0
