Name;YT Scope Project;
File;E:\hawino\Measurements\ParameterEstimation\parameter_in_x_fb8.csv;
Starttime of export;133161971538526000;Donnerstag, 22. Dezember 2022;16:39:13.852
Endtime of export;133161972024408172;Donnerstag, 22. Dezember 2022;16:40:02.440


Name;vtheta;vtheta_ref;vx;vx_ref;vy;vy_ref
1780;0.19195000000000004;0;619.748996570537;500;25.913250000000005;0
1790;0.056227777777777883;0;595.26732443095466;500;13.872750000000016;0
1800;0.013572222222222272;0;613.40189638620086;500;31.671750000000014;0
1810;0.056227777777777745;0;636.97683992802069;500;31.14825;0
1820;0.023266666666666672;0;651.93786179109884;500;4.7115000000000009;0
1830;0.087250000000000161;0;639.69702572130768;500;-5.4967499999999818;0
1840;0.22878888888888885;0;633.80328983585275;500;-2.0940000000000132;0
1850;0.2539944444444443;0;633.80328983585275;500;-10.470000000000027;0
1860;0.22103333333333353;0;631.98983264032813;500;3.7895612573872008E-14;0
1870;0.18419444444444416;0;669.16570514858267;500;22.510499999999979;0
1880;-0.0096944444444444;0;659.6450548720785;500;6.5437500000000073;0
1890;-0.25787222222222206;0;579.39957397011426;500;-18.322499999999991;0
1900;-0.10469999999999988;0;554.46453753165088;500;3.9262500000000196;0
1910;0.21715555555555566;0;628.81628254816007;500;33.242250000000013;0
1920;0.12602777777777777;0;698.18102027697648;500;17.799000000000017;0
1930;0.1977666666666667;0;708.155034852362;500;34.551000000000009;0
1940;0.085311111111111226;0;637.88356852578318;500;43.712250000000004;0
1950;-0.21909444444444459;0;580.30630256787663;500;4.1879999999999882;0
1960;0.079494444444444409;0;670.97916234410741;500;28.792499999999979;0
1970;0.063983333333333212;0;664.17869786089011;500;7.0672499999999827;0
1980;-0.060105555555555475;0;615.66871788060655;500;-27.74550000000001;0
1990;-0.054288888888888949;0;564.8919164059173;500;-43.450500000000012;0
2000;0.052350000000000008;0;588.46685994773736;500;-39.262499999999989;0
2010;0.021327777777778015;0;615.66871788060655;500;-21.463499999999993;0
2020;0.013572222222222272;0;636.07011133025856;500;4.9732500000000073;0
2030;0.10663888888888895;0;618.38890367389354;500;21.463499999999993;0
2040;-0.032961111111111073;0;555.37126612941313;500;4.9732500000000073;0
2050;-0.093066666666666686;0;537.69005847304811;500;-4.7115000000000009;0
2060;-0.050411111111111212;0;599.80096741976615;500;0.26174999999996845;0
2070;0.13572222222222216;0;647.40421880228735;500;19.89299999999999;0
2080;0.15511111111111095;0;578.492845372352;500;27.22199999999998;0
2090;-0.02908333333333334;0;510.488200540179;500;12.564000000000002;0
2100;-0.087249999999999883;0;564.43855210703623;500;16.490250000000003;0
2110;0.069800000000000015;0;616.57544647836892;500;25.128000000000004;0
2120;0.20164444444444443;0;565.79864500367967;500;28.7925;0
2130;0.17643888888888884;0;491.44689998717053;500;12.040499999999989;0
2140;0.06786111111111108;0;524.08912950661363;500;-19.893000000000029;0
2150;0.060105555555555475;0;598.44087452312283;500;-22.510500000000018;0
2160;0.2152166666666667;0;562.17173061263054;500;17.275500000000005;0
2170;0.2152166666666667;0;489.6334427916459;500;26.698500000000006;0
2180;0.11245555555555563;0;512.30165773570354;500;10.470000000000008;0
2190;0.0814333333333335;0;568.06546649808547;500;-18.060750000000002;0
2200;0.13959999999999989;0;564.89191640591741;500;-6.2820000000000009;0
2210;0.21133888888888883;0;488.72671419388359;500;21.463499999999993;0
2220;0.19195000000000004;0;474.21905662968663;500;34.551000000000009;0
2230;0.017450000000000004;0;519.555486517802;500;14.134500000000003;0
2240;-0.007755555555555604;0;555.82463042829431;500;5.234999999999995;0
2250;0.22685000000000005;0;517.28866502339633;500;30.624750000000006;0
2260;0.30052777777777778;0;482.83297830842855;500;40.57125;0
2270;0.075616666666666679;0;507.31465044801087;500;22.772250000000003;0
2280;-0.038777777777777876;0;541.77033716297854;500;25.389749999999992;0
2290;0.15898888888888896;0;512.75502203458473;500;42.665250000000015;0
2300;0.15511111111111109;0;488.27334989500241;500;17.013749999999998;0
2310;0.031022222222222274;0;491.90026428605165;500;-17.013749999999998;0
2320;0.00969444444444454;0;508.67474334465436;500;-18.322499999999991;0
2330;0.23848333333333324;0;479.65942821626049;500;29.839499999999987;0
2340;0.15705000000000002;0;468.77868504311283;500;28.269000000000005;0
2350;-0.098883333333333351;0;520.00885081668321;500;-3.9262500000000009;0
2360;-0.11633333333333336;0;541.31697286409747;500;-9.4230000000000018;0
2370;0.14541666666666669;0;481.47288541178517;500;17.275500000000005;0
2380;0.27920000000000006;0;444.29701290353057;500;26.698500000000006;0
2390;0.0271444444444444;0;504.59446465472394;500;-3.4027500000000068;0
2400;-0.023266666666666529;0;524.08912950661363;500;3.1410000000000196;0
2410;0.10082222222222215;0;451.09747738674787;500;37.953749999999992;0
2420;0.034900000000000007;0;442.03019140912482;500;30.624750000000006;0
2430;0.058166666666666679;0;474.67242092856782;500;16.490250000000003;0
2440;0.23460555555555551;0;485.55316410171548;500;34.812749999999994;0
2450;0.1279666666666667;0;471.4988708363997;500;21.987000000000005;0
2460;0.052349999999999869;0;446.11047009905514;500;21.986999999999984;0
2470;0.025205555555555467;0;465.15177065206359;500;23.033999999999992;0
2480;0.013572222222222272;0;515.92857212675278;500;15.181500000000009;0
2490;0.065922222222222285;0;517.7420293222774;500;10.470000000000008;0
2500;0.023266666666666672;0;471.04550653751858;500;0.78525000000000011;0
2510;-0.031022222222222274;0;447.01719869681745;500;-18.322500000000009;0
2520;-0.0096944444444444;0;489.18007849276478;500;-20.154749999999996;0
2530;0.0271444444444444;0;481.01952111290393;500;-0.26175000000000637;0
2540;-0.056227777777777883;0;457.44457757108404;500;-7.5907500000000141;0
2550;-0.071738888888888949;0;499.15409306815013;500;-9.6847500000000082;0
2560;-0.11439444444444442;0;517.7420293222774;500;-16.228499999999997;0
2570;-0.06398333333333335;0;483.73970690619092;500;-25.913250000000005;0
2580;0.034900000000000007;0;461.97822055989553;500;-18.060750000000002;0
2590;0.032961111111111073;0;483.28634260730973;500;-1.0470000000000066;0
2600;0.015511111111111208;0;497.34063587262551;500;6.0202500000000141;0
2610;-0.073677777777777745;0;475.57914952633007;500;8.1142500000000073;0
2620;-0.15123333333333336;0;471.04550653751858;500;10.208250000000001;0
2630;-0.063983333333333212;0;506.40792185024861;500;7.06725000000002;0
2640;-0.017450000000000004;0;524.99585810437588;500;1.5705000000000002;0
2650;-0.0542888888888888;0;507.31465044801087;500;-3.4027499999999882;0
2660;-0.0038777777777777318;0;482.83297830842855;500;15.96675000000001;0
2670;-0.021327777777777876;0;503.2343717580805;500;26.174999999999994;0
2680;-0.02908333333333334;0;521.82230801220783;500;19.631250000000005;0
2690;-0.054288888888888949;0;507.76801474689205;500;3.6644999999999945;0
2700;-0.095005555555555621;0;502.78100745919937;500;-17.537250000000011;0
2710;-0.025205555555555606;0;484.64643550395323;500;-23.819249999999993;0
2720;0.10082222222222229;0;498.70072876926895;500;-13.087499999999997;0
2730;0.089188888888888956;0;519.555486517802;500;7.3290000000000077;0
2740;-0.025205555555555467;0;481.92624971066624;500;-3.4027499999999882;0
2750;-0.11633333333333336;0;482.83297830842855;500;-14.919750000000002;0
2760;-0.1299055555555555;0;536.32996557640467;500;-17.53724999999999;0
2770;-0.12214999999999988;0;541.77033716297854;500;-19.631249999999984;0
2780;-0.044594444444444409;0;491.90026428605165;500;-24.866249999999997;0
2790;0.044594444444444548;0;469.23204934199396;500;-1.8322499999999877;0
2800;-0.0019388888888889361;0;513.661750632347;500;2.8792499999999941;0
2810;-0.1822555555555555;0;529.52950109318738;500;-13.61099999999999;0
2820;-0.19195000000000004;0;490.99353568828934;500;-0.78525000000000011;0
2830;0.062044444444444409;0;473.76569233080556;500;26.436749999999979;0
2840;0.13184444444444443;0;528.16940819654394;500;26.43675;0
2850;0.079494444444444409;0;524.5424938054947;500;21.72525;0
2860;0.011633333333333195;0;476.48587812409238;500;21.201749999999986;0
2870;-0.15317222222222215;0;486.913256998359;500;-2.6175000000000068;0
2880;-0.058166666666666679;0;534.063144081999;500;1.5705000000000002;0
2890;0.10663888888888881;0;547.2107087495524;500;9.6847499999999886;0
2900;0.007755555555555604;0;497.7940001715067;500;-8.3759999999999959;0
2910;-0.060105555555555475;0;456.08448467444055;500;-24.604499999999991;0
2920;0.013572222222222272;0;479.20606391737937;500;-4.4497499999999945;0
2930;0.044594444444444409;0;493.71372148157627;500;6.0202499999999946;0
2940;-0.098883333333333351;0;497.34063587262546;500;-13.349250000000003;0
2950;-0.065922222222222285;0;510.0348362412978;500;-12.825750000000008;0
2960;0.038777777777777876;0;505.95455755136737;500;-12.040499999999989;0
2970;0.062044444444444548;0;482.83297830842855;500;-6.5437499999999886;0
2980;-0.007755555555555604;0;494.62045007933858;500;1.3087499999999939;0
2990;-0.091127777777777752;0;519.10212221892084;500;8.11424999999999;0
3000;-0.042655555555555613;0;510.0348362412978;500;24.866249999999997;0
3010;-0.023266666666666672;0;476.03251382521131;500;14.134500000000003;0
3020;-0.0058166666666666679;0;489.63344279164585;500;-1.5705000000000002;0
3030;0.062044444444444409;0;532.70305118535555;500;9.1612499999999955;0
3040;0.12408888888888896;0;516.835300724515;500;21.46350000000001;0
3050;0.048472222222222278;0;478.75269961849818;500;18.322500000000009;0
3060;-0.081433333333333344;0;491.44689998717053;500;-1.5705000000000002;0
3070;0.027144444444444544;0;514.11511493122816;500;9.9465000000000146;0
3080;0.15898888888888896;0;529.07613679430631;500;19.10775000000001;0
3090;0.032961111111111073;0;502.78100745919932;500;-6.5437500000000073;0
3100;-0.081433333333333344;0;475.57914952633013;500;-30.624750000000006;0
3110;0.062044444444444409;0;471.04550653751858;500;-9.6847500000000082;0
3120;0.12215000000000002;0;479.65942821626049;500;14.134500000000003;0
3130;0.044594444444444409;0;466.0584992498259;500;6.805499999999995;0
3140;-0.048472222222222139;0;503.2343717580805;500;-7.3289999999999891;0
3150;-0.1376611111111111;0;539.05015136969166;500;-29.57774999999998;0
3160;-0.085311111111111088;0;514.56847923010935;500;-37.43025;0
3170;0.085311111111111226;0;466.511863548707;500;-8.11424999999999;0
3180;0.14929444444444442;0;473.31232803192432;500;22.510499999999997;0
3190;-0.00969444444444454;0;526.35595100101932;500;11.25524999999999;0
3200;-0.16868333333333338;0;508.22137904577323;500;3.9262500000000009;0
3210;-0.089188888888888956;0;444.29701290353051;500;14.657999999999996;0
3220;0.19582777777777791;0;484.193071205072;500;35.074500000000022;0
3230;0.17450000000000004;0;533.15641548423662;500;26.698500000000006;0
3240;0.050411111111111073;0;469.68541364087514;500;22.510499999999997;0
3250;-0.069800000000000015;0;436.13645552366972;500;12.564000000000002;0
3260;-0.031022222222222274;0;492.80699288381396;500;18.58424999999998;0
3270;0.12408888888888882;0;520.00885081668321;500;31.671749999999992;0
3280;0.015511111111111208;0;508.22137904577323;500;-3.4027499999999882;0
3290;-0.16674444444444458;0;471.49887083639982;500;-38.21550000000002;0
3300;-0.060105555555555613;0;455.17775607667818;500;-21.46350000000001;0
3310;0.040716666666666818;0;449.28402019122319;500;-2.3557499999999814;0
3320;0.040716666666666533;0;446.56383439793632;500;3.9262499999999818;0
3330;0.00969444444444454;0;492.80699288381396;500;1.308750000000013;0
3340;-0.075616666666666679;0;523.63576520773245;500;-10.208250000000001;0
3350;0.034900000000000007;0;501.42091456255588;500;-15.705000000000004;0
3360;0.14541666666666683;0;476.48587812409238;500;-21.201749999999986;0
3370;0.038777777777777876;0;486.00652840059666;500;-8.8994999999999891;0
3380;0.017450000000000004;0;481.47288541178517;500;4.7115000000000009;0
3390;0.069799999999999876;0;488.72671419388359;500;17.275499999999983;0
3400;-0.038777777777777737;0;513.66175063234709;500;15.96675000000001;0
3410;-0.15898888888888882;0;504.14110035584287;500;-1.0470000000000066;0
3420;0.032961111111111212;0;521.36894371332664;500;6.8055000000000136;0
3430;0.10857777777777775;0;520.00885081668321;500;21.72525;0
3440;0.02908333333333334;0;490.99353568828934;500;14.919750000000002;0
3450;0.011633333333333336;0;488.27334989500241;500;7.0672500000000014;0
3460;0.0058166666666666679;0;534.96987267976124;500;3.1410000000000005;0
3470;0.044594444444444548;0;560.35827341710581;500;5.2350000000000136;0
3480;0.011633333333333476;0;521.36894371332664;500;-1.5704999999999814;0
3490;-0.10082222222222215;0;481.019521112904;500;-19.107749999999992;0
3500;-0.065922222222222285;0;485.55316410171554;500;-12.825750000000008;0
3510;0.096944444444444416;0;505.95455755136743;500;11.516999999999996;0
3520;0.089188888888888956;0;509.12810764353549;500;11.255250000000009;0
3530;-0.10082222222222215;0;515.4752078278716;500;-14.39624999999999;0
3540;-0.19582777777777777;0;530.43622969094974;500;-33.503999999999984;0
3550;0.034900000000000007;0;512.75502203458473;500;-19.631250000000005;0
3560;0.089188888888888956;0;494.62045007933858;500;6.5437500000000073;0
3570;-0.10663888888888895;0;503.2343717580805;500;-7.3290000000000077;0
3580;-0.19388888888888883;0;525.90258670213814;500;-7.3289999999999891;0
3590;-0.073677777777777745;0;505.5011932524863;500;12.825750000000008;0
3600;0.0271444444444444;0;505.5011932524863;500;10.731749999999996;0
3610;0.040716666666666672;0;510.94156483906011;500;7.0672500000000014;0
3620;-0.0368388888888888;0;506.86128614912974;500;-1.0469999999999875;0
3630;0.021327777777777876;0;490.99353568828934;500;4.4497500000000132;0
3640;0.0271444444444444;0;523.18240090885126;500;3.6644999999999945;0
3650;-0.023266666666666672;0;544.94388725514659;500;-3.1410000000000005;0
3660;-0.046533333333333343;0;517.7420293222774;500;-9.4230000000000018;0
3670;-0.0193888888888888;0;495.07381437821971;500;-10.46999999999999;0
3680;0.040716666666666672;0;497.34063587262551;500;-11.778750000000002;0
3690;0.089188888888888818;0;510.0348362412978;500;-6.0202500000000141;0
3700;0.060105555555555613;0;503.2343717580805;500;5.7585000000000077;0
3710;-0.031022222222222274;0;489.63344279164585;500;-4.1880000000000068;0
3720;-0.12214999999999988;0;542.6770657607409;500;-16.490249999999985;0
3730;-0.096944444444444416;0;544.94388725514659;500;-22.510499999999997;0
3740;0.013572222222222272;0;499.60745736703126;500;-17.798999999999996;0
3750;0.054288888888888949;0;484.193071205072;500;-20.939999999999998;0
3760;0.048472222222222139;0;508.67474334465436;500;2.6174999999999877;0
3770;0;0;519.10212221892084;500;14.919750000000002;0
3780;-0.050411111111111212;0;494.62045007933858;500;17.53724999999999;0
3790;-0.081433333333333344;0;472.8589637330432;500;8.6377500000000023;0
3800;0.11439444444444456;0;515.92857212675278;500;17.799000000000017;0
3810;0.16286666666666669;0;533.15641548423662;500;25.128000000000004;0
3820;0.0019388888888889361;0;500.96755026367475;500;15.96675000000001;0
3830;-0.13378333333333337;0;456.53784897332167;500;2.3557499999999814;0
3840;-0.048472222222222278;0;506.40792185024861;500;9.1612499999999955;0
3850;0.067861111111111219;0;557.63808762381893;500;8.3760000000000137;0
3860;0.019388888888888938;0;506.86128614912974;500;-5.234999999999995;0
3870;-0.063983333333333212;0;437.49654842031322;500;-18.060749999999985;0
3880;-0.00969444444444454;0;449.28402019122319;500;-6.0202500000000141;0
3890;0.0019388888888889361;0;507.31465044801087;500;0.26175000000000637;0
3900;-0.081433333333333344;0;477.84597102073587;500;-10.993500000000003;0
3910;-0.0271444444444444;0;462.4315848587766;500;-3.6644999999999945;0
3920;0.069799999999999876;0;507.76801474689205;500;-6.2820000000000205;0
3930;0.0019388888888889361;0;517.7420293222774;500;-28.792500000000018;0
3940;-0.1085777777777779;0;478.29933531961706;500;-23.295750000000016;0
3950;0.054288888888888949;0;465.15177065206359;500;13.61100000000001;0
3960;0.095005555555555621;0;489.18007849276478;500;22.248750000000012;0
3970;-0.10082222222222215;0;510.0348362412978;500;-4.9732499999999886;0
3980;-0.17256111111111125;0;489.63344279164585;500;-17.799000000000017;0
3990;0.10470000000000002;0;479.20606391737937;500;11.778750000000002;0
4000;0.27144444444444443;0;504.14110035584287;500;36.645;0
4010;0.1357222222222223;0;495.52717867710095;500;23.819250000000011;0
4020;-0.031022222222222274;0;465.15177065206359;500;3.6644999999999945;0
4030;-0.046533333333333204;0;490.08680709052709;500;-2.3557499999999814;0
4040;0.14929444444444442;0;527.26267959878169;500;18.584249999999997;0
4050;0.1299055555555555;0;530.43622969094974;500;12.040499999999989;0
4060;-0.0814333333333332;0;483.28634260730973;500;-18.845999999999986;0
4070;-0.10663888888888881;0;444.75037720241164;500;-22.24874999999999;0
4080;0.065922222222222285;0;474.67242092856782;500;6.5437500000000073;0
4090;0.050411111111111073;0;487.81998559612134;500;6.805499999999995;0
4100;-0.0058166666666666679;0;473.31232803192438;500;-3.1410000000000005;0
4110;-0.032961111111111212;0;476.48587812409238;500;-13.872750000000016;0
4120;-0.038777777777777876;0;519.10212221892084;500;-23.295750000000016;0
4130;-0.083372222222222139;0;510.0348362412978;500;-19.107749999999992;0
4140;-0.0193888888888888;0;468.3253207442317;500;-0.26174999999998744;0
4150;0.07173888888888881;0;478.75269961849818;500;15.181499999999991;0
4160;-0.06786111111111108;0;520.00885081668321;500;8.1142500000000073;0
4170;-0.14347777777777776;0;520.91557941444546;500;1.8322500000000066;0
4180;-0.032961111111111073;0;481.019521112904;500;0.26175000000000637;0
4190;0.073677777777777745;0;492.35362858493284;500;9.946499999999995;0
4200;0.06398333333333335;0;507.31465044801092;500;8.6377500000000023;0
4210;0.093066666666666686;0;477.39260672185475;500;11.778750000000002;0
4220;0.077555555555555614;0;509.12810764353549;500;9.6847500000000082;0
4230;0.025205555555555606;0;539.05015136969166;500;4.9732500000000073;0
4240;-0.0077555555555554635;0;517.28866502339633;500;1.308750000000013;0
4250;-0.044594444444444409;0;498.700728769269;500;-8.3759999999999959;0
4260;-0.065922222222222285;0;501.42091456255588;500;-13.61100000000001;0
4270;0.017450000000000004;0;504.14110035584287;500;-1.5705000000000002;0
4280;0.10663888888888881;0;505.04782895360512;500;7.3289999999999891;0
4290;0.093066666666666825;0;483.28634260730973;500;4.71150000000002;0
4300;0.0271444444444444;0;506.40792185024861;500;2.8792499999999941;0
4310;-0.031022222222222274;0;516.83530072451515;500;-10.470000000000008;0
4320;-0.065922222222222146;0;514.56847923010935;500;-25.389749999999992;0
4330;-0.017450000000000004;0;500.51418596479351;500;-17.275500000000005;0
4340;0.085311111111111226;0;499.15409306815013;500;10.731750000000014;0
4350;0.10663888888888895;0;517.7420293222774;500;18.322500000000009;0
4360;-0.044594444444444409;0;529.07613679430631;500;8.1142500000000073;0
4370;-0.16092777777777775;0;490.54017138940816;500;8.8995000000000086;0
4380;0.007755555555555604;0;489.18007849276478;500;19.10775000000001;0
4390;0.17837777777777777;0;521.82230801220783;500;24.866249999999997;0
4400;0.093066666666666686;0;537.236694174167;500;16.490250000000003;0
4410;-0.10663888888888895;0;489.18007849276478;500;-9.6847500000000082;0
4420;-0.12602777777777791;0;493.26035718269515;500;-16.228500000000015;0
4430;-0.0058166666666666679;0;538.14342277192929;500;-0.78525000000000011;0
4440;0.095005555555555621;0;541.77033716297854;500;9.6847500000000082;0
4450;-0.038777777777777876;0;486.00652840059666;500;-9.9465000000000146;0
4460;-0.18031666666666657;0;452.91093458227249;500;-27.483749999999986;0
4470;-0.013572222222222272;0;495.980542975982;500;-4.1880000000000068;0
4480;0.06398333333333335;0;513.66175063234709;500;7.0672500000000014;0
4490;-0.20164444444444457;0;490.54017138940816;500;-28.792500000000018;0
4500;-0.23072777777777778;0;498.24736447038777;500;-43.712250000000004;0
4510;0.021327777777777734;0;505.95455755136737;500;-8.8995000000000086;0
