BitMask;0xffffffffffffffff;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff
Unit;(None);(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None)
Unit ScaleFactor;1;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1
Unit Offset;0;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0

31980;5363.0830078125;1927.269775390625;31980;377.72725971433897;31980;400;31980;6.3915866083333412;31980;0;31980;-0.054920299745678934;31980;0;31980;602;31980;15;31980;-497;31980;5363.0830078125;31980;1927.269775390625;31980;3.6239962577819824;31980;-2.5236341953277588;31980;0;31980;0;31980;0
31990;5355.4306640625;1921.656982421875;31990;364.8854185282712;31990;400;31990;5.6245962153333453;31990;0;31990;0.047345085987654377;31990;0;31990;396;31990;-6;31990;-793;31990;5355.4306640625;31990;1921.656982421875;31990;4.6355099678039551;31990;-2.4968757629394531;31990;0;31990;0;31990;0
32000;5355.4306640625;1921.656982421875;32000;390.56910090040685;32000;400;32000;3.5792885006666588;32000;0;32000;0.071964530701234528;32000;0;32000;60;32000;-33;32000;-721;32000;5355.4306640625;32000;1921.656982421875;32000;4.6355099678039551;32000;-2.4968757629394531;32000;0;32000;0;32000;0
32010;5355.4306640625;1921.656982421875;32010;403.41094208647462;32010;400;32010;-13.55016360966666;32010;0;32010;-0.01515042751604939;32010;0;32010;322;32010;22;32010;-762;32010;5355.4306640625;32010;1921.656982421875;32010;4.6355099678039551;32010;-2.4968757629394531;32010;0;32010;0;32010;0
32020;5355.4306640625;1921.656982421875;32020;388.35499035108484;32020;400;32020;-22.242721397000008;32020;0;32020;0.073858334140740736;32020;0;32020;581;32020;33;32020;-730;32020;5355.4306640625;32020;1921.656982421875;32020;4.6355099678039551;32020;-2.4968757629394531;32020;0;32020;0;32020;0
32030;5338.82275390625;1910.2568359375;32030;363.11413008881362;32030;400;32030;-9.7152116446666614;32030;0;32030;0.12688483044691362;32030;0;32030;433;32030;58;32030;-597;32030;5338.82275390625;32030;1910.2568359375;32030;3.0244619846343994;32030;-2.5063619613647461;32030;0;32030;0;32030;0
32040;5338.82275390625;1910.2568359375;32040;371.5277501762373;32040;400;32040;0.25566346433335713;32040;0;32040;0.087114958217284058;32040;0;32040;112;32040;136;32040;-477;32040;5338.82275390625;32040;1910.2568359375;32040;3.0244619846343994;32040;-2.5063619613647461;32040;0;32040;0;32040;0
32050;5338.82275390625;1910.2568359375;32050;385.25523558203389;32050;400;32050;8.1812308586666713;32050;0;32050;0.06628312038271604;32050;0;32050;347;32050;110;32050;-494;32050;5338.82275390625;32050;1910.2568359375;32050;3.0244619846343994;32050;-2.5063619613647461;32050;0;32050;0;32050;0
32060;5338.82275390625;1910.2568359375;32060;388.35499035108484;32060;400;32060;6.3915866083333226;32060;0;32060;0.047345085987654238;32060;0;32060;612;32060;43;32060;-720;32060;5338.82275390625;32060;1910.2568359375;32060;3.0244619846343994;32060;-2.5063619613647461;32060;0;32060;0;32060;0
32070;5338.82275390625;1910.2568359375;32070;380.82701448338992;32070;400;32070;7.669903929999994;32070;0;32070;0.028407051592592571;32070;0;32070;806;32070;3;32070;-702;32070;5338.82275390625;32070;1910.2568359375;32070;3.0244619846343994;32070;-2.5063619613647461;32070;0;32070;0;32070;0
32080;5310.63525390625;1907.368408203125;32080;368.42799540718653;32080;400;32080;11.760519359333349;32080;0;32080;0.0416636756691359;32080;0;32080;893;32080;-1;32080;-519;32080;5310.63525390625;32080;1907.368408203125;32080;2.6237761974334717;32080;-2.6587655544281006;32080;0;32080;0;32080;0
32090;5310.63525390625;1907.368408203125;32090;379.49854815379666;32090;400;32090;5.3689327509999885;32090;0;32090;-0.011362820637037113;32090;0;32090;764;32090;-9;32090;-397;32090;5310.63525390625;32090;1907.368408203125;32090;2.6237761974334717;32090;-2.6587655544281006;32090;0;32090;0;32090;0
32100;5310.63525390625;1907.368408203125;32100;396.32578832864419;32100;400;32100;-9.4595481803333428;32100;0;32100;-0.070070727261728472;32100;0;32100;851;32100;-20;32100;-539;32100;5310.63525390625;32100;1907.368408203125;32100;2.6237761974334717;32100;-2.6587655544281006;32100;0;32100;0;32100;0
32110;5310.63525390625;1907.368408203125;32110;371.97057228610174;32110;400;32110;-0.51132692866667639;32110;0;32110;0.0075752137580245545;32110;0;32110;1046;32110;-14;32110;-752;32110;5310.63525390625;32110;1907.368408203125;32110;2.6237761974334717;32110;-2.6587655544281006;32110;0;32110;0;32110;0
32120;5310.63525390625;1907.368408203125;32120;361.34284164935605;32120;400;32120;4.6019423579999925;32120;0;32120;0.1249910270074074;32120;0;32120;157;32120;2;32120;-755;32120;5310.63525390625;32120;1907.368408203125;32120;2.6237761974334717;32120;-2.6587655544281006;32120;0;32120;0;32120;0
32130;5299.42333984375;1892.067626953125;32130;385.25523558203389;32130;400;32130;6.135923144000003;32130;0;32130;0.10226538573333331;32130;0;32130;-118;32130;18;32130;-830;32130;5299.42333984375;32130;1892.067626953125;32130;7.2666893005371094;32130;-2.5913493633270264;32130;0;32130;0;32130;0
32140;5299.42333984375;1892.067626953125;32140;395.88296621877976;32140;400;32140;3.5792885006666588;32140;0;32140;0.01515042751604939;32140;0;32140;283;32140;71;32140;-1000;32140;5299.42333984375;32140;1892.067626953125;32140;7.2666893005371094;32140;-2.5913493633270264;32140;0;32140;0;32140;0
32150;5299.42333984375;1892.067626953125;32150;374.62750494528819;32150;400;32150;18.919096360666686;32150;0;32150;0.015150427516049531;32150;0;32150;611;32150;22;32150;-335;32150;5299.42333984375;32150;1892.067626953125;32150;7.2666893005371094;32150;-2.5913493633270264;32150;0;32150;0;32150;0
32160;5299.42333984375;1892.067626953125;32160;375.51314916501707;32160;400;32160;22.498384861333324;32160;0;32160;-0.032194658471604992;32160;0;32160;577;32160;-6;32160;-88;32160;5299.42333984375;32160;1892.067626953125;32160;7.2666893005371094;32160;-2.5913493633270264;32160;0;32160;0;32160;0
32170;5288.26318359375;1884.662841796875;32170;396.76861043850852;32170;400;32170;-1.5339807860000103;32170;0;32170;-0.045451282548148168;32170;0;32170;578;32170;-66;32170;-36;32170;5288.26318359375;32170;1884.662841796875;32170;7.1469149589538574;32170;-2.5837981700897217;32170;0;32170;0;32170;0
32180;5288.26318359375;1884.662841796875;32180;398.5398988779661;32180;400;32180;-3.0679615720000015;32180;0;32180;0;32180;0;32180;715;32180;-76;32180;-176;32180;5288.26318359375;32180;1884.662841796875;32180;7.1469149589538574;32180;-2.5837981700897217;32180;0;32180;0;32180;0
32190;5288.26318359375;1884.662841796875;32190;372.85621650583056;32190;400;32190;1.5339807860000103;32190;0;32190;0.022725641274074084;32190;0;32190;682;32190;2;32190;-350;32190;5288.26318359375;32190;1884.662841796875;32190;7.1469149589538574;32190;-2.5837981700897217;32190;0;32190;0;32190;0
32200;5288.26318359375;1884.662841796875;32200;351.15793312247462;32200;400;32200;2.8122981076666633;32200;0;32200;-0.024619444713580293;32200;0;32200;405;32200;19;32200;-290;32200;5288.26318359375;32200;1884.662841796875;32200;7.1469149589538574;32200;-2.5837981700897217;32200;0;32200;0;32200;0
32210;5288.26318359375;1884.662841796875;32210;382.59830292284749;32210;400;32210;8.6925577873333282;32210;0;32210;-0.12309722356790133;32210;0;32210;522;32210;12;32210;-242;32210;5288.26318359375;32210;1884.662841796875;32210;7.1469149589538574;32210;-2.5837981700897217;32210;0;32210;0;32210;0
32220;5281.625;1871.6796875;32220;398.53989887796615;32220;400;32220;3.5792885006666588;32220;0;32220;-0.081433547898765432;32220;0;32220;768;32220;-39;32220;-617;32220;5281.625;32220;1871.6796875;32220;3.2382018566131592;32220;-2.5101385116577148;32220;0;32220;0;32220;0
32230;5281.625;1871.6796875;32230;393.66885566945768;32230;400;32230;-0.25566346433331927;32230;0;32230;-0.013256624076543041;32230;0;32230;839;32230;-89;32230;-869;32230;5281.625;32230;1871.6796875;32230;3.2382018566131592;32230;-2.5101385116577148;32230;0;32230;0;32230;0
32240;5281.625;1871.6796875;32240;402.96811997661024;32240;400;32240;0;32240;0;32240;0.0056814103185184863;32240;0;32240;758;32240;-34;32240;-848;32240;5281.625;32240;1871.6796875;32240;3.2382018566131592;32240;-2.5101385116577148;32240;0;32240;0;32240;0
32250;5281.625;1871.6796875;32250;409.16762951471196;32250;400;32250;6.135923144000003;32250;0;32250;0.051132692866666656;32250;0;32250;625;32250;14;32250;-789;32250;5281.625;32250;1871.6796875;32250;3.2382018566131592;32250;-2.5101385116577148;32250;0;32250;0;32250;0
32260;5254.2822265625;1859.44287109375;32260;394.5544998891865;32260;400;32260;0.2556634643333382;32260;0;32260;0.013256624076543181;32260;0;32260;673;32260;12;32260;-754;32260;5254.2822265625;32260;1859.44287109375;32260;7.4885077476501465;32260;-2.57915997505188;32260;0;32260;0;32260;0
32270;5254.2822265625;1859.44287109375;32270;392.34038933986443;32270;400;32270;-9.715211644666681;32270;0;32270;-0.049238889427160586;32270;0;32270;563;32270;13;32270;-528;32270;5254.2822265625;32270;1859.44287109375;32270;7.4885077476501465;32270;-2.57915997505188;32270;0;32270;0;32270;0
32280;5254.2822265625;1859.44287109375;32280;403.41094208647468;32280;400;32280;-7.4142404656666558;32280;0;32280;-0.026513248153086363;32280;0;32280;555;32280;14;32280;-287;32280;5254.2822265625;32280;1859.44287109375;32280;7.4885077476501465;32280;-2.57915997505188;32280;0;32280;0;32280;0
32290;5254.2822265625;1859.44287109375;32290;399.42554309769497;32290;400;32290;-1.0226538573333339;32290;0;32290;0.032194658471604846;32290;0;32290;593;32290;21;32290;-362;32290;5254.2822265625;32290;1859.44287109375;32290;7.4885077476501465;32290;-2.57915997505188;32290;0;32290;0;32290;0
32300;5254.2822265625;1859.44287109375;32300;397.65425465823733;32300;400;32300;0;32300;0;32300;0.022725641274074084;32300;0;32300;581;32300;14;32300;-594;32300;5254.2822265625;32300;1859.44287109375;32300;7.4885077476501465;32300;-2.57915997505188;32300;0;32300;0;32300;0
32310;5247.74609375;1846.4371337890625;32310;394.99732199905094;32310;400;32310;1.5339807859999912;32310;0;32310;0.0056814103185184863;32310;0;32310;565;32310;23;32310;-649;32310;5247.74609375;32310;1846.4371337890625;32310;2.7115094661712646;32310;-2.5064842700958252;32310;0;32310;0;32310;0
32320;5247.74609375;1846.4371337890625;32320;395.44014410891532;32320;400;32320;5.3689327510000071;32320;0;32320;-0.022725641274073945;32320;0;32320;599;32320;24;32320;-509;32320;5247.74609375;32320;1846.4371337890625;32320;2.7115094661712646;32320;-2.5064842700958252;32320;0;32320;0;32320;0
32330;5247.74609375;1846.4371337890625;32330;392.34038933986443;32330;400;32330;-8.1812308586666713;32330;0;32330;-0.049238889427160586;32330;0;32330;601;32330;2;32330;-445;32330;5247.74609375;32330;1846.4371337890625;32330;2.7115094661712646;32330;-2.5064842700958252;32330;0;32330;0;32330;0
32340;5247.74609375;1846.4371337890625;32340;400.31118731742379;32340;400;32340;-17.896442503333333;32340;0;32340;-0.092796368535802545;32340;0;32340;661;32340;-20;32340;-427;32340;5247.74609375;32340;1846.4371337890625;32340;2.7115094661712646;32340;-2.5064842700958252;32340;0;32340;0;32340;0
32350;5202.33544921875;1845.7886962890625;32350;408.72480740484752;32350;400;32350;-22.242721397000008;32350;0;32350;-0.045451282548148168;32350;0;32350;715;32350;14;32350;-600;32350;5202.33544921875;32350;1845.7886962890625;32350;1.3234548568725586;32350;-2.4840312004089355;32350;0;32350;0;32350;0
32360;5202.33544921875;1845.7886962890625;32360;402.52529786674586;32360;400;32360;-14.572817466999993;32360;0;32360;0.090902565096296337;32360;0;32360;574;32360;30;32360;-827;32360;5202.33544921875;32360;1845.7886962890625;32360;1.3234548568725586;32360;-2.4840312004089355;32360;0;32360;0;32360;0
32370;5202.33544921875;1845.7886962890625;32370;401.1968315371526;32370;400;32370;6.135923144000003;32370;0;32370;0.1079467960518518;32370;0;32370;320;32370;82;32370;-851;32370;5202.33544921875;32370;1845.7886962890625;32370;1.3234548568725586;32370;-2.4840312004089355;32370;0;32370;0;32370;0
32380;5202.33544921875;1845.7886962890625;32380;410.93891795416954;32380;400;32380;9.7152116446666614;32380;0;32380;0.049238889427160447;32380;0;32380;156;32380;107;32380;-752;32380;5202.33544921875;32380;1845.7886962890625;32380;1.3234548568725586;32380;-2.4840312004089355;32380;0;32380;0;32380;0
32390;5202.33544921875;1845.7886962890625;32390;402.52529786674586;32390;400;32390;12.016182823666668;32390;0;32390;0.0094690171975309045;32390;0;32390;301;32390;29;32390;-507;32390;5202.33544921875;32390;1845.7886962890625;32390;1.3234548568725586;32390;-2.4840312004089355;32390;0;32390;0;32390;0
32400;5189.6845703125;1832.346435546875;32400;394.11167777932206;32400;400;32400;11.760519359333349;32400;0;32400;-0.060601710064197421;32400;0;32400;510;32400;2;32400;-260;32400;5189.6845703125;32400;1832.346435546875;32400;10.306976318359375;32400;-2.7234256267547607;32400;0;32400;0;32400;0
32410;5189.6845703125;1832.346435546875;32410;404.29658630620344;32410;400;32410;-6.39158660833336;32410;0;32410;-0.053026496306173;32410;0;32410;596;32410;-35;32410;-136;32410;5189.6845703125;32410;1832.346435546875;32410;10.306976318359375;32410;-2.7234256267547607;32410;0;32410;0;32410;0
32420;5189.6845703125;1832.346435546875;32420;412.71020639362717;32420;400;32420;-4.0906154293333357;32420;0;32420;0.01515042751604939;32420;0;32420;579;32420;-58;32420;-205;32420;5189.6845703125;32420;1832.346435546875;32420;10.306976318359375;32420;-2.7234256267547607;32420;0;32420;0;32420;0
32430;5189.6845703125;1832.346435546875;32430;373.74186072555938;32430;400;32430;3.0679615720000015;32430;0;32430;0.073858334140740736;32430;0;32430;446;32430;6;32430;-305;32430;5189.6845703125;32430;1832.346435546875;32430;10.306976318359375;32430;-2.7234256267547607;32430;0;32430;0;32430;0
32440;5159.55078125;1825.7919921875;32440;356.47179844084752;32440;400;32440;-3.3236250363333206;32440;0;32440;0.01515042751604939;32440;0;32440;211;32440;30;32440;-308;32440;5159.55078125;32440;1825.7919921875;32440;6.8239665031433105;32440;-2.6158475875854492;32440;0;32440;0;32440;0
32450;5159.55078125;1825.7919921875;32450;412.26738428376274;32450;400;32450;-14.572817466999993;32450;0;32450;-0.1079467960518518;32450;0;32450;280;32450;31;32450;-253;32450;5159.55078125;32450;1825.7919921875;32450;6.8239665031433105;32450;-2.6158475875854492;32450;0;32450;0;32450;0
32460;5159.55078125;1825.7919921875;32460;424.2235812501018;32460;400;32460;-8.1812308586666713;32460;0;32460;-0.06628312038271604;32460;0;32460;775;32460;16;32460;-554;32460;5159.55078125;32460;1825.7919921875;32460;6.8239665031433105;32460;-2.6158475875854492;32460;0;32460;0;32460;0
32470;5159.55078125;1825.7919921875;32470;376.39879338474583;32470;400;32470;9.203884715999985;32470;0;32470;0.06817692382222211;32470;0;32470;790;32470;-1;32470;-775;32470;5159.55078125;32470;1825.7919921875;32470;6.8239665031433105;32470;-2.6158475875854492;32470;0;32470;0;32470;0
32480;5159.55078125;1825.7919921875;32480;371.5277501762373;32480;400;32480;7.9255673943333518;32480;0;32480;0.05870790662469149;32480;0;32480;230;32480;9;32480;-628;32480;5159.55078125;32480;1825.7919921875;32480;6.8239665031433105;32480;-2.6158475875854492;32480;0;32480;0;32480;0
32490;5164.1552734375;1806.253662109375;32490;405.62505263579669;32490;400;32490;-2.0453077146666678;32490;0;32490;-0.01515042751604939;32490;0;32490;-74;32490;7;32490;-463;32490;5164.1552734375;32490;1806.253662109375;32490;9.7220306396484375;32490;-2.6690020561218262;32490;0;32490;0;32490;0
32500;5164.1552734375;1806.253662109375;32500;409.61045162457629;32500;400;32500;-12.016182823666668;32500;0;32500;-0.089008761656790128;32500;0;32500;560;32500;9;32500;-560;32500;5164.1552734375;32500;1806.253662109375;32500;9.7220306396484375;32500;-2.6690020561218262;32500;0;32500;0;32500;0
32510;5164.1552734375;1806.253662109375;32510;379.49854815379666;32510;400;32510;3.8349519650000161;32510;0;32510;0.056814103185185282;32510;0;32510;734;32510;-2;32510;-552;32510;5164.1552734375;32510;1806.253662109375;32510;9.7220306396484375;32510;-2.6690020561218262;32510;0;32510;0;32510;0
32520;5164.1552734375;1806.253662109375;32520;372.41339439596612;32520;400;32520;4.8576058223333307;32520;0;32520;0.12688483044691362;32520;0;32520;354;32520;2;32520;-393;32520;5164.1552734375;32520;1806.253662109375;32520;9.7220306396484375;32520;-2.6690020561218262;32520;0;32520;0;32520;0
32530;5137.009765625;1809.9798583984375;32530;394.99732199905094;32530;400;32530;1.5339807860000103;32530;0;32530;0.028407051592592571;32530;0;32530;67;32530;32;32530;-436;32530;5137.009765625;32530;1809.9798583984375;32530;5.4519143104553223;32530;-2.612656831741333;32530;0;32530;0;32530;0
32540;5137.009765625;1809.9798583984375;32540;395.44014410891532;32540;400;32540;3.3236250363333397;32540;0;32540;0.0075752137580248355;32540;0;32540;496;32540;57;32540;-516;32540;5137.009765625;32540;1809.9798583984375;32540;5.4519143104553223;32540;-2.612656831741333;32540;0;32540;0;32540;0
32550;5137.009765625;1809.9798583984375;32550;384.81241347216951;32550;400;32550;3.3236250363333397;32550;0;32550;0.0018938034395062089;32550;0;32550;870;32550;1;32550;-471;32550;5137.009765625;32550;1809.9798583984375;32550;5.4519143104553223;32550;-2.612656831741333;32550;0;32550;0;32550;0
32560;5137.009765625;1809.9798583984375;32560;379.94137026366104;32560;400;32560;0.51132692866667639;32560;0;32560;0.0094690171975309045;32560;0;32560;615;32560;-12;32560;-346;32560;5137.009765625;32560;1809.9798583984375;32560;5.4519143104553223;32560;-2.612656831741333;32560;0;32560;0;32560;0
32570;5137.009765625;1809.9798583984375;32570;375.51314916501707;32570;400;32570;1.0226538573333339;32570;0;32570;0.007575213758024695;32570;0;32570;498;32570;2;32570;-277;32570;5137.009765625;32570;1809.9798583984375;32570;5.4519143104553223;32570;-2.612656831741333;32570;0;32570;0;32570;0
32580;5151.95751953125;1781.3702392578125;32580;391.45474512013567;32580;400;32580;-8.1812308586666713;32580;0;32580;-0.06060171006419756;32580;0;32580;665;32580;-4;32580;-460;32580;5151.95751953125;32580;1781.3702392578125;32580;10.987885475158691;32580;-2.487708568572998;32580;0;32580;0;32580;0
32590;5151.95751953125;1781.3702392578125;32590;393.22603355959325;32590;400;32590;-8.1812308586666518;32590;0;32590;-0.054920299745678934;32590;0;32590;711;32590;0;32590;-610;32590;5151.95751953125;32590;1781.3702392578125;32590;10.987885475158691;32590;-2.487708568572998;32590;0;32590;0;32590;0
32600;5151.95751953125;1781.3702392578125;32600;388.79781246094922;32600;400;32600;6.1359231439999844;32600;0;32600;0.04545128254814803;32600;0;32600;640;32600;2;32600;-647;32600;5151.95751953125;32600;1781.3702392578125;32600;10.987885475158691;32600;-2.487708568572998;32600;0;32600;0;32600;0
32610;5151.95751953125;1781.3702392578125;32610;395.88296621877976;32610;400;32610;7.1585770013333372;32610;0;32610;0.053026496306172864;32610;0;32610;373;32610;9;32610;-684;32610;5151.95751953125;32610;1781.3702392578125;32610;10.987885475158691;32610;-2.487708568572998;32610;0;32610;0;32610;0
32620;5125.8798828125;1782.326904296875;32620;399.42554309769497;32620;400;32620;7.1585770013333372;32620;0;32620;-0.009469017197530764;32620;0;32620;388;32620;12;32620;-744;32620;5125.8798828125;32620;1782.326904296875;32620;3.8041331768035889;32620;-2.5727365016937256;32620;0;32620;0;32620;0
32630;5125.8798828125;1782.326904296875;32630;389.24063457081365;32630;400;32630;24.799356040333333;32630;0;32630;-0.037876068790123472;32630;0;32630;542;32630;7;32630;-578;32630;5125.8798828125;32630;1782.326904296875;32630;3.8041331768035889;32630;-2.5727365016937256;32630;0;32630;0;32630;0
32640;5125.8798828125;1782.326904296875;32640;391.89756723;32640;400;32640;9.4595481803333428;32640;0;32640;-0.01515042751604925;32640;0;32640;546;32640;-33;32640;-338;32640;5125.8798828125;32640;1782.326904296875;32640;3.8041331768035889;32640;-2.5727365016937256;32640;0;32640;0;32640;0
32650;5125.8798828125;1782.326904296875;32650;398.09707676810177;32650;400;32650;-11.504855894999992;32650;0;32650;-0.039769872229629542;32650;0;32650;432;32650;-116;32650;-226;32650;5125.8798828125;32650;1782.326904296875;32650;3.8041331768035889;32650;-2.5727365016937256;32650;0;32650;0;32650;0
32660;5125.8798828125;1782.326904296875;32660;393.22603355959325;32660;400;32660;-8.6925577873333282;32660;0;32660;-0.013256624076543181;32660;0;32660;571;32660;-14;32660;-225;32660;5125.8798828125;32660;1782.326904296875;32660;3.8041331768035889;32660;-2.5727365016937256;32660;0;32660;0;32660;0
32670;5120.4462890625;1770.477783203125;32670;378.61290393406784;32670;400;32670;0.2556634643333382;32670;0;32670;0.058707906624691351;32670;0;32670;529;32670;31;32670;-377;32670;5120.4462890625;32670;1770.477783203125;32670;2.0701096057891846;32670;-2.6543989181518555;32670;0;32670;0;32670;0
32680;5120.4462890625;1770.477783203125;32680;375.95597127488139;32680;400;32680;3.834951964999997;32680;0;32680;0.051132692866666656;32680;0;32680;306;32680;24;32680;-442;32680;5120.4462890625;32680;1770.477783203125;32680;2.0701096057891846;32680;-2.6543989181518555;32680;0;32680;0;32680;0
32690;5120.4462890625;1770.477783203125;32690;401.63965364701704;32690;400;32690;-10.993528966333335;32690;0;32690;-0.081433547898765432;32690;0;32690;285;32690;37;32690;-442;32690;5120.4462890625;32690;1770.477783203125;32690;2.0701096057891846;32690;-2.6543989181518555;32690;0;32690;0;32690;0
32700;5120.4462890625;1770.477783203125;32700;383.48394714257631;32700;400;32700;-8.1812308586666713;32700;0;32700;-0.06060171006419756;32700;0;32700;609;32700;17;32700;-429;32700;5120.4462890625;32700;1770.477783203125;32700;2.0701096057891846;32700;-2.6543989181518555;32700;0;32700;0;32700;0
32710;5094.48828125;1765.6651611328125;32710;368.87081751705085;32710;400;32710;-2.300971179000006;32710;0;32710;-0.0170442309555556;32710;0;32710;700;32710;2;32710;-587;32710;5094.48828125;32710;1765.6651611328125;32710;1.2508599758148193;32710;-2.4825441837310791;32710;0;32710;0;32710;0
32720;5094.48828125;1765.6651611328125;32720;402.52529786674586;32720;400;32720;5.8802596796666835;32720;0;32720;0.043557479108642105;32720;0;32720;351;32720;5;32720;-645;32720;5094.48828125;32720;1765.6651611328125;32720;1.2508599758148193;32720;-2.4825441837310791;32720;0;32720;0;32720;0
32730;5094.48828125;1765.6651611328125;32730;405.1822305259322;32730;400;32730;9.4595481803333428;32730;0;32730;0.070070727261728472;32730;0;32730;291;32730;2;32730;-736;32730;5094.48828125;32730;1765.6651611328125;32730;1.2508599758148193;32730;-2.4825441837310791;32730;0;32730;0;32730;0
32740;5094.48828125;1765.6651611328125;32740;383.04112503271193;32740;400;32740;4.8576058223333307;32740;0;32740;0.047345085987654238;32740;0;32740;469;32740;7;32740;-834;32740;5094.48828125;32740;1765.6651611328125;32740;1.2508599758148193;32740;-2.4825441837310791;32740;0;32740;0;32740;0
32750;5094.48828125;1765.6651611328125;32750;389.683456680678;32750;400;32750;-4.0906154293333357;32750;0;32750;0.01515042751604939;32750;0;32750;547;32750;6;32750;-465;32750;5094.48828125;32750;1765.6651611328125;32750;1.2508599758148193;32750;-2.4825441837310791;32750;0;32750;0;32750;0
32760;5052.287109375;1751.229248046875;32760;385.69805769189833;32760;400;32760;-5.3689327510000071;32760;0;32760;0.06249551350370363;32760;0;32760;511;32760;7;32760;-232;32760;5052.287109375;32760;1751.229248046875;32760;4.4802331924438477;32760;-2.0133078098297119;32760;0;32760;0;32760;0
32770;5052.287109375;1751.229248046875;32770;386.14087980176276;32770;400;32770;-2.0453077146666678;32770;0;32770;0.024619444713580154;32770;0;32770;572;32770;38;32770;-254;32770;5052.287109375;32770;1751.229248046875;32770;4.4802331924438477;32770;-2.0133078098297119;32770;0;32770;0;32770;0
32780;5052.287109375;1751.229248046875;32780;395.44014410891532;32780;400;32780;-1.278317321666691;32780;0;32780;-0.015150427516049531;32780;0;32780;608;32780;56;32780;-300;32780;5052.287109375;32780;1751.229248046875;32780;4.4802331924438477;32780;-2.0133078098297119;32780;0;32780;0;32780;0
32790;5052.287109375;1751.229248046875;32790;388.35499035108484;32790;400;32790;0.25566346433331927;32790;0;32790;0.0018938034395060686;32790;0;32790;729;32790;22;32790;-377;32790;5052.287109375;32790;1751.229248046875;32790;4.4802331924438477;32790;-2.0133078098297119;32790;0;32790;0;32790;0
32800;5077.462890625;1724.370361328125;32800;375.51314916501707;32800;400;32800;5.1132692866666689;32800;0;32800;0.020831837834568018;32800;0;32800;663;32800;2;32800;-493;32800;5077.462890625;32800;1724.370361328125;32800;3.8883078098297119;32800;-2.487501859664917;32800;0;32800;0;32800;0
32810;5077.462890625;1724.370361328125;32810;376.39879338474583;32810;400;32810;-3.0679615720000015;32810;0;32810;-0.028407051592592571;32810;0;32810;464;32810;2;32810;-423;32810;5077.462890625;32810;1724.370361328125;32810;3.8883078098297119;32810;-2.487501859664917;32810;0;32810;0;32810;0
32820;5077.462890625;1724.370361328125;32820;395.8829662187797;32820;400;32820;-15.851134788666665;32820;0;32820;-0.1174158132493827;32820;0;32820;659;32820;-5;32820;-408;32820;5077.462890625;32820;1724.370361328125;32820;3.8883078098297119;32820;-2.487501859664917;32820;0;32820;0;32820;0
32830;5077.462890625;1724.370361328125;32830;399.42554309769497;32830;400;32830;-17.896442503333333;32830;0;32830;-0.13256624076543208;32830;0;32830;831;32830;2;32830;-624;32830;5077.462890625;32830;1724.370361328125;32830;3.8883078098297119;32830;-2.487501859664917;32830;0;32830;0;32830;0
32840;5077.462890625;1724.370361328125;32840;382.15548081298306;32840;400;32840;3.834951964999997;32840;0;32840;0.028407051592592571;32840;0;32840;690;32840;2;32840;-806;32840;5077.462890625;32840;1724.370361328125;32840;3.8883078098297119;32840;-2.487501859664917;32840;0;32840;0;32840;0
32850;5055.7919921875;1724.262451171875;32850;384.81241347216951;32850;400;32850;15.084144395666669;32850;0;32850;0.11173440293086422;32850;0;32850;240;32850;0;32850;-843;32850;5055.7919921875;32850;1724.262451171875;32850;2.5063991546630859;32850;-2.3314511775970459;32850;0;32850;0;32850;0
32860;5055.7919921875;1724.262451171875;32860;386.58370191162714;32860;400;32860;-2.300971179000006;32860;0;32860;-0.022725641274074084;32860;0;32860;38;32860;0;32860;-906;32860;5055.7919921875;32860;1724.262451171875;32860;2.5063991546630859;32860;-2.3314511775970459;32860;0;32860;0;32860;0
32870;5055.7919921875;1724.262451171875;32870;370.19928384664411;32870;400;32870;11.249192430666653;32870;0;32870;-0.11552200980987663;32870;0;32870;521;32870;2;32870;-264;32870;5055.7919921875;32870;1724.262451171875;32870;2.5063991546630859;32870;-2.3314511775970459;32870;0;32870;0;32870;0
