Name;MeasurementsNew;
File;E:\hawino\Matlab\Reglertuning\tuning1_6.csv;
Starttime of export;133271630231552000;Freitag, 28. April 2023;15:43:43.155
Endtime of export;133271630349012000;Freitag, 28. April 2023;15:43:54.901


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;xKalman, yKalman X;xKalman, yKalman Y;xAdaptKalman, yAdaptKalman X;xAdaptKalman, yAdaptKalman Y;xObs;xRef;xCam;xKalman;xAdaptKalman;yObs;yRef;yCam;yKalman;yAdaptKalman;thetaObs;thetaCam;thetaKalman;thetaRef;thetaAdaptKalman;vX;vXRef;vXContr;vY;vYRef;vYContr;vTheta;vThetaRef;vThetaContr;accuracyTheta;accuracyXY;arcLengthSlow;Name;FeedForwardLinearization;Name;kObsDelayedCycles;maxAcc;maxRadius;maxRotAcc;maxRotVel;maxSlowVel;maxVel;samplingTime;sObsDelayedCycles;thetaDZ;vrot_max;vtrans_max;controllerKX;controllerKY;controllerKTheta;newCamDataArrived;bumper;enableGW2Dummy;state (Controller);yBoArrivedAtDestination;enableRobot (1);i1;i2;i3;enableRobot;K[0,0]
2136;2459.3828125;2931.698974609375;2484.66319227349;2932.8056729133446;2487.1060714354594;2930.0383610899935;2459.2040572793685;2931.9757968200206;2485.3690911375998;2933.8954972325755;2484.66319227349;2487.1060714354594;2459.3828125;2459.2040572793685;2485.3690911375998;2932.8056729133446;2930.0383610899935;2931.698974609375;2931.9757968200206;2933.8954972325755;-3.1770470746820556;-3.155954662953512;-3.1486694054502555;-3.1665175596820276;-3.1917885309875027;7.2169329308620611;-39.672953777202089;71.935102847161517;13.071885492682677;5.1045801582487558;-2.6451627618597184;0.063995405906458747;0;-0.035696308463544213;0.01;2;0.2;10678;0;2136;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1038;-87;-158;1;4
2138;2459.3828125;2931.698974609375;2484.6962685704443;2932.8417195683087;2487.1060714354594;2930.0383610899935;2459.2360974764106;2932.0127674641562;2485.4026952016488;2933.9310523958252;2484.6962685704443;2487.1060714354594;2459.3828125;2459.2360974764106;2485.4026952016488;2932.8417195683087;2930.0383610899935;2931.698974609375;2932.0127674641562;2933.9310523958252;-3.176997274620732;-3.155954662953512;-3.1486196053889319;-3.1665175596820276;-3.1917387309261791;16.538148477184127;-39.672953777202089;71.8069420589932;18.023327482052125;5.1045801582487558;-2.7930453384022611;0.024900030661785772;0;-0.035795908586191416;0.01;2;0.2;10688;0;2138;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1038;-87;218;1;4
2140;2459.3828125;2931.698974609375;2484.7572000148139;2932.8925618781686;2487.1060714354594;2930.0383610899935;2459.2955617960051;2932.0653181642474;2485.46436948816;2933.9809909958076;2484.7572000148139;2487.1060714354594;2459.3828125;2459.2955617960051;2485.46436948816;2932.8925618781686;2930.0383610899935;2931.698974609375;2932.0653181642474;2933.9809909958076;-3.1770642952640085;-3.155954662953512;-3.1486866260322084;-3.1665175596820276;-3.1918057515694556;30.465722184848122;-39.672953777202089;71.569084780614986;25.421154930011866;5.1045801582487558;-3.0032481387669021;-0.03351032163829111;0;-0.035661867299638494;0.01;2;0.2;10698;0;2140;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;43;-215;584;1;4
2142;2459.3828125;2931.698974609375;2484.8293206839053;2933.0008448487447;2487.1060714354594;2930.0383610899935;2459.3645810220228;2932.1756038798544;2485.5380785119696;2934.0881990758953;2484.8293206839053;2487.1060714354594;2459.3828125;2459.3645810220228;2485.5380785119696;2933.0008448487447;2930.0383610899935;2931.698974609375;2932.1756038798544;2934.0881990758953;-3.1773249310989731;-3.155954662953512;-3.148947261867173;-3.1665175596820276;-3.19206638740442;36.060334545773294;-39.672953777202089;71.293007876544408;54.141485288072907;5.1045801582487558;-3.4443910011949255;-0.13031791748224325;0;-0.035140595629709281;0.01;2;0.2;10708;0;2142;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;43;-215;855;1;4
2144;2459.3828125;2931.698974609375;2484.9154559687595;2933.116530910082;2487.1060714354594;2930.0383610899935;2459.4473991669861;2932.2936873543522;2485.6259097571938;2934.2026028540108;2484.9154559687595;2487.1060714354594;2459.3828125;2459.4473991669861;2485.6259097571938;2933.116530910082;2930.0383610899935;2931.698974609375;2932.2936873543522;2934.2026028540108;-3.1776442099968047;-3.155954662953512;-3.1492665407650047;-3.1665175596820276;-3.1923856663022518;43.067642427081395;-39.672953777202089;70.96173529669116;57.843030668700244;5.1045801582487558;-3.9167248991860459;-0.159639448915748;0;-0.034502037834045929;0.01;2;0.2;10718;0;2144;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;43;-215;1046;1;4
2146;2459.3828125;2931.698974609375;2484.9876394206103;2933.224772038614;2487.1060714354594;2930.0383610899935;2459.5164823377058;2932.4039330261508;2485.6996809401503;2934.3097681711251;2484.9876394206103;2487.1060714354594;2459.3828125;2459.5164823377058;2485.6996809401503;2933.224772038614;2930.0383610899935;2931.698974609375;2932.4039330261508;2934.3097681711251;-3.1779048458317694;-3.155954662953512;-3.1495271765999693;-3.1665175596820276;-3.1926463021372165;36.091725925422622;-39.672953777202089;70.685402613812158;54.120564266052163;5.1045801582487558;-4.35770758638031;-0.13031791748224325;0;-0.033980766164116716;0.01;2;0.2;10728;0;2146;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;43;-215;747;1;4
2148;2459.3828125;2931.698974609375;2485.0274281952506;2933.31581321007;2487.1060714354594;2930.0383610899935;2459.5536719031143;2932.4960665038457;2485.7408074224527;2934.4002129274181;2485.0274281952506;2487.1060714354594;2459.3828125;2459.5536719031143;2485.7408074224527;2933.31581321007;2930.0383610899935;2931.698974609375;2932.4960665038457;2934.4002129274181;-3.1780295786956452;-3.155954662953512;-3.1496519094638451;-3.1665175596820276;-3.1927710350010923;19.894387320182403;-39.672953777202089;70.536644352178456;45.520585727931937;5.1045801582487558;-4.7262414971599709;-0.062366431937930726;0;-0.033731300436365075;0.01;2;0.2;10738;0;2148;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;43;-215;163;1;4
2150;2459.3828125;2931.698974609375;2485.0346922517115;2933.3896134967076;2487.1060714354594;2930.0383610899935;2459.5588390358776;2932.5700431864093;2485.7491585739481;2934.4738981165187;2485.0346922517115;2487.1060714354594;2459.3828125;2459.5588390358776;2485.7491585739481;2933.3896134967076;2930.0383610899935;2931.698974609375;2932.5700431864093;2934.4738981165187;-3.1780179431672986;-3.155954662953512;-3.1496402739354985;-3.1665175596820276;-3.1927593994727457;3.6320282304331712;-39.672953777202089;70.5159758211253;36.900143318888638;5.1045801582487558;-5.0221482274144718;0.0058177641733144119;0;-0.033754571493058272;0.01;2;0.2;10748;0;2150;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;473;-516;-100;1;4
2152;2459.3828125;2931.698974609375;2485.0607102003773;2933.3325821515496;2487.1060714354594;2930.0383610899935;2459.5864647086632;2932.513773032807;2485.7743330010449;2934.4164894394426;2485.0607102003773;2487.1060714354594;2459.3828125;2459.5864647086632;2485.7743330010449;2933.3325821515496;2930.0383610899935;2931.698974609375;2932.513773032807;2934.4164894394426;-3.1780454030141967;-3.155954662953512;-3.1496677337823966;-3.1665175596820276;-3.1927868593196438;13.008974332989348;-39.672953777202089;70.405473129982539;-28.515672578929191;5.1045801582487558;-4.7970676130051642;-0.013729923449022064;0;-0.033699651799262043;0.01;2;0.2;10758;0;2152;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;473;-516;-76;1;4
2154;2459.3828125;2931.698974609375;2485.0912794505521;2933.2779618723653;2487.1060714354594;2930.0383610899935;2459.6185714392668;2932.4600421124319;2485.8040937764727;2934.361424475987;2485.0912794505521;2487.1060714354594;2459.3828125;2459.6185714392668;2485.8040937764727;2933.2779618723653;2930.0383610899935;2931.698974609375;2932.4600421124319;2934.361424475987;-3.1780919451275831;-3.155954662953512;-3.149714275895783;-3.1665175596820276;-3.19283340143303;15.284625087275522;-39.672953777202089;70.277046207568247;-27.3101395922338;5.1045801582487558;-4.5821439315048691;-0.023271056693257734;0;-0.033606567572489254;0.01;2;0.2;10768;0;2154;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;473;-516;263;1;4
2156;2459.3828125;2931.698974609375;2485.1451662991676;2933.2356921066921;2487.1060714354594;2930.0383610899935;2459.673635948453;2932.4193183433053;2485.8573516747688;2934.3183649612097;2485.1451662991676;2487.1060714354594;2459.3828125;2459.673635948453;2485.8573516747688;2933.2356921066921;2930.0383610899935;2931.698974609375;2932.4193183433053;2934.3183649612097;-3.1782362256790813;-3.155954662953512;-3.1498585564472812;-3.1665175596820276;-3.1929776819845284;26.943424307776915;-39.672953777202089;70.056788170823467;-21.134882836559214;5.1045801582487558;-4.4192488549986946;-0.072140275749098953;0;-0.0333180064694929;0.01;2;0.2;10778;0;2156;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;473;-516;822;1;4
2158;2459.3828125;2931.698974609375;2485.2129291452547;2933.2007649067768;2487.1060714354594;2930.0383610899935;2459.7423625314323;2932.3863278992985;2485.9245922990553;2934.2824426693942;2485.2129291452547;2487.1060714354594;2459.3828125;2459.7423625314323;2485.9245922990553;2933.2007649067768;2930.0383610899935;2931.698974609375;2932.3863278992985;2934.2824426693942;-3.1784386838723124;-3.155954662953512;-3.1500610146405124;-3.1665175596820276;-3.1931801401777595;33.881423043479707;-39.672953777202089;69.781881838906457;-17.463599957731748;5.1045801582487558;-4.2872870789713842;-0.10122909661567114;0;-0.032913090083030561;0.01;2;0.2;10788;0;2158;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;473;-516;1344;1;4
2160;2475.841796875;2930.694091796875;2484.9318800347955;2933.0669788478335;2487.1060714354594;2930.0383610899935;2475.9654693604016;2930.620432935988;2485.9778352637481;2934.2393646906289;2484.9318800347955;2487.1060714354594;2475.841796875;2475.9654693604016;2485.9778352637481;2933.0669788478335;2930.0383610899935;2930.694091796875;2930.620432935988;2934.2393646906289;-3.177786741900126;-3.156118933354513;-3.1600211654468775;-3.1665175596820276;-3.1933244207292577;26.936094405505283;-39.672953777202089;4.8894545230291655;-21.144223894995434;5.1045801582487558;2.7762927742707335;-0.072140275749098953;0;-0.012992788470300276;0.01;2;0.2;10798;0;2160;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;1;0;1;5;0;1;939;-154;1021;1;4
2162;2475.841796875;2930.694091796875;2485.0679593093728;2932.9334132097106;2487.1060714354594;2930.0383610899935;2476.1038999069037;2930.4893057746071;2486.1118228960777;2934.1037009038637;2485.0679593093728;2487.1060714354594;2475.841796875;2476.1038999069037;2486.1118228960777;2932.9334132097106;2930.0383610899935;2930.694091796875;2930.4893057746071;2934.1037009038637;-3.1775926612873042;-3.156118933354513;-3.1598270848340557;-3.1665175596820276;-3.1931303401164359;68.039637288707922;-39.672953777202089;4.3357323370205663;-66.782819061573491;5.1045801582487558;3.3008014197941167;0.09704030641088475;0;-0.013380949695943833;0.01;2;0.2;10808;0;2162;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;939;-154;543;1;4
2164;2475.841796875;2930.694091796875;2485.1947389156526;2932.7949285532363;2487.1060714354594;2930.0383610899935;2476.23311963723;2930.3530951658367;2486.2364355555951;2933.9632631819536;2485.1947389156526;2487.1060714354594;2475.841796875;2476.23311963723;2486.2364355555951;2932.7949285532363;2930.0383610899935;2930.694091796875;2930.3530951658367;2933.9632631819536;-3.1773594852992377;-3.156118933354513;-3.1595939088459892;-3.1665175596820276;-3.1928971641283694;63.389803139886709;-39.672953777202089;3.8188534157148055;-69.2423282371926;5.1045801582487558;3.8456438548757079;0.11658799403322123;0;-0.013847301672076817;0.01;2;0.2;10818;0;2164;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;939;-154;495;1;4
2166;2475.841796875;2930.694091796875;2485.3308752446083;2932.6614210680709;2485.1224237465995;2930.2935900979064;2476.3716061960408;2930.2220271617875;2486.3704811389416;2933.8276566546692;2485.3308752446083;2485.1224237465995;2475.841796875;2476.3716061960408;2486.3704811389416;2932.6614210680709;2930.2935900979064;2930.694091796875;2930.2220271617875;2933.8276566546692;-3.177165404686416;-3.156118933354513;-3.1593998282331675;-3.1665175596820276;-3.1927030835155477;68.068164477853131;-49.591192221502617;3.2649071804721856;-66.753742582762584;6.3807251978109454;4.3699158710725543;0.09704030641088475;0;-0.014235462897720375;0.01;2;0.2;10828;0;2166;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;939;-154;783;1;4
2168;2475.841796875;2930.694091796875;2485.4855734373036;2932.537779915599;2485.1224237465995;2930.2935900979064;2476.5284764175931;2930.1011536783512;2486.5232396392157;2933.7016268724674;2485.4855734373036;2485.1224237465995;2475.841796875;2476.5284764175931;2486.5232396392157;2932.537779915599;2930.2935900979064;2930.694091796875;2930.1011536783512;2933.7016268724674;-3.1770490494029495;-3.156118933354513;-3.159283472949701;-3.1665175596820276;-3.1925867282320812;77.3490963478023;-49.591192221502617;-15.215402905477141;-61.820576235994004;6.3807251978109454;7.1504708760316609;0.058177641733144339;0;-0.014468173464653233;0.01;2;0.2;10838;0;2168;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;939;-154;1235;1;4
2170;2475.841796875;2930.694091796875;2485.6264126544461;2932.4067899484617;2485.1224237465995;2930.2935900979064;2476.6716203996511;2929.9726863401811;2486.6620266578884;2933.5684644903026;2485.6264126544461;2485.1224237465995;2475.841796875;2476.6716203996511;2486.6620266578884;2932.4067899484617;2930.2935900979064;2930.694091796875;2929.9726863401811;2933.5684644903026;-3.17687451647775;-3.156118933354513;-3.1591089400245016;-3.1665175596820276;-3.1924121953068818;70.419608571184952;-49.591192221502617;-15.787978833709396;-65.494983568603644;6.3807251978109454;7.6643402287122191;0.0872664625997165;0;-0.014817239315052078;0.01;2;0.2;10848;0;2170;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-244;426;1000;1;4
2172;2475.841796875;2930.694091796875;2485.7443766640249;2932.376786257757;2485.1224237465995;2930.2935900979064;2476.7900987988951;2929.9447829725632;2486.7795102593973;2933.5366316081167;2485.7443766640249;2485.1224237465995;2475.841796875;2476.7900987988951;2486.7795102593973;2932.376786257757;2930.2935900979064;2930.694091796875;2929.9447829725632;2933.5366316081167;-3.17632299243412;-3.156118933354513;-3.1585574159808716;-3.1665175596820276;-3.1918606712632518;58.982004789391119;-49.591192221502617;-16.261892430685158;-15.001845352322029;6.3807251978109454;7.7759536991838578;0.27576202181510412;0;-0.015920287402312105;0.01;2;0.2;10858;0;2172;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-244;426;499;1;4
2174;2475.841796875;2930.694091796875;2485.8439404882324;2932.3370511265111;2485.1224237465995;2930.2935900979064;2476.890352791942;2929.9068228273568;2486.8784446986579;2933.4953543447127;2485.8439404882324;2485.1224237465995;2475.841796875;2476.890352791942;2486.8784446986579;2932.3370511265111;2930.2935900979064;2930.694091796875;2929.9068228273568;2933.4953543447127;-3.1756942084822684;-3.156118933354513;-3.15792863202902;-3.1665175596820276;-3.1912318873114;49.781912103713758;-49.591192221502617;-16.66290840287261;-19.867565622850233;6.3807251978109454;7.92779428000945;0.31439197592591195;0;-0.017177855306015566;0.01;2;0.2;10868;0;2174;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-244;426;213;1;4
2176;2475.841796875;2930.694091796875;2485.9435292775688;2932.2973786072512;2485.1224237465995;2930.2935900979064;2476.9906306338985;2929.8689257277524;2486.9774050728397;2933.4541392978522;2485.9435292775688;2485.1224237465995;2475.841796875;2476.9906306338985;2486.9774050728397;2932.2973786072512;2930.2935900979064;2930.694091796875;2929.8689257277524;2933.4541392978522;-3.1750654245304166;-3.156118933354513;-3.1572998480771681;-3.1665175596820276;-3.1906031033595483;49.794394668198088;-49.591192221502617;-17.064019770698771;-19.836259629977363;6.3807251978109454;8.0793826784269669;0.31439197592591195;0;-0.018435423209719026;0.01;2;0.2;10878;0;2176;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-244;426;168;1;4
2178;2475.841796875;2930.694091796875;2486.0523451830882;2932.2626785444654;2485.1224237465995;2930.2935900979064;2477.1000458020558;2929.836164216365;2487.0856687067471;2933.4177527450547;2486.0523451830882;2485.1224237465995;2475.841796875;2477.1000458020558;2487.0856687067471;2932.2626785444654;2930.2935900979064;2930.694091796875;2929.836164216365;2933.4177527450547;-3.1744752705326755;-3.156118933354513;-3.156709694079427;-3.1665175596820276;-3.1900129493618072;54.407952759594927;-49.591192221502617;-17.501680443327906;-17.350031392982739;6.3807251978109454;8.2104287239767046;0.29507699887050803;0;-0.019615731205201214;0.01;2;0.2;10888;0;2178;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-244;426;339;1;4
2180;2475.841796875;2930.694091796875;2486.1566373198198;2932.2256146865234;2485.1224237465995;2930.2935900979064;2477.2049799072674;2929.8009589197045;2487.1893723915064;2933.379072968467;2486.1566373198198;2485.1224237465995;2475.841796875;2477.2049799072674;2487.1893723915064;2932.2256146865234;2930.2935900979064;2930.694091796875;2929.8009589197045;2933.379072968467;-3.1738660342684462;-3.156118933354513;-3.1561004578151977;-3.1665175596820276;-3.1894037130975779;52.146068365695982;-49.591192221502617;-17.921416864174581;-18.53192897098738;6.3807251978109454;8.35124991061862;0.30461813211474364;0;-0.020834203733659962;0.01;2;0.2;10898;0;2180;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-763;-83;336;1;4
2182;2475.841796875;2930.694091796875;2486.1765015204251;2932.2506849959268;2485.1224237465995;2930.2935900979064;2477.2243956081579;2929.8263781533319;2487.2096237130995;2933.4038316205506;2486.1765015204251;2485.1224237465995;2475.841796875;2477.2243956081579;2487.2096237130995;2932.2506849959268;2930.2935900979064;2930.694091796875;2929.8263781533319;2933.4038316205506;-3.1734741496737318;-3.156118933354513;-3.1557085732204833;-3.1665175596820276;-3.1890118285028635;9.932100302571067;-49.591192221502617;-17.999079667736488;12.535154701739391;6.3807251978109454;8.24957297610895;0.19594229735723007;0;-0.021617972923088757;0.01;2;0.2;10908;0;2182;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-763;-83;121;1;4
2184;2475.841796875;2930.694091796875;2486.1963558948373;2932.2757630878791;2485.1224237465995;2930.2935900979064;2477.2438013461519;2929.8518049937211;2487.2298653306038;2933.4285982069136;2486.1963558948373;2485.1224237465995;2475.841796875;2477.2438013461519;2487.2298653306038;2932.2757630878791;2930.2935900979064;2930.694091796875;2929.8518049937211;2933.4285982069136;-3.1730822650790174;-3.156118933354513;-3.1553166886257689;-3.1665175596820276;-3.1886199439081491;9.9271872060229569;-49.591192221502617;-18.07670261971257;12.5390459762075;6.3807251978109454;8.14786561455226;0.19594229735723007;0;-0.022401742112517553;0.01;2;0.2;10918;0;2184;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-763;-83;-42;1;4
2186;2475.841796875;2930.694091796875;2486.2068972524085;2932.2958615156622;2485.1224237465995;2930.2935900979064;2477.2539839988845;2929.8720875133408;2487.240717686107;2933.4485304270315;2486.2068972524085;2485.1224237465995;2475.841796875;2477.2539839988845;2487.240717686107;2932.2958615156622;2930.2935900979064;2930.694091796875;2929.8720875133408;2933.4485304270315;-3.1726512851090583;-3.156118933354513;-3.1548857086558098;-3.1665175596820276;-3.18818896393819;5.2706787855541348;-49.591192221502617;-18.117433230642611;10.049213891625666;6.3807251978109454;8.0667355360732955;0.21548998497956656;0;-0.023263702052435775;0.01;2;0.2;10928;0;2186;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-763;-83;-94;1;4
2188;2475.841796875;2930.694091796875;2486.2127794283574;2932.3134687587471;2485.1224237465995;2930.2935900979064;2477.2595524602352;2929.8897964726875;2487.2468727167152;2933.4660441531105;2486.2127794283574;2485.1224237465995;2475.841796875;2477.2595524602352;2487.2468727167152;2932.3134687587471;2930.2935900979064;2930.694091796875;2929.8897964726875;2933.4660441531105;-3.1722007574514768;-3.156118933354513;-3.1544351809982283;-3.1665175596820276;-3.1877384362806085;2.941087974584252;-49.591192221502617;-18.139707076045717;8.8036215425099442;6.3807251978109454;7.9958996986865278;0.22526382879073478;0;-0.02416475736759871;0.01;2;0.2;10938;0;2188;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-763;-83;-79;1;4
2190;2475.841796875;2930.694091796875;2486.2186536711597;2932.3310786501279;2485.1224237465995;2930.2935900979064;2477.2651129426454;2929.9075079389827;2487.2530198562808;2933.4835606504234;2486.2186536711597;2485.1224237465995;2475.841796875;2477.2651129426454;2487.2530198562808;2932.3310786501279;2930.2935900979064;2930.694091796875;2929.9075079389827;2933.4835606504234;-3.1717502297938953;-3.156118933354513;-3.1539846533406468;-3.1665175596820276;-3.187287908623027;2.9371214012427362;-49.591192221502617;-18.161949005686303;8.8049456904827732;6.3807251978109454;7.9250538335058556;0.22526382879073478;0;-0.025065812682761646;0.01;2;0.2;10948;0;2190;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-205;-463;-38;1;4
2192;2475.841796875;2930.694091796875;2486.2410921666547;2932.2628267855257;2485.1224237465995;2930.2935900979064;2477.2887603672;2929.8396654566159;2487.2743952104033;2933.4149683962114;2486.2410921666547;2485.1224237465995;2475.841796875;2477.2887603672;2487.2743952104033;2932.2628267855257;2930.2935900979064;2930.694091796875;2929.8396654566159;2933.4149683962114;-3.1716101380326021;-3.156118933354513;-3.1538445615793536;-3.1665175596820276;-3.1871478168617338;11.219247747566298;-49.591192221502617;-18.256538703905655;-34.125932301127861;6.3807251978109454;8.1964237629731116;0.070045880646705763;0;-0.025345996205348165;0.01;2;0.2;10958;0;2192;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-205;-463;63;1;4
2194;2475.841796875;2930.694091796875;2486.2635402234537;2932.1945780650417;2485.1224237465995;2930.2935900979064;2477.3124172956955;2929.7718262877243;2487.2957801735256;2933.3463791371832;2486.2635402234537;2485.1224237465995;2475.841796875;2477.3124172956955;2487.2957801735256;2932.1945780650417;2930.2935900979064;2930.694091796875;2929.7718262877243;2933.3463791371832;-3.1714700462713088;-3.156118933354513;-3.1537044698180603;-3.1665175596820276;-3.1870077251004405;11.224028399419694;-49.591192221502617;-18.351166417886681;-34.124360242082986;6.3807251978109454;8.4677804385396058;0.070045880646705763;0;-0.025626179727934684;0.01;2;0.2;10968;0;2194;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-205;-463;170;1;4
2196;2475.841796875;2930.694091796875;2486.2999405431092;2932.1338361427438;2485.1224237465995;2930.2935900979064;2477.3498909297468;2929.7117405893723;2487.3312323488908;2933.2850789931595;2486.2999405431092;2485.1224237465995;2475.841796875;2477.3498909297468;2487.3312323488908;2932.1338361427438;2930.2935900979064;2930.694091796875;2929.7117405893723;2933.2850789931595;-3.1713885975728826;-3.156118933354513;-3.1536230211196341;-3.1665175596820276;-3.1869262764020143;18.200159827775668;-49.591192221502617;-18.501060954092146;-30.370961148958575;6.3807251978109454;8.7081232319473685;0.040724349213201026;0;-0.025789077124787063;0.01;2;0.2;10978;0;2196;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-205;-463;228;1;4
2198;2475.841796875;2930.694091796875;2486.3363458099943;2932.0730971854059;2485.1224237465995;2930.2935900979064;2477.3873694575759;2929.6516579433983;2487.3666895169554;2933.2237817368728;2486.3363458099943;2485.1224237465995;2475.841796875;2477.3873694575759;2487.3666895169554;2932.0730971854059;2930.2935900979064;2930.694091796875;2929.6516579433983;2933.2237817368728;-3.1713071488744564;-3.156118933354513;-3.1535415724212079;-3.1665175596820276;-3.1868448277035881;18.202633442659536;-49.591192221502617;-18.650975065408467;-30.369478668892278;6.3807251978109454;8.9484538158435072;0.040724349213201026;0;-0.025951974521639443;0.01;2;0.2;10988;0;2198;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-205;-463;240;1;4
2200;2475.841796875;2930.694091796875;2486.3772925370331;2932.0148035972265;2485.1224237465995;2930.2935900979064;2477.4293452877914;2929.5941009581079;2487.406725590818;2933.1648589936603;2486.3772925370331;2485.1224237465995;2475.841796875;2477.4293452877914;2487.406725590818;2932.0148035972265;2930.2935900979064;2930.694091796875;2929.5941009581079;2933.1648589936603;-3.1712447824425185;-3.156118933354513;-3.15347920598927;-3.1665175596820276;-3.18678246127165;20.473363519354429;-49.591192221502617;-18.818878386270491;-29.146794089660002;6.3807251978109454;9.178681757005009;0.031183215968965353;0;-0.026076707385515263;0.01;2;0.2;10998;0;2200;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-239;160;218;1;4
2202;2475.841796875;2930.694091796875;2486.389458666265;2931.9698125050454;2485.1224237465995;2930.2935900979064;2477.4423087478067;2929.5493330926174;2487.4181912224963;2933.11968430643;2486.389458666265;2485.1224237465995;2475.841796875;2477.4423087478067;2487.4181912224963;2931.9698125050454;2930.2935900979064;2930.694091796875;2929.5493330926174;2933.11968430643;-3.1713806854136073;-3.156118933354513;-3.1536151089603588;-3.1665175596820276;-3.186918364242739;6.0830646160234751;-49.591192221502617;-18.870732226331576;-22.495546090671876;6.3807251978109454;9.3577532189669483;-0.067951485544312559;0;-0.025804901443337691;0.01;2;0.2;11008;0;2202;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-239;160;145;1;4
2204;2475.841796875;2930.694091796875;2486.3925452954441;2931.9199356194877;2485.1224237465995;2930.2935900979064;2477.4462809349179;2929.4995189106794;2487.42050253925;2933.0697654842534;2486.3925452954441;2485.1224237465995;2475.841796875;2477.4462809349179;2487.42050253925;2931.9199356194877;2930.2935900979064;2930.694091796875;2929.4995189106794;2933.0697654842534;-3.1714784238517191;-3.156118933354513;-3.1537128473984706;-3.1665175596820276;-3.1870161026808508;1.5433145895200664;-49.591192221502617;-18.8866209747765;-24.938442778796809;6.3807251978109454;9.55700994671902;-0.048869219055841219;0;-0.025609424567114125;0.01;2;0.2;11018;0;2204;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;-239;160;72;1;4
