Name;MeasurementsNew;
File;E:\hawino\Matlab\Reglertuning\tuning1_5.csv;
Starttime of export;133271629787172000;Freitag, 28. April 2023;15:42:58.717
Endtime of export;133271629905012000;Freitag, 28. April 2023;15:43:10.501


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;xKalman, yKalman X;xKalman, yKalman Y;xAdaptKalman, yAdaptKalman X;xAdaptKalman, yAdaptKalman Y;xObs;xRef;xCam;xKalman;xAdaptKalman;yObs;yRef;yCam;yKalman;yAdaptKalman;thetaObs;thetaCam;thetaKalman;thetaRef;thetaAdaptKalman;vX;vXRef;vXContr;vY;vYRef;vYContr;vTheta;vThetaRef;vThetaContr;accuracyTheta;accuracyXY;arcLengthSlow;Name;FeedForwardLinearization;Name;kObsDelayedCycles;maxAcc;maxRadius;maxRotAcc;maxRotVel;maxSlowVel;maxVel;samplingTime;sObsDelayedCycles;thetaDZ;vrot_max;vtrans_max;controllerKX;controllerKY;controllerKTheta;newCamDataArrived;bumper;enableGW2Dummy;state (Controller);yBoArrivedAtDestination;enableRobot (1);i1;i2;i3;enableRobot;K[0,0]
18;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;86;0;18;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;1;0;0;4;0;0;-8;0;-3;0;4
20;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;96;0;20;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;0;0;0;4
22;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;106;0;22;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;0;0;0;4
24;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;116;0;24;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;0;0;0;4
26;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;126;0;26;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;0;-6;0;4
28;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;136;0;28;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-6;0;0;0;4
30;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;146;0;30;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-6;0;-1;0;4
32;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;156;0;32;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-6;0;-1;0;4
34;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;166;0;34;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-6;0;4;0;4
36;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;176;0;36;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-6;0;-1;0;4
38;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;186;0;38;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;5;-7;0;4
40;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;196;0;40;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;5;-3;0;4
42;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;206;0;42;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;5;0;0;4
44;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;216;0;44;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;5;0;0;4
46;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;226;0;46;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;5;2;0;4
48;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;236;0;48;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-1;0;2;0;4
50;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;246;0;50;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-1;0;-3;0;4
52;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;256;0;52;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-1;0;0;0;4
54;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;266;0;54;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-1;0;0;0;4
56;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;276;0;56;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-1;0;-10;0;4
58;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;286;0;58;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;0;-8;0;4
60;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;296;0;60;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;0;-14;0;4
62;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;306;0;62;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;0;-12;0;4
64;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;316;0;64;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;0;-1;0;4
66;2486.33984375;2935.11279296875;2487.1938545094749;2934.9292943599207;3235;2941;2486.3398435275244;2935.1127935755594;2486.36083984375;2935.134765625;2487.1938545094749;3235;2486.33984375;2486.3398435275244;2486.36083984375;2934.9292943599207;2941;2935.11279296875;2935.1127935755594;2935.134765625;-3.1400152511535073;-3.1351304054260254;-3.1351635060963243;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;326;0;66;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-8;0;0;0;4
68;2470.448974609375;2935.5244140625;2486.5910388330713;2934.9507186692135;3235;2941;2470.4490673995597;2935.5243687657448;2486.36083984375;2935.134765625;2486.5910388330713;3235;2470.448974609375;2470.4490673995597;2486.36083984375;2934.9507186692135;2941;2935.5244140625;2935.5243687657448;2935.134765625;-3.1400906254211174;-3.142108980809347;-3.1401375455171303;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;336;0;68;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;1;0;0;4;0;0;-7;0;0;0;4
70;2470.448974609375;2935.5244140625;2486.5910388330713;2934.9507186692135;3235;2941;2470.4490673995597;2935.5243687657448;2486.36083984375;2935.134765625;2486.5910388330713;3235;2470.448974609375;2470.4490673995597;2486.36083984375;2934.9507186692135;2941;2935.5244140625;2935.5243687657448;2935.134765625;-3.1400906254211174;-3.142108980809347;-3.1401375455171303;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;346;0;70;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-7;0;-6;0;4
72;2470.448974609375;2935.5244140625;2486.5910388330713;2934.9507186692135;3235;2941;2470.4490673995597;2935.5243687657448;2486.36083984375;2935.134765625;2486.5910388330713;3235;2470.448974609375;2470.4490673995597;2486.36083984375;2934.9507186692135;2941;2935.5244140625;2935.5243687657448;2935.134765625;-3.1400906254211174;-3.142108980809347;-3.1401375455171303;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;356;0;72;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-7;0;0;0;4
74;2470.448974609375;2935.5244140625;2486.5910388330713;2934.9507186692135;3235;2941;2470.4490673995597;2935.5243687657448;2486.36083984375;2935.134765625;2486.5910388330713;3235;2470.448974609375;2470.4490673995597;2486.36083984375;2934.9507186692135;2941;2935.5244140625;2935.5243687657448;2935.134765625;-3.1400906254211174;-3.142108980809347;-3.1401375455171303;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;366;0;74;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-7;0;-3;0;4
76;2470.448974609375;2935.5244140625;2486.5910388330713;2934.9507186692135;3235;2941;2470.4490673995597;2935.5243687657448;2486.36083984375;2935.134765625;2486.5910388330713;3235;2470.448974609375;2470.4490673995597;2486.36083984375;2934.9507186692135;2941;2935.5244140625;2935.5243687657448;2935.134765625;-3.1400906254211174;-3.142108980809347;-3.1401375455171303;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;376;0;76;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-7;0;2;0;4
78;2470.448974609375;2935.5244140625;2486.5910388330713;2934.9507186692135;3235;2941;2470.4490673995597;2935.5243687657448;2486.36083984375;2935.134765625;2486.5910388330713;3235;2470.448974609375;2470.4490673995597;2486.36083984375;2934.9507186692135;2941;2935.5244140625;2935.5243687657448;2935.134765625;-3.1400906254211174;-3.142108980809347;-3.1401375455171303;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;386;0;78;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-5;0;2;0;4
80;2470.448974609375;2935.5244140625;2486.5910388330713;2934.9507186692135;3235;2941;2470.4490673995597;2935.5243687657448;2486.36083984375;2935.134765625;2486.5910388330713;3235;2470.448974609375;2470.4490673995597;2486.36083984375;2934.9507186692135;2941;2935.5244140625;2935.5243687657448;2935.134765625;-3.1400906254211174;-3.142108980809347;-3.1401375455171303;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;396;0;80;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-5;0;4;0;4
82;2470.448974609375;2935.5244140625;2486.5910388330713;2934.9507186692135;3235;2941;2470.4490673995597;2935.5243687657448;2486.36083984375;2935.134765625;2486.5910388330713;3235;2470.448974609375;2470.4490673995597;2486.36083984375;2934.9507186692135;2941;2935.5244140625;2935.5243687657448;2935.134765625;-3.1400906254211174;-3.142108980809347;-3.1401375455171303;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;406;0;82;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-5;0;2;0;4
84;2470.448974609375;2935.5244140625;2486.5910388330713;2934.9507186692135;3235;2941;2470.4490673995597;2935.5243687657448;2486.36083984375;2935.134765625;2486.5910388330713;3235;2470.448974609375;2470.4490673995597;2486.36083984375;2934.9507186692135;2941;2935.5244140625;2935.5243687657448;2935.134765625;-3.1400906254211174;-3.142108980809347;-3.1401375455171303;-6.2831853071795862;-3.1349442005157471;0;0;0;0;0;0;0;0;0;0.01;2;0.2;416;0;84;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;0;4;0;0;-5;0;-3;0;4
