Name;SimpleEstANDContrl;
File;E:\hawino\Measurements\TestfahrtenSimpleEstimatorANDController\PRegler1_SprungInX_vorwaerts.csv;
Starttime of export;133211114555332000;Freitag, 17. Februar 2023;13:44:15.533
Endtime of export;133211115219532000;Freitag, 17. Februar 2023;13:45:21.953


Name;TcModuleInput_InVYfromMotors;Name;TcModuleInput_InVXfromMotors;Name;TcModuleInput_InVThetafromMotors;Name;TcModuleInput_InNextWaypoint[2];Name;TcModuleInput_InNextWaypoint[1];Name;TcModuleInput_InNextWaypoint[0];Name;TcModuleInput_InContrlI;Name;TcModuleInput_InContrP;Name;TcModuleInput_InContrIN;Name;TcModuleInput_InContrID;Name;TcModuleInput_InCameraPose[2];Name;TcModuleInput_InCameraPose[1];Name;TcModuleInput_InCameraPose[0];Name;TcModuleOutput_OutVtoMotors[2];Name;TcModuleOutput_OutVtoMotors[1];Name;TcModuleOutput_OutVtoMotors[0];Name;TcModuleOutput_OutEstY;Name;TcModuleOutput_OutEstX;Name;TcModuleOutput_OutEstTheta;Name;TcModuleOutput_OutErrorPose[2];Name;TcModuleOutput_OutErrorPose[1];Name;TcModuleOutput_OutErrorPose[0];Name;TcModuleOutput_Estimator_vWorld[2];Name;TcModuleOutput_Estimator_vWorld[1];Name;TcModuleOutput_Estimator_vWorld[0]
3030;0;3030;-15.055951735389831;3030;-0.083327351338271613;3030;0;3030;1700;3030;4900;3030;0;3030;1;3030;100;3030;0;3030;0.011667282320559025;3030;1694.7481689453125;3030;4899.654296875;3030;-0.012898254556238038;3030;5.2592159026371519;3030;-0.039477847490161366;3030;1694.7407840973629;3030;4900.03947784749;3030;0.012898254556238038;3030;-0.012898254556238038;3030;5.2592159026371519;3030;-0.039477847490161366;3030;0.070070727261728388;3030;-0.19990158748778306;3030;15.49748463660012
3040;0;3040;-19.484172834033902;3040;-0.08522115477777778;3040;0;3040;1700;3040;4900;3040;0;3040;1;3040;100;3040;0;3040;0.011667282320559025;3040;1694.7481689453125;3040;4899.654296875;3040;-0.012046043008460261;3040;5.2535696055947483;3040;0.18629757095095556;3040;1694.7464303944053;3040;4899.813702429049;3040;0.012046043008460261;3040;-0.012046043008460261;3040;5.2535696055947483;3040;0.18629757095095556;3040;-0.083327351338271613;3040;0.18136025595184402;3040;-15.054859385459206
3050;0;3050;4.8710432085084756;3050;0.039769872229629633;3050;0;3050;1700;3050;4900;3050;0;3050;1;3050;100;3050;0;3050;0.011667282320559025;3050;1694.7481689453125;3050;4899.654296875;3050;-0.012595246005917053;3050;5.2589390649943653;3050;0.0048072696072267718;3050;1694.7410609350056;3050;4899.9951927303928;3050;0.012595246005917053;3050;-0.012595246005917053;3050;5.2589390649943653;3050;0.0048072696072267718;3050;-0.08522115477777778;3050;0.24540146152265269;3050;-19.482627367713711
3060;0;3060;5.7566874282372895;3060;0.041663675669135806;3060;0;3060;1700;3060;4900;3060;0;3060;1;3060;100;3060;0;3060;0.011667282320559025;3060;1694.7481689453125;3060;4899.654296875;3060;-0.0089591434020652;3060;5.2488644952090908;3060;0.57595518603193341;3060;1694.7511355047909;3060;4899.4240448139681;3060;0.0089591434020652;3060;-0.0089591434020652;3060;5.2488644952090908;3060;0.57595518603193341;3060;0.039769872229629633;3060;-0.043639790816819318;3060;4.8708477196288955
3070;0;3070;-19.041350724169494;3070;-0.096583975414814824;3070;0;3070;1700;3070;4900;3070;0;3070;1;3070;100;3070;0;3070;0.0095611037686467171;3070;1698.77099609375;3070;4899.37158203125;3070;-0.0085046305765837174;3070;5.2478731957241962;3070;0.58922536267255055;3070;1694.7521268042758;3070;4899.4107746373274;3070;0.0085046305765837174;3070;-0.0085046305765837174;3070;5.2478731957241962;3070;0.58922536267255055;3070;0.041663675669135806;3070;-0.048957909739710877;3070;5.756479242514402
3080;0;3080;-21.25546127349153;3080;-0.10794679605185187;3080;0;3080;1700;3080;4900;3080;0;3080;1;3080;100;3080;0;3080;0.0095611037686467171;3080;1698.77099609375;3080;4899.37158203125;3080;-0.0085195118769183231;3080;1.2408239974997741;3080;0.51807876435668732;3080;1698.7591760025002;3080;4899.4819212356433;3080;0.0085195118769183231;3080;-0.0085195118769183231;3080;1.2408239974997741;3080;0.51807876435668732;3080;-0.096583975414814824;3080;0.16222105124022118;3080;-19.04065969790345
3090;0;3090;9.7420864170169512;3090;0.022725641274074077;3090;0;3090;1700;3090;4900;3090;0;3090;1;3090;100;3090;0;3090;0.0095611037686467171;3090;1698.77099609375;3090;4899.37158203125;3090;-0.0068340268157578293;3090;1.2303759157632612;3090;0.88539418348591425;3090;1698.7696240842367;3090;4899.1146058165141;3090;0.0068340268157578293;3090;-0.0068340268157578293;3090;1.2303759157632612;3090;0.88539418348591425;3090;-0.10794679605185187;3090;0.14525926162196559;3090;-21.254964918715139
3100;0;3100;8.41362008742373;3100;0.0094690171975308646;3100;0;3100;1700;3100;4900;3100;0;3100;1;3100;100;3100;0;3100;0.0095611037686467171;3100;1698.77099609375;3100;4899.37158203125;3100;-0.0044667725163751127;3100;1.2098978145174897;3100;1.4738614854677508;3100;1698.7901021854825;3100;4898.5261385145322;3100;0.0044667725163751127;3100;-0.0044667725163751127;3100;1.2098978145174897;3100;1.4738614854677508;3100;0.022725641274074077;3100;-0.043515539155261594;3100;9.741989229848194
3110;0;3110;-2.2141105493220343;3110;-0.039769872229629633;3110;0;3110;1700;3110;4900;3110;0;3110;1;3110;100;3110;0;3110;0.0095611037686467171;3110;1698.77099609375;3110;4899.37158203125;3110;-0.0060007533023751121;3110;1.2202025293975112;3110;1.1862840386638709;3110;1698.7797974706025;3110;4898.8137159613361;3110;0.0060007533023751121;3110;-0.0060007533023751121;3110;1.2202025293975112;3110;1.1862840386638709;3110;0.0094690171975308646;3110;-0.0504877555206616;3110;8.4134686046863312
3120;0;3120;-1.3284663295932206;3120;-0.018938034395061726;3120;0;3120;1700;3120;4900;3120;0;3120;1;3120;100;3120;0;3120;0.0086620450019836426;3120;1698.8275146484375;3120;4899.49169921875;3120;-0.0075347340883751123;3120;1.2253707188563112;3120;0.858641840679411;3120;1698.7746292811437;3120;4899.1413581593206;3120;0.0075347340883751123;3120;-0.0075347340883751123;3120;1.2253707188563112;3120;0.858641840679411;3120;-0.039769872229629633;3120;0.016682576379218925;3120;-2.2140476996362279
3130;0;3130;0;3130;-0.0037876068790123458;3130;0;3130;1700;3130;4900;3130;0;3130;1;3130;100;3130;0;3130;0.0086620450019836426;3130;1698.8275146484375;3130;4899.49169921875;3130;-0.005934968049094754;3130;1.1652308269740388;3130;0.92890206886931992;3130;1698.834769173026;3130;4899.0710979311307;3130;0.005934968049094754;3130;-0.005934968049094754;3130;1.1652308269740388;3130;0.92890206886931992;3130;-0.018938034395061726;3130;0.0078843589340032542;3130;-1.3284429328153631
3140;0;3140;0;3140;-0.0075752137580246915;3140;0;3140;1700;3140;4900;3140;0;3140;1;3140;100;3140;0;3140;0.0086620450019836426;3140;1698.8275146484375;3140;4899.49169921875;3140;-0.0051016945357120385;3140;1.1588683295447027;3140;1.2033759683899916;3140;1698.8411316704553;3140;4898.79662403161;3140;0.0051016945357120385;3140;-0.0051016945357120385;3140;1.1588683295447027;3140;1.2033759683899916;3140;-0.0037876068790123458;3140;0;3140;0
3150;0;3150;0;3150;-0.0094690171975308646;3150;0;3150;1700;3150;4900;3150;0;3150;1;3150;100;3150;0;3150;0.0086620450019836426;3150;1698.8275146484375;3150;4899.49169921875;3150;-0.00621903856502068;3150;1.1637117953982852;3150;1.0307432774807239;3150;1698.8362882046017;3150;4898.9692567225193;3150;0.00621903856502068;3150;-0.00621903856502068;3150;1.1637117953982852;3150;1.0307432774807239;3150;-0.0075752137580246915;3150;0;3150;0
3160;0;3160;0.88564421972881369;3160;0.0018938034395061729;3160;0;3160;1700;3160;4900;3160;0;3160;1;3160;100;3160;0;3160;0.0086620450019836426;3160;1698.8275146484375;3160;4899.49169921875;3160;-0.00688186976884784;3160;1.1695768917161331;3160;0.80055048680424079;3160;1698.8304231082839;3160;4899.1994495131958;3160;0.00688186976884784;3160;-0.00688186976884784;3160;1.1695768917161331;3160;0.80055048680424079;3160;-0.0094690171975308646;3160;0;3160;0
3170;0;3170;0;3170;-0.0018938034395061729;3170;0;3170;1700;3170;4900;3170;0;3170;1;3170;100;3170;0;3170;0.0087907779961824417;3170;1698.8787841796875;3170;4899.31396484375;3170;-0.0059728441178848769;3170;1.168762287733216;3170;0.84925410693995218;3170;1698.8312377122668;3170;4899.15074589306;3170;0.0059728441178848769;3170;-0.0059728441178848769;3170;1.168762287733216;3170;0.84925410693995218;3170;0.0018938034395061729;3170;-0.0052897834161619011;3170;0.88562842215596782
3180;0;3180;0;3180;-0.0018938034395061729;3180;0;3180;1700;3180;4900;3180;0;3180;1;3180;100;3180;0;3180;0.0087907779961824417;3180;1698.8787841796875;3180;4899.31396484375;3180;-0.0054198078738614533;3180;1.1155466384425381;3180;1.1731070440837357;3180;1698.8844533615575;3180;4898.8268929559163;3180;0.0054198078738614533;3180;-0.0054198078738614533;3180;1.1155466384425381;3180;1.1731070440837357;3180;-0.0018938034395061729;3180;0;3180;0
3190;0;3190;0;3190;-0.0094690171975308646;3190;0;3190;1700;3190;4900;3190;0;3190;1;3190;100;3190;0;3190;0.0087907779961824417;3190;1698.8787841796875;3190;4899.31396484375;3190;-0.0062341433528491069;3190;1.1173602410019612;3190;1.0225584502295533;3190;1698.882639758998;3190;4898.97744154977;3190;0.0062341433528491069;3190;-0.0062341433528491069;3190;1.1173602410019612;3190;1.0225584502295533;3190;-0.0018938034395061729;3190;0;3190;0
3200;0;3200;0;3200;-0.0075752137580246915;3200;0;3200;1700;3200;4900;3200;0;3200;1;3200;100;3200;0;3200;0.0087907779961824417;3200;1698.8787841796875;3200;4899.31396484375;3200;-0.0070674168662318232;3200;1.119814255617257;3200;0.82773217655267217;3200;1698.8801857443827;3200;4899.1722678234473;3200;0.0070674168662318232;3200;-0.0070674168662318232;3200;1.119814255617257;3200;0.82773217655267217;3200;-0.0094690171975308646;3200;0;3200;0
3210;0;3210;0;3210;-0.0075752137580246915;3210;0;3210;1700;3210;4900;3210;0;3210;1;3210;100;3210;0;3210;0.0087907779961824417;3210;1698.8787841796875;3210;4899.31396484375;3210;-0.0065750279719602187;3210;1.1193778577089688;3210;0.87644065374843194;3210;1698.880622142291;3210;4899.1235593462516;3210;0.0065750279719602187;3210;-0.0065750279719602187;3210;1.1193778577089688;3210;0.87644065374843194;3210;-0.0075752137580246915;3210;0;3210;0
3220;0;3220;-0.44282210986440684;3220;-0.011362820637037039;3220;0;3220;1700;3220;4900;3220;0;3220;1;3220;100;3220;0;3220;-0.0837806835770607;3220;1705.496826171875;3220;4901.0322265625;3220;-0.0060826390776886133;3220;1.118888278611621;3220;0.93400544617361447;3220;1698.8811117213884;3220;4899.0659945538264;3220;0.0060826390776886133;3220;-0.0060826390776886133;3220;1.118888278611621;3220;0.93400544617361447;3220;-0.0075752137580246915;3220;0;3220;0
3230;0;3230;0;3230;-0.0056814103185185193;3230;0;3230;1700;3230;4900;3230;0;3230;1;3230;100;3230;0;3230;-0.0837806835770607;3230;1705.496826171875;3230;4901.0322265625;3230;0.085598734878986629;3230;-5.4975315030633283;3230;-0.97466286955568648;3230;1705.4975315030633;3230;4900.9746628695557;3230;-0.085598734878986629;3230;0.085598734878986629;3230;-5.4975315030633283;3230;-0.97466286955568648;3230;-0.011362820637037039;3230;-0.037858740092644741;3230;-0.44120078964498965
3240;0;3240;0;3240;-0.0056814103185185193;3240;0;3240;1700;3240;4900;3240;0;3240;1;3240;100;3240;0;3240;-0.0837806835770607;3240;1705.496826171875;3240;4901.0322265625;3240;0.084632895124838473;3240;-5.4957003230463215;3240;-1.1828005108463913;3240;1705.4957003230463;3240;4901.1828005108464;3240;-0.084632895124838473;3240;0.084632895124838473;3240;-5.4957003230463215;3240;-1.1828005108463913;3240;-0.0056814103185185193;3240;0;3240;0
3250;0;3250;0;3250;-0.0018938034395061729;3250;0;3250;1700;3250;4900;3250;0;3250;1;3250;100;3250;0;3250;-0.0837806835770607;3250;1705.496826171875;3250;4901.0322265625;3250;0.0849169656407644;3250;-5.4961354784377363;3250;-1.0853806185477879;3250;1705.4961354784377;3250;4901.0853806185478;3250;-0.0849169656407644;3250;0.0849169656407644;3250;-5.4961354784377363;3250;-1.0853806185477879;3250;-0.0056814103185185193;3250;0;3250;0
3260;0;3260;-1.7712884394576274;3260;0.0568141031851852;3260;0;3260;1700;3260;4900;3260;0;3260;1;3260;100;3260;0;3260;0.0053190295584499836;3260;1698.9501953125;3260;4899.3818359375;3260;0.0850684699159249;3260;-5.4966403559931223;3260;-1.0012459325007512;3260;1705.4966403559931;3260;4901.0012459325008;3260;-0.0850684699159249;3260;0.0850684699159249;3260;-5.4966403559931223;3260;-1.0012459325007512;3260;-0.0018938034395061729;3260;0;3260;0
3270;0;3270;-0.44282210986440707;3270;0.098477778854321;3270;0;3270;1700;3270;4900;3270;0;3270;1;3270;100;3270;0;3270;0.0053190295584499836;3270;1698.9501953125;3270;4899.3818359375;3270;-0.0044100039074870204;3270;1.0501573291458044;3270;0.6270042155028932;3270;1698.9498426708542;3270;4899.3729957844971;3270;0.0044100039074870204;3270;-0.0044100039074870204;3270;1.0501573291458044;3270;0.6270042155028932;3270;0.0568141031851852;3270;0.0078113636198289373;3270;-1.7712712153576697
3280;0;3280;0.88564421972881358;3280;0.071964530701234569;3280;0;3280;1700;3280;4900;3280;0;3280;1;3280;100;3280;0;3280;0.0053190295584499836;3280;1698.9501953125;3280;4899.3818359375;3280;-0.00516752528328949;3280;1.0501580590989761;3280;0.63143249832864967;3280;1698.949841940901;3280;4899.3685675016714;3280;0.00516752528328949;3280;-0.00516752528328949;3280;1.0501580590989761;3280;0.63143249832864967;3280;0.098477778854321;3280;0.0022882842645619637;3280;-0.44281619746785411
3290;0;3290;1.7712884394576272;3290;0.0492388894271605;3290;0;3290;1700;3290;4900;3290;0;3290;1;3290;100;3290;0;3290;0.0053190295584499836;3290;1698.9501953125;3290;4899.3818359375;3290;-0.0061901791406228238;3290;1.0501351762561626;3290;0.63586066030347865;3290;1698.9498648237438;3290;4899.3641393396965;3290;0.0061901791406228238;3290;-0.0061901791406228238;3290;1.0501351762561626;3290;0.63586066030347865;3290;0.071964530701234569;3290;-0.0054822613629831032;3290;0.88562725158466471
3300;0;3300;7.5279758676949156;3300;0.018938034395061726;3300;0;3300;1700;3300;4900;3300;0;3300;1;3300;100;3300;0;3300;0.0053190295584499836;3300;1698.9501953125;3300;4899.3818359375;3300;-0.0069855765852154163;3300;1.0501899988698824;3300;0.62700438778756507;3300;1698.9498100011301;3300;4899.3729956122124;3300;0.0069855765852154163;3300;-0.0069855765852154163;3300;1.0501899988698824;3300;0.62700438778756507;3300;0.0492388894271605;3300;-0.012373370414565559;3300;1.771245221718557
3310;0;3310;2.6569326591864413;3310;0.024619444713580251;3310;0;3310;1700;3310;4900;3310;0;3310;1;3310;100;3310;0;3310;0.0053190295584499836;3310;1698.9501953125;3310;4899.3818359375;3310;-0.00757265565146233;3310;1.0503137325740681;3310;0.60929193556967221;3310;1698.9496862674259;3310;4899.39070806443;3310;0.00757265565146233;3310;-0.00757265565146233;3310;1.0503137325740681;3310;0.60929193556967221;3310;0.018938034395061726;3310;-0.057006224156859964;3310;7.5277600224106767
3320;0;3320;-3.5425768789152547;3320;0.030300855032098763;3320;0;3320;1700;3320;4900;3320;0;3320;1;3320;100;3320;0;3320;0.0054597151465713978;3320;1698.98681640625;3320;4899.3896484375;3320;-0.0077430979610178851;3320;1.0508308969813243;3320;0.54287061956802063;3320;1698.9491691030187;3320;4899.457129380432;3320;0.0077430979610178851;3320;-0.0077430979610178851;3320;1.0508308969813243;3320;0.54287061956802063;3320;0.024619444713580251;3320;-0.020572684279981924;3320;2.6568530106336428
3330;0;3330;-2.6569326591864408;3330;0.018938034395061729;3330;0;3330;1700;3330;4900;3330;0;3330;1;3330;100;3330;0;3330;0.0054597151465713978;3330;1698.98681640625;3330;4899.3896484375;3330;-0.0081489160306701634;3330;1.0144155300743023;3330;0.50848958946153289;3330;1698.9855844699257;3330;4899.4915104105385;3330;0.0081489160306701634;3330;-0.0081489160306701634;3330;1.0144155300743023;3330;0.50848958946153289;3330;0.030300855032098763;3330;0.028867842021963221;3330;-3.5424592574540559
3340;0;3340;0.44282210986440684;3340;0.0056814103185185193;3340;0;3340;1700;3340;4900;3340;0;3340;1;3340;100;3340;0;3340;0.0054597151465713978;3340;1698.98681640625;3340;4899.3896484375;3340;-0.0084708626153862134;3340;1.0141268516540549;3340;0.54391418203613284;3340;1698.985873148346;3340;4899.4560858179639;3340;0.0084708626153862134;3340;-0.0084708626153862134;3340;1.0141268516540549;3340;0.54391418203613284;3340;0.018938034395061729;3340;0.022506242374218274;3340;-2.6568373349728667
3350;0;3350;1.3284663295932206;3350;-0.013256624076543213;3350;0;3350;1700;3350;4900;3350;0;3350;1;3350;100;3350;0;3350;0.0054597151465713978;3350;1698.98681640625;3350;4899.3896484375;3350;-0.0087549331313121377;3350;1.0139017892302036;3350;0.57048255538575177;3350;1698.9860982107698;3350;4899.4295174446142;3350;0.0087549331313121377;3350;-0.0087549331313121377;3350;1.0139017892302036;3350;0.57048255538575177;3350;0.0056814103185185193;3350;-0.0038768284347436921;3350;0.44280513906915348
3360;0;3360;3.5425768789152547;3360;-0.018938034395061729;3360;0;3360;1700;3360;4900;3360;0;3360;1;3360;100;3360;0;3360;0.0054597151465713978;3360;1698.98681640625;3360;4899.3896484375;3360;-0.00888749937207757;3360;1.0139405575146157;3360;0.56605450399456458;3360;1698.9860594424854;3360;4899.4339454960054;3360;0.00888749937207757;3360;-0.00888749937207757;3360;1.0139405575146157;3360;0.56605450399456458;3360;-0.013256624076543213;3360;-0.011806588239553354;3360;1.3284138637250911
3370;0;3370;1.3284663295932206;3370;-0.015150427516049383;3370;0;3370;1700;3370;4900;3370;0;3370;1;3370;100;3370;0;3370;-0.024543840438127518;3370;1701.221923828125;3370;4899.958984375;3370;-0.0088306852688923854;3370;1.0140586233969771;3370;0.552770365357901;3370;1698.985941376603;3370;4899.4472296346421;3370;0.0088306852688923854;3370;-0.0088306852688923854;3370;1.0140586233969771;3370;0.552770365357901;3370;-0.018938034395061729;3370;-0.031282974875233988;3370;3.5424387529649546
3380;0;3380;0;3380;-0.011362820637037039;3380;0;3380;1700;3380;4900;3380;0;3380;1;3380;100;3380;0;3380;-0.024543840438127518;3380;1701.221923828125;3380;4899.958984375;3380;0.021248622453386778;3380;-1.22111455613026;3380;-0.056401967568490363;3380;1701.2211145561303;3380;4900.0564019675685;3380;-0.021248622453386778;3380;0.021248622453386778;3380;-1.22111455613026;3380;-0.056401967568490363;3380;-0.015150427516049383;3380;0.028225955345922798;3380;1.3281664369753112
3390;0;3390;-0.44282210986440684;3390;-0.0037876068790123458;3390;0;3390;1700;3390;4900;3390;0;3390;1;3390;100;3390;0;3390;-0.024543840438127518;3390;1701.221923828125;3390;4899.958984375;3390;0.021343312625362085;3390;-1.2213968156836472;3390;-0.069683631938460167;3390;1701.2213968156837;3390;4900.0696836319385;3390;-0.021343312625362085;3390;0.021343312625362085;3390;-1.2213968156836472;3390;-0.069683631938460167;3390;-0.011362820637037039;3390;0;3390;0
3400;0;3400;1.3284663295932206;3400;-0.0075752137580246915;3400;0;3400;1700;3400;4900;3400;0;3400;1;3400;100;3400;0;3400;-0.024543840438127518;3400;1701.221923828125;3400;4899.958984375;3400;0.02140012672854727;3400;-1.2213968156836472;3400;-0.069683631938460167;3400;1701.2213968156837;3400;4900.0696836319385;3400;-0.02140012672854727;3400;0.02140012672854727;3400;-1.2213968156836472;3400;-0.069683631938460167;3400;-0.0037876068790123458;3400;-0.0094757259715121875;3400;-0.44272071512645261
3410;0;3410;-1.3284663295932206;3410;0.015150427516049383;3410;0;3410;1700;3410;4900;3410;0;3410;1;3410;100;3410;0;3410;-0.024543840438127518;3410;1701.221923828125;3410;4899.958984375;3410;0.021419064762942332;3410;-1.2213020584238166;3410;-0.0652564247866394;3410;1701.2213020584238;3410;4900.0652564247866;3410;-0.021419064762942332;3410;0.021419064762942332;3410;-1.2213020584238166;3410;-0.0652564247866394;3410;-0.0075752137580246915;3410;0.028452330689828786;3410;1.3281616067863127
3420;0;3420;-2.2141105493220343;3420;0.032194658471604944;3420;0;3420;1700;3420;4900;3420;0;3420;1;3420;100;3420;0;3420;0.007600131444633007;3420;1698.862060546875;3420;4899.22216796875;3420;0.022062957932374432;3420;-1.2215084680944983;3420;-0.0962507530084622;3420;1701.2215084680945;3420;4900.0962507530085;3420;-0.022062957932374432;3420;0.022062957932374432;3420;-1.2215084680944983;3420;-0.0962507530084622;3420;0.015150427516049383;3420;-0.029307518919101383;3420;-1.3281430111993551
3430;0;3430;0.44282210986440684;3430;0.013256624076543209;3430;0;3430;1700;3430;4900;3430;0;3430;1;3430;100;3430;0;3430;0.007600131444633007;3430;1698.862060546875;3430;4899.22216796875;3430;-0.0092477404370033753;3430;1.1386707711872077;3430;0.64941892137903778;3430;1698.8613292288128;3430;4899.350581078621;3430;0.0092477404370033753;3430;-0.0092477404370033753;3430;1.1386707711872077;3430;0.64941892137903778;3430;0.032194658471604944;3430;0.020475227813402507;3430;-2.2140158738512041
3440;0;3440;-0.44282210986440684;3440;0.0018938034395061729;3440;0;3440;1700;3440;4900;3440;0;3440;1;3440;100;3440;0;3440;0.007600131444633007;3440;1698.862060546875;3440;4899.22216796875;3440;-0.00885004171470708;3440;1.1384111962954648;3440;0.68041535263364494;3440;1698.8615888037045;3440;4899.3195846473664;3440;0.00885004171470708;3440;-0.00885004171470708;3440;1.1384111962954648;3440;0.68041535263364494;3440;0.013256624076543209;3440;-0.0039189429866428654;3440;0.442804768346765
3450;0;3450;-0.88564421972881369;3450;0.0056814103185185193;3450;0;3450;1700;3450;4900;3450;0;3450;1;3450;100;3450;0;3450;0.007600131444633007;3450;1698.862060546875;3450;4899.22216796875;3450;-0.0084902190612009074;3450;1.1383266520210782;3450;0.69369975716654153;3450;1698.8616733479789;3450;4899.3063002428335;3450;0.0084902190612009074;3450;-0.0084902190612009074;3450;1.1383266520210782;3450;0.69369975716654153;3450;0.0018938034395061729;3450;0.0037596115496519489;3450;-0.44280614980571409
3460;0;3460;-2.2141105493220343;3460;0.011362820637037039;3460;0;3460;1700;3460;4900;3460;0;3460;1;3460;100;3460;0;3460;0.007600131444633007;3460;1698.862060546875;3460;4899.22216796875;3460;-0.0083197767516453511;3460;1.1377189936640662;3460;0.7734054188895243;3460;1698.8622810063359;3460;4899.2265945811105;3460;0.0083197767516453511;3460;-0.0083197767516453511;3460;1.1377189936640662;3460;0.7734054188895243;3460;0.0056814103185185193;3460;0.0073682771850992635;3460;-0.88561356834139737
3470;0;3470;-0.44282210986440684;3470;0.0056814103185185193;3470;0;3470;1700;3470;4900;3470;0;3470;1;3470;100;3470;0;3470;0.0092539535835385323;3470;1698.954833984375;3470;4899.25146484375;3470;-0.0081303964076947337;3470;1.1374395840493889;3470;0.80883008467844775;3470;1698.8625604159506;3470;4899.1911699153216;3470;0.0081303964076947337;3470;-0.0081303964076947337;3470;1.1374395840493889;3470;0.80883008467844775;3470;0.011362820637037039;3470;0.018001398129476629;3470;-2.2140373696675728
3480;0;3480;0;3480;0.0018938034395061729;3480;0;3480;1700;3480;4900;3480;0;3480;1;3480;100;3480;0;3480;0.0092539535835385323;3480;1698.954833984375;3480;4899.25146484375;3480;-0.0095948382026496415;3480;1.0447748109884287;3480;0.76624899080070463;3480;1698.9552251890116;3480;4899.2337510091993;3480;0.0095948382026496415;3480;-0.0095948382026496415;3480;1.0447748109884287;3480;0.76624899080070463;3480;0.0056814103185185193;3480;0.0042487413054990795;3480;-0.44280172671533674
3490;0;3490;0.44282210986440684;3490;-0.0018938034395061729;3490;0;3490;1700;3490;4900;3490;0;3490;1;3490;100;3490;0;3490;0.0092539535835385323;3490;1698.954833984375;3490;4899.25146484375;3490;-0.009462271961884209;3490;1.0449573859991688;3490;0.74410863471803168;3490;1698.9550426140008;3490;4899.255891365282;3490;0.009462271961884209;3490;-0.009462271961884209;3490;1.0449573859991688;3490;0.74410863471803168;3490;0.0018938034395061729;3490;0;3490;0
3500;0;3500;1.3284663295932206;3500;-0.011362820637037039;3500;0;3500;1700;3500;4900;3500;0;3500;1;3500;100;3500;0;3500;0.0092539535835385323;3500;1698.954833984375;3500;4899.25146484375;3500;-0.0094243958930940851;3500;1.0449186177147567;3500;0.74853668610921886;3500;1698.9550813822852;3500;4899.2514633138908;3500;0.0094243958930940851;3500;-0.0094243958930940851;3500;1.0449186177147567;3500;0.74853668610921886;3500;-0.0018938034395061729;3500;-0.0041732690951737459;3500;0.44280244444879036
3510;0;3510;0.44282210986440684;3510;-0.0037876068790123458;3510;0;3510;1700;3510;4900;3510;0;3510;1;3510;100;3510;0;3510;0.0092539535835385323;3510;1698.954833984375;3510;4899.25146484375;3510;-0.0095380240994644566;3510;1.0448422845233836;3510;0.75739280030211376;3510;1698.9551577154766;3510;4899.2426071996979;3510;0.0095380240994644566;3510;-0.0095380240994644566;3510;1.0448422845233836;3510;0.75739280030211376;3510;-0.011362820637037039;3510;-0.012670751746989891;3510;1.3284059021673493
3520;0;3520;0.88564421972881369;3520;-0.0037876068790123458;3520;0;3520;1700;3520;4900;3520;0;3520;1;3520;100;3520;0;3520;0.0079674329608678818;3520;1698.9630126953125;3520;4899.158203125;3520;-0.0096137762370447043;3520;1.0446561622920854;3520;0.77953312880981684;3520;1698.9553438377079;3520;4899.22046687119;3520;0.0096137762370447043;3520;-0.0096137762370447043;3520;1.0446561622920854;3520;0.77953312880981684;3520;-0.0037876068790123458;3520;-0.004257127099067403;3520;0.44280164617312257
3530;0;3530;0.44282210986440684;3530;-0.0018938034395061729;3530;0;3530;1700;3530;4900;3530;0;3530;1;3530;100;3530;0;3530;0.0079674329608678818;3530;1698.9630126953125;3530;4899.158203125;3530;-0.0084408838207444235;3530;1.0368022821789964;3530;0.88164849546774349;3530;1698.963197717821;3530;4899.1183515045323;3530;0.0084408838207444235;3530;-0.0084408838207444235;3530;1.0368022821789964;3530;0.88164849546774349;3530;-0.0037876068790123458;3530;-0.0074755311944183066;3530;0.88561266949633266
3540;0;3540;0;3540;-0.0018938034395061729;3540;0;3540;1700;3540;4900;3540;0;3540;1;3540;100;3540;0;3540;0.0079674329608678818;3540;1698.9630126953125;3540;4899.158203125;3540;-0.00851663595832467;3540;1.0368770374909673;3540;0.87279236877293442;3540;1698.963122962509;3540;4899.1272076312271;3540;0.00851663595832467;3540;-0.00851663595832467;3540;1.0368770374909673;3540;0.87279236877293442;3540;-0.0018938034395061729;3540;-0.0037713091128439482;3540;0.44280605033393594
3550;0;3550;0;3550;-0.0037876068790123458;3550;0;3550;1700;3550;4900;3550;0;3550;1;3550;100;3550;0;3550;0.0079674329608678818;3550;1698.9630126953125;3550;4899.158203125;3550;-0.0085355739927197322;3550;1.0368199933222968;3550;0.86393710111860855;3550;1698.9631800066777;3550;4899.1360628988814;3550;0.0085355739927197322;3550;-0.0085355739927197322;3550;1.0368199933222968;3550;0.86393710111860855;3550;-0.0018938034395061729;3550;0;3550;0
3560;0;3560;0;3560;-0.0018938034395061729;3560;0;3560;1700;3560;4900;3560;0;3560;1;3560;100;3560;0;3560;0.010476546362042427;3560;1698.9215087890625;3560;4899.265625;3560;-0.0085923880959049188;3560;1.0371045166291424;3560;0.87721871718622424;3560;1698.9628954833709;3560;4899.1227812828138;3560;0.0085923880959049188;3560;-0.0085923880959049188;3560;1.0371045166291424;3560;0.87721871718622424;3560;-0.0037876068790123458;3560;0;3560;0
