Name;SimplePoseEst;
File;E:\TestfahrtDraftSimpleEstimator\TestfahrtWieParamEst1_OHNEkmaera_ENDEmitKamera_Vergleich_UNGENAUIGKEITodometrie.csv;
Starttime of export;133209558200922000;Mittwoch, 15. Februar 2023;18:30:20.092
Endtime of export;133209558531022000;Mittwoch, 15. Februar 2023;18:30:53.102


Name;TcModuleOutput_Estimator_vWorld[0] (1);Name;TcModuleOutput_Estimator_vWorld[1] (1);Name;TcModuleOutput_Estimator_vWorld[2] (1);Name;TcModuleOutput_Estimator_vMotors[0] (1);Name;TcModuleOutput_Estimator_vMotors[1] (1);Name;TcModuleOutput_Estimator_vMotors[2] (1);Name;TcModuleOutput_Estimator_vWorld[0];Name;TcModuleOutput_Estimator_vWorld[1];Name;TcModuleOutput_Estimator_vWorld[2];Name;TcModuleOutput_Estimator_vMotors[0];Name;TcModuleOutput_Estimator_vMotors[1];Name;TcModuleOutput_Estimator_vMotors[2];Name;TcModuleInput_InVYfromMotors;Name;TcModuleInput_InVXfromMotors;Name;TcModuleInput_InVThetafromMotors;Name;TcModuleInput_InCameraPose[2];Name;TcModuleInput_InCameraPose[1];Name;TcModuleInput_InCameraPose[0];Name;TcModuleOutput_OutEstY;Name;TcModuleOutput_OutEstX;Name;TcModuleOutput_OutEstTheta;Name;TcModuleOutput_OutDebugCase;Name;TcModuleOutput_Estimator_vWorld[0] (2);Name;TcModuleOutput_Estimator_vWorld[1] (2);Name;TcModuleOutput_Estimator_vWorld[2] (2);Name;TcModuleOutput_Estimator_vMotors[0] (2);Name;TcModuleOutput_Estimator_vMotors[1] (2);Name;TcModuleOutput_Estimator_vMotors[2] (2)
6550;0;6550;0;6550;0;6550;0;6550;0;6550;0;6550;0;6550;0;6550;0;6550;0;6550;0;6550;0;6550;0;6550;0;6550;0;6550;0.020975204184651375;6550;1779.811279296875;6550;4546.4853515625;6550;1779.8086304314156;6550;4546.4809778873205;6550;0.020956266150256309;6550;1;6550;0;6550;0;6550;0;6550;0;6550;0;6550;0
6560;0;6560;0;6560;0;6560;0;6560;0;6560;0;6560;0;6560;0;6560;0;6560;0;6560;0;6560;0;6560;0;6560;0;6560;0;6560;0.019662640988826752;6560;1779.6910400390625;6560;4546.38671875;6560;1779.8086304314156;6560;4546.4809778873205;6560;0.020956266150256309;6560;1;6560;0;6560;0;6560;0;6560;0;6560;0;6560;0
6570;0;6570;0;6570;0;6570;0;6570;0;6570;0;6570;0;6570;0;6570;0;6570;0;6570;0;6570;0;6570;0;6570;0;6570;0;6570;0.019662640988826752;6570;1779.6910400390625;6570;4546.38671875;6570;1779.6883911736031;6570;4546.3823450748205;6570;0.019643702954431685;6570;1;6570;0;6570;0;6570;0;6570;0;6570;0;6570;0
6580;0;6580;0;6580;0;6580;0;6580;0;6580;0;6580;0;6580;0;6580;0;6580;0;6580;0;6580;0;6580;0;6580;0;6580;0;6580;0.017928129062056541;6580;1779.6424560546875;6580;4546.40576171875;6580;1779.6883911736031;6580;4546.3823450748205;6580;0.019643702954431685;6580;1;6580;0;6580;0;6580;0;6580;0;6580;0;6580;0
6590;0;6590;0;6590;0;6590;0;6590;0;6590;0;6590;0;6590;0;6590;0;6590;0;6590;0;6590;0;6590;0;6590;0;6590;0;6590;0.017928129062056541;6590;1779.6424560546875;6590;4546.40576171875;6590;1779.6398071892281;6590;4546.4013880435705;6590;0.017909191027661475;6590;1;6590;0;6590;0;6590;0;6590;0;6590;0;6590;0
6600;0;6600;0;6600;0;6600;0;6600;0;6600;0;6600;0;6600;0;6600;0;6600;0;6600;0;6600;0;6600;0;6600;0;6600;0;6600;0.017928129062056541;6600;1779.6424560546875;6600;4546.40576171875;6600;1779.6398071892281;6600;4546.4013880435705;6600;0.017909191027661475;6600;1;6600;0;6600;0;6600;0;6600;0;6600;0;6600;0
6610;0;6610;0;6610;0;6610;0;6610;0;6610;0;6610;0;6610;0;6610;0;6610;0;6610;0;6610;0;6610;0;6610;0;6610;0;6610;0.017928129062056541;6610;1779.6424560546875;6610;4546.40576171875;6610;1779.6398071892281;6610;4546.4013880435705;6610;0.017909191027661475;6610;1;6610;0;6610;0;6610;0;6610;0;6610;0;6610;0
6620;0;6620;0;6620;0;6620;0;6620;0;6620;0;6620;0;6620;0;6620;0;6620;0;6620;0;6620;0;6620;0;6620;0;6620;0;6620;0.017928129062056541;6620;1779.6424560546875;6620;4546.40576171875;6620;1779.6398071892281;6620;4546.4013880435705;6620;0.017909191027661475;6620;1;6620;0;6620;0;6620;0;6620;0;6620;0;6620;0
6630;0;6630;0;6630;0;6630;0;6630;0;6630;0;6630;0;6630;0;6630;0;6630;0;6630;0;6630;0;6630;-0.25566346433333337;6630;-0.44282210986440684;6630;-0.0018938034395061729;6630;0.017928129062056541;6630;1779.6424560546875;6630;4546.40576171875;6630;1779.6398071892281;6630;4546.4013880435705;6630;0.017909191027661475;6630;1;6630;0;6630;0;6630;0;6630;0;6630;0;6630;0
6640;-0.43817261551214515;6640;-0.26355262661360873;6640;-0.0018938034395061729;6640;-0.44282210986440684;6640;-0.25566346433333337;6640;-0.0018938034395061729;6640;-0.43817261551214515;6640;-0.26355262661360873;6640;-0.0018938034395061729;6640;-0.44282210986440684;6640;-0.25566346433333337;6640;-0.0018938034395061729;6640;0;6640;0;6640;0;6640;0.016695015132427216;6640;1779.531005859375;6640;4546.4697265625;6640;1779.6398071892281;6640;4546.4013880435705;6640;0.017909191027661475;6640;1;6640;-0.43817261551214515;6640;-0.26355262661360873;6640;-0.0018938034395061729;6640;-0.44282210986440684;6640;-0.25566346433333337;6640;-0.0018938034395061729
6650;0;6650;0;6650;0;6650;0;6650;0;6650;0;6650;0;6650;0;6650;0;6650;0;6650;0;6650;0;6650;0;6650;0;6650;0;6650;0.016695015132427216;6650;1779.531005859375;6650;4546.4697265625;6650;1779.5283703331088;6650;4546.4653448363451;6650;0.016676077098032149;6650;1;6650;0;6650;0;6650;0;6650;0;6650;0;6650;0
6660;0;6660;0;6660;0;6660;0;6660;0;6660;0;6660;0;6660;0;6660;0;6660;0;6660;0;6660;0;6660;0;6660;0;6660;0;6660;0.016695015132427216;6660;1779.531005859375;6660;4546.4697265625;6660;1779.5283703331088;6660;4546.4653448363451;6660;0.016676077098032149;6660;1;6660;0;6660;0;6660;0;6660;0;6660;0;6660;0
6670;0;6670;0;6670;0;6670;0;6670;0;6670;0;6670;0;6670;0;6670;0;6670;0;6670;0;6670;0;6670;0;6670;0;6670;0;6670;0.016695015132427216;6670;1779.531005859375;6670;4546.4697265625;6670;1779.5283703331088;6670;4546.4653448363451;6670;0.016676077098032149;6670;1;6670;0;6670;0;6670;0;6670;0;6670;0;6670;0
6680;0;6680;0;6680;0;6680;0;6680;0;6680;0;6680;0;6680;0;6680;0;6680;0;6680;0;6680;0;6680;0;6680;0;6680;0;6680;0.016695015132427216;6680;1779.531005859375;6680;4546.4697265625;6680;1779.5283703331088;6680;4546.4653448363451;6680;0.016676077098032149;6680;1;6680;0;6680;0;6680;0;6680;0;6680;0;6680;0
6690;0;6690;0;6690;0;6690;0;6690;0;6690;0;6690;0;6690;0;6690;0;6690;0;6690;0;6690;0;6690;0;6690;0;6690;0;6690;0.017009377479553223;6690;1779.6026611328125;6690;4546.39013671875;6690;1779.5283703331088;6690;4546.4653448363451;6690;0.016676077098032149;6690;1;6690;0;6690;0;6690;0;6690;0;6690;0;6690;0
6700;0;6700;0;6700;0;6700;0;6700;0;6700;0;6700;0;6700;0;6700;0;6700;0;6700;0;6700;0;6700;0;6700;0;6700;0;6700;0.017009377479553223;6700;1779.6026611328125;6700;4546.39013671875;6700;1779.6000256065463;6700;4546.3857549925951;6700;0.016990439445158156;6700;1;6700;0;6700;0;6700;0;6700;0;6700;0;6700;0
6710;0;6710;0;6710;0;6710;0;6710;0;6710;0;6710;0;6710;0;6710;0;6710;0;6710;0;6710;0;6710;0;6710;0;6710;0;6710;0.017009377479553223;6710;1779.6026611328125;6710;4546.39013671875;6710;1779.6000256065463;6710;4546.3857549925951;6710;0.016990439445158156;6710;1;6710;0;6710;0;6710;0;6710;0;6710;0;6710;0
6720;0;6720;0;6720;0;6720;0;6720;0;6720;0;6720;0;6720;0;6720;0;6720;0;6720;0;6720;0;6720;0;6720;0;6720;0;6720;0.017009377479553223;6720;1779.6026611328125;6720;4546.39013671875;6720;1779.6000256065463;6720;4546.3857549925951;6720;0.016990439445158156;6720;1;6720;0;6720;0;6720;0;6720;0;6720;0;6720;0
6730;0;6730;0;6730;0;6730;0;6730;0;6730;0;6730;0;6730;0;6730;0;6730;0;6730;0;6730;0;6730;0;6730;0;6730;0;6730;0.017009377479553223;6730;1779.6026611328125;6730;4546.39013671875;6730;1779.6000256065463;6730;4546.3857549925951;6730;0.016990439445158156;6730;1;6730;0;6730;0;6730;0;6730;0;6730;0;6730;0
6740;0;6740;0;6740;0;6740;0;6740;0;6740;0;6740;0;6740;0;6740;0;6740;0;6740;0;6740;0;6740;0;6740;0;6740;0;6740;0.018380694091320038;6740;1779.5479736328125;6740;4546.41015625;6740;1779.6000256065463;6740;4546.3857549925951;6740;0.016990439445158156;6740;1;6740;0;6740;0;6740;0;6740;0;6740;0;6740;0
6750;0;6750;0;6750;0;6750;0;6750;0;6750;0;6750;0;6750;0;6750;0;6750;0;6750;0;6750;0;6750;0;6750;0;6750;0;6750;0.018380694091320038;6750;1779.5479736328125;6750;4546.41015625;6750;1779.5453381065463;6750;4546.4057745238451;6750;0.018361756056924972;6750;1;6750;0;6750;0;6750;0;6750;0;6750;0;6750;0
6760;0;6760;0;6760;0;6760;0;6760;0;6760;0;6760;0;6760;0;6760;0;6760;0;6760;0;6760;0;6760;0;6760;0;6760;0;6760;0.018380694091320038;6760;1779.5479736328125;6760;4546.41015625;6760;1779.5453381065463;6760;4546.4057745238451;6760;0.018361756056924972;6760;1;6760;0;6760;0;6760;0;6760;0;6760;0;6760;0
6770;0;6770;0;6770;0;6770;0;6770;0;6770;0;6770;0;6770;0;6770;0;6770;0;6770;0;6770;0;6770;-0.25566346433333337;6770;-0.44282210986440684;6770;-0.0018938034395061729;6770;0.018380694091320038;6770;1779.5479736328125;6770;4546.41015625;6770;1779.5453381065463;6770;4546.4057745238451;6770;0.018361756056924972;6770;1;6770;0;6770;0;6770;0;6770;0;6770;0;6770;0
6780;-0.43805329594185632;6780;-0.26375090121962219;6780;-0.0018938034395061729;6780;-0.44282210986440684;6780;-0.25566346433333337;6780;-0.0018938034395061729;6780;-0.43805329594185632;6780;-0.26375090121962219;6780;-0.0018938034395061729;6780;-0.44282210986440684;6780;-0.25566346433333337;6780;-0.0018938034395061729;6780;0;6780;0;6780;0;6780;0.018380694091320038;6780;1779.5479736328125;6780;4546.41015625;6780;1779.5453381065463;6780;4546.4057745238451;6780;0.018361756056924972;6780;1;6780;-0.43805329594185632;6780;-0.26375090121962219;6780;-0.0018938034395061729;6780;-0.44282210986440684;6780;-0.25566346433333337;6780;-0.0018938034395061729
6790;0;6790;0;6790;0;6790;0;6790;0;6790;0;6790;0;6790;0;6790;0;6790;0;6790;0;6790;0;6790;0;6790;0;6790;0;6790;0.018380694091320038;6790;1779.5479736328125;6790;4546.41015625;6790;1779.5453361238003;6790;4546.40577571704;6790;0.018361756056924972;6790;1;6790;0;6790;0;6790;0;6790;0;6790;0;6790;0
6800;0;6800;0;6800;0;6800;0;6800;0;6800;0;6800;0;6800;0;6800;0;6800;0;6800;0;6800;0;6800;0;6800;0;6800;0;6800;0.017792722210288048;6800;1779.65966796875;6800;4546.39990234375;6800;1779.5453361238003;6800;4546.40577571704;6800;0.018361756056924972;6800;1;6800;0;6800;0;6800;0;6800;0;6800;0;6800;0
6810;0;6810;0;6810;0;6810;0;6810;0;6810;0;6810;0;6810;0;6810;0;6810;0;6810;0;6810;0;6810;0;6810;0;6810;0;6810;0.017792722210288048;6810;1779.65966796875;6810;4546.39990234375;6810;1779.6570304597378;6810;4546.39552181079;6810;0.017773784175892982;6810;1;6810;0;6810;0;6810;0;6810;0;6810;0;6810;0
6820;0;6820;0;6820;0;6820;0;6820;0;6820;0;6820;0;6820;0;6820;0;6820;0;6820;0;6820;0;6820;0;6820;0;6820;0;6820;0.017792722210288048;6820;1779.65966796875;6820;4546.39990234375;6820;1779.6570304597378;6820;4546.39552181079;6820;0.017773784175892982;6820;1;6820;0;6820;0;6820;0;6820;0;6820;0;6820;0
6830;0;6830;0;6830;0;6830;0;6830;0;6830;0;6830;0;6830;0;6830;0;6830;0;6830;0;6830;0;6830;0;6830;0;6830;0;6830;0.017792722210288048;6830;1779.65966796875;6830;4546.39990234375;6830;1779.6570304597378;6830;4546.39552181079;6830;0.017773784175892982;6830;1;6830;0;6830;0;6830;0;6830;0;6830;0;6830;0
6840;0;6840;0;6840;0;6840;0;6840;0;6840;0;6840;0;6840;0;6840;0;6840;0;6840;0;6840;0;6840;0;6840;0;6840;0;6840;0.017792722210288048;6840;1779.65966796875;6840;4546.39990234375;6840;1779.6570304597378;6840;4546.39552181079;6840;0.017773784175892982;6840;1;6840;0;6840;0;6840;0;6840;0;6840;0;6840;0
6850;0;6850;0;6850;0;6850;0;6850;0;6850;0;6850;0;6850;0;6850;0;6850;0;6850;0;6850;0;6850;0;6850;0;6850;0;6850;0.018771689385175705;6850;1779.588623046875;6850;4546.5009765625;6850;1779.6570304597378;6850;4546.39552181079;6850;0.017773784175892982;6850;1;6850;0;6850;0;6850;0;6850;0;6850;0;6850;0
6860;0;6860;0;6860;0;6860;0;6860;0;6860;0;6860;0;6860;0;6860;0;6860;0;6860;0;6860;0;6860;0;6860;0;6860;0;6860;0.018771689385175705;6860;1779.588623046875;6860;4546.5009765625;6860;1779.5859855378628;6860;4546.49659602954;6860;0.018752751350780639;6860;1;6860;0;6860;0;6860;0;6860;0;6860;0;6860;0
6870;0;6870;0;6870;0;6870;0;6870;0;6870;0;6870;0;6870;0;6870;0;6870;0;6870;0;6870;0;6870;0;6870;0;6870;0;6870;0.018771689385175705;6870;1779.588623046875;6870;4546.5009765625;6870;1779.5859855378628;6870;4546.49659602954;6870;0.018752751350780639;6870;1;6870;0;6870;0;6870;0;6870;0;6870;0;6870;0
6880;0;6880;0;6880;0;6880;0;6880;0;6880;0;6880;0;6880;0;6880;0;6880;0;6880;0;6880;0;6880;0;6880;0;6880;0;6880;0.018771689385175705;6880;1779.588623046875;6880;4546.5009765625;6880;1779.5859855378628;6880;4546.49659602954;6880;0.018752751350780639;6880;1;6880;0;6880;0;6880;0;6880;0;6880;0;6880;0
6890;0;6890;0;6890;0;6890;0;6890;0;6890;0;6890;0;6890;0;6890;0;6890;0;6890;0;6890;0;6890;0;6890;0;6890;0;6890;0.018771689385175705;6890;1779.588623046875;6890;4546.5009765625;6890;1779.5859855378628;6890;4546.49659602954;6890;0.018752751350780639;6890;1;6890;0;6890;0;6890;0;6890;0;6890;0;6890;0
6900;0;6900;0;6900;0;6900;0;6900;0;6900;0;6900;0;6900;0;6900;0;6900;0;6900;0;6900;0;6900;0;6900;0;6900;0;6900;0.018771689385175705;6900;1779.588623046875;6900;4546.5009765625;6900;1779.5859855378628;6900;4546.49659602954;6900;0.018752751350780639;6900;1;6900;0;6900;0;6900;0;6900;0;6900;0;6900;0
6910;0;6910;0;6910;0;6910;0;6910;0;6910;0;6910;0;6910;0;6910;0;6910;0;6910;0;6910;0;6910;0;6910;0;6910;0;6910;0.018663188442587852;6910;1779.555908203125;6910;4546.37890625;6910;1779.5859855378628;6910;4546.49659602954;6910;0.018752751350780639;6910;1;6910;0;6910;0;6910;0;6910;0;6910;0;6910;0
6920;0;6920;0;6920;0;6920;0;6920;0;6920;0;6920;0;6920;0;6920;0;6920;0;6920;0;6920;0;6920;0;6920;0;6920;0;6920;0.018663188442587852;6920;1779.555908203125;6920;4546.37890625;6920;1779.5532706941128;6920;4546.37452571704;6920;0.018644250408192786;6920;1;6920;0;6920;0;6920;0;6920;0;6920;0;6920;0
6930;0;6930;0;6930;0;6930;0;6930;0;6930;0;6930;0;6930;0;6930;0;6930;0;6930;0;6930;0;6930;0;6930;0;6930;0;6930;0.018663188442587852;6930;1779.555908203125;6930;4546.37890625;6930;1779.555908203125;6930;4546.37890625;6930;0.018663188442587852;6930;1;6930;0;6930;0;6930;0;6930;0;6930;0;6930;0
6940;0;6940;0;6940;0;6940;0;6940;0;6940;0;6940;0;6940;0;6940;0;6940;0;6940;0;6940;0;6940;0;6940;0;6940;0;6940;0.018663188442587852;6940;1779.555908203125;6940;4546.37890625;6940;1779.555908203125;6940;4546.37890625;6940;0.018663188442587852;6940;1;6940;0;6940;0;6940;0;6940;0;6940;0;6940;0
6950;0;6950;0;6950;0;6950;0;6950;0;6950;0;6950;0;6950;0;6950;0;6950;0;6950;0;6950;0;6950;0;6950;0;6950;0;6950;0.019698677584528923;6950;1779.64404296875;6950;4546.3974609375;6950;1779.555908203125;6950;4546.37890625;6950;0.018663188442587852;6950;1;6950;0;6950;0;6950;0;6950;0;6950;0;6950;0
6960;0;6960;0;6960;0;6960;0;6960;0;6960;0;6960;0;6960;0;6960;0;6960;0;6960;0;6960;0;6960;0;6960;0;6960;0;6960;0.019698677584528923;6960;1779.64404296875;6960;4546.3974609375;6960;1779.64404296875;6960;4546.3974609375;6960;0.019698677584528923;6960;1;6960;0;6960;0;6960;0;6960;0;6960;0;6960;0
6970;0;6970;0;6970;0;6970;0;6970;0;6970;0;6970;0;6970;0;6970;0;6970;0;6970;0;6970;0;6970;0;6970;0;6970;0;6970;0.019698677584528923;6970;1779.64404296875;6970;4546.3974609375;6970;1779.64404296875;6970;4546.3974609375;6970;0.019698677584528923;6970;1;6970;0;6970;0;6970;0;6970;0;6970;0;6970;0
6980;0;6980;0;6980;0;6980;0;6980;0;6980;0;6980;0;6980;0;6980;0;6980;0;6980;0;6980;0;6980;-0.25566346433333337;6980;-0.44282210986440684;6980;-0.0018938034395061729;6980;0.019698677584528923;6980;1779.64404296875;6980;4546.3974609375;6980;1779.64404296875;6980;4546.3974609375;6980;0.019698677584528923;6980;1;6980;0;6980;0;6980;0;6980;0;6980;0;6980;0
6990;-0.4377002903099026;6990;-0.26433630821798476;6990;-0.0018938034395061729;6990;-0.44282210986440684;6990;-0.25566346433333337;6990;-0.0018938034395061729;6990;-0.4377002903099026;6990;-0.26433630821798476;6990;-0.0018938034395061729;6990;-0.44282210986440684;6990;-0.25566346433333337;6990;-0.0018938034395061729;6990;0;6990;0;6990;0;6990;0.019698677584528923;6990;1779.64404296875;6990;4546.3974609375;6990;1779.64404296875;6990;4546.3974609375;6990;0.019698677584528923;6990;1;6990;-0.4377002903099026;6990;-0.26433630821798476;6990;-0.0018938034395061729;6990;-0.44282210986440684;6990;-0.25566346433333337;6990;-0.0018938034395061729
7000;0;7000;0;7000;0;7000;0;7000;0;7000;0;7000;0;7000;0;7000;0;7000;0;7000;0;7000;0;7000;0;7000;0;7000;0;7000;0.019562728703022003;7000;1779.660400390625;7000;4546.3486328125;7000;1779.6413996056679;7000;4546.3930839345967;7000;0.019679739550133857;7000;1;7000;0;7000;0;7000;0;7000;0;7000;0;7000;0
7010;0;7010;0;7010;0;7010;0;7010;0;7010;0;7010;0;7010;0;7010;0;7010;0;7010;0;7010;0;7010;0;7010;0;7010;0;7010;0.019562728703022003;7010;1779.660400390625;7010;4546.3486328125;7010;1779.6577570275429;7010;4546.3442558095967;7010;0.019543790668626937;7010;1;7010;0;7010;0;7010;0;7010;0;7010;0;7010;0
7020;0;7020;0;7020;0;7020;0;7020;0;7020;0;7020;0;7020;0;7020;0;7020;0;7020;0;7020;0;7020;0;7020;0;7020;0;7020;0.019562728703022003;7020;1779.660400390625;7020;4546.3486328125;7020;1779.6577570275429;7020;4546.3442558095967;7020;0.019543790668626937;7020;1;7020;0;7020;0;7020;0;7020;0;7020;0;7020;0
7030;0;7030;0;7030;0;7030;0;7030;0;7030;0;7030;0;7030;0;7030;0;7030;0;7030;0;7030;0;7030;0;7030;0;7030;0;7030;0.019562728703022003;7030;1779.660400390625;7030;4546.3486328125;7030;1779.6577570275429;7030;4546.3442558095967;7030;0.019543790668626937;7030;1;7030;0;7030;0;7030;0;7030;0;7030;0;7030;0
7040;0;7040;0;7040;0;7040;0;7040;0;7040;0;7040;0;7040;0;7040;0;7040;0;7040;0;7040;0;7040;0;7040;0;7040;0;7040;0.019562728703022003;7040;1779.660400390625;7040;4546.3486328125;7040;1779.6577570275429;7040;4546.3442558095967;7040;0.019543790668626937;7040;1;7040;0;7040;0;7040;0;7040;0;7040;0;7040;0
7050;0;7050;0;7050;0;7050;0;7050;0;7050;0;7050;0;7050;0;7050;0;7050;0;7050;0;7050;0;7050;0;7050;0;7050;0;7050;0.019562728703022003;7050;1779.660400390625;7050;4546.3486328125;7050;1779.6577570275429;7050;4546.3442558095967;7050;0.019543790668626937;7050;1;7050;0;7050;0;7050;0;7050;0;7050;0;7050;0
7060;0;7060;0;7060;0;7060;0;7060;0;7060;0;7060;0;7060;0;7060;0;7060;0;7060;0;7060;0;7060;0;7060;0;7060;0;7060;0.019342090934515;7060;1779.5888671875;7060;4546.40673828125;7060;1779.6577570275429;7060;4546.3442558095967;7060;0.019543790668626937;7060;1;7060;0;7060;0;7060;0;7060;0;7060;0;7060;0
7070;0;7070;0;7070;0;7070;0;7070;0;7070;0;7070;0;7070;0;7070;0;7070;0;7070;0;7070;0;7070;0;7070;0;7070;0;7070;0.019342090934515;7070;1779.5888671875;7070;4546.40673828125;7070;1779.5862238244179;7070;4546.4023612783467;7070;0.019323152900119933;7070;1;7070;0;7070;0;7070;0;7070;0;7070;0;7070;0
7080;0;7080;0;7080;0;7080;0;7080;0;7080;0;7080;0;7080;0;7080;0;7080;0;7080;0;7080;0;7080;0;7080;0;7080;0;7080;0.019342090934515;7080;1779.5888671875;7080;4546.40673828125;7080;1779.5862238244179;7080;4546.4023612783467;7080;0.019323152900119933;7080;1;7080;0;7080;0;7080;0;7080;0;7080;0;7080;0
7090;0;7090;0;7090;0;7090;0;7090;0;7090;0;7090;0;7090;0;7090;0;7090;0;7090;0;7090;0;7090;0;7090;0;7090;0;7090;0.019342090934515;7090;1779.5888671875;7090;4546.40673828125;7090;1779.5862238244179;7090;4546.4023612783467;7090;0.019323152900119933;7090;1;7090;0;7090;0;7090;0;7090;0;7090;0;7090;0
7100;0;7100;0;7100;0;7100;0;7100;0;7100;0;7100;0;7100;0;7100;0;7100;0;7100;0;7100;0;7100;0;7100;0;7100;0;7100;0.019342090934515;7100;1779.5888671875;7100;4546.40673828125;7100;1779.5862238244179;7100;4546.4023612783467;7100;0.019323152900119933;7100;1;7100;0;7100;0;7100;0;7100;0;7100;0;7100;0
7110;0;7110;0;7110;0;7110;0;7110;0;7110;0;7110;0;7110;0;7110;0;7110;0;7110;0;7110;0;7110;0;7110;0;7110;0;7110;0.019255824387073517;7110;1779.681884765625;7110;4546.396484375;7110;1779.5862238244179;7110;4546.4023612783467;7110;0.019323152900119933;7110;1;7110;0;7110;0;7110;0;7110;0;7110;0;7110;0
7120;0;7120;0;7120;0;7120;0;7120;0;7120;0;7120;0;7120;0;7120;0;7120;0;7120;0;7120;0;7120;0;7120;0;7120;0;7120;0.019255824387073517;7120;1779.681884765625;7120;4546.396484375;7120;1779.6792414025429;7120;4546.3921073720967;7120;0.019236886352678451;7120;1;7120;0;7120;0;7120;0;7120;0;7120;0;7120;0
7130;0;7130;0;7130;0;7130;0;7130;0;7130;0;7130;0;7130;0;7130;0;7130;0;7130;0;7130;0;7130;0;7130;0;7130;0;7130;0.019255824387073517;7130;1779.681884765625;7130;4546.396484375;7130;1779.6792414025429;7130;4546.3921073720967;7130;0.019236886352678451;7130;1;7130;0;7130;0;7130;0;7130;0;7130;0;7130;0
7140;0;7140;0;7140;0;7140;0;7140;0;7140;0;7140;0;7140;0;7140;0;7140;0;7140;0;7140;0;7140;0;7140;0;7140;0;7140;0.019255824387073517;7140;1779.681884765625;7140;4546.396484375;7140;1779.681884765625;7140;4546.396484375;7140;0.019255824387073517;7140;1;7140;0;7140;0;7140;0;7140;0;7140;0;7140;0
7150;0;7150;0;7150;0;7150;0;7150;0;7150;0;7150;0;7150;0;7150;0;7150;0;7150;0;7150;0;7150;0;7150;0;7150;0;7150;0.019255824387073517;7150;1779.681884765625;7150;4546.396484375;7150;1779.681884765625;7150;4546.396484375;7150;0.019255824387073517;7150;1;7150;0;7150;0;7150;0;7150;0;7150;0;7150;0
7160;0;7160;0;7160;0;7160;0;7160;0;7160;0;7160;0;7160;0;7160;0;7160;0;7160;0;7160;0;7160;0;7160;0;7160;0;7160;0.020183220505714417;7160;1779.690673828125;7160;4546.3701171875;7160;1779.681884765625;7160;4546.396484375;7160;0.019255824387073517;7160;1;7160;0;7160;0;7160;0;7160;0;7160;0;7160;0
7170;0;7170;0;7170;0;7170;0;7170;0;7170;0;7170;0;7170;0;7170;0;7170;0;7170;0;7170;0;7170;0;7170;0;7170;0;7170;0.020183220505714417;7170;1779.690673828125;7170;4546.3701171875;7170;1779.690673828125;7170;4546.3701171875;7170;0.020183220505714417;7170;1;7170;0;7170;0;7170;0;7170;0;7170;0;7170;0
7180;0;7180;0;7180;0;7180;0;7180;0;7180;0;7180;0;7180;0;7180;0;7180;0;7180;0;7180;0;7180;0;7180;0;7180;0;7180;0.020183220505714417;7180;1779.690673828125;7180;4546.3701171875;7180;1779.690673828125;7180;4546.3701171875;7180;0.020183220505714417;7180;1;7180;0;7180;0;7180;0;7180;0;7180;0;7180;0
7190;0;7190;0;7190;0;7190;0;7190;0;7190;0;7190;0;7190;0;7190;0;7190;0;7190;0;7190;0;7190;0;7190;0;7190;0;7190;0.020183220505714417;7190;1779.690673828125;7190;4546.3701171875;7190;1779.690673828125;7190;4546.3701171875;7190;0.020183220505714417;7190;1;7190;0;7190;0;7190;0;7190;0;7190;0;7190;0
7200;0;7200;0;7200;0;7200;0;7200;0;7200;0;7200;0;7200;0;7200;0;7200;0;7200;0;7200;0;7200;0;7200;0;7200;0;7200;0.020183220505714417;7200;1779.690673828125;7200;4546.3701171875;7200;1779.690673828125;7200;4546.3701171875;7200;0.020183220505714417;7200;1;7200;0;7200;0;7200;0;7200;0;7200;0;7200;0
7210;0;7210;0;7210;0;7210;0;7210;0;7210;0;7210;0;7210;0;7210;0;7210;0;7210;0;7210;0;7210;0;7210;0;7210;0;7210;0.020183220505714417;7210;1779.690673828125;7210;4546.3701171875;7210;1779.690673828125;7210;4546.3701171875;7210;0.020183220505714417;7210;1;7210;0;7210;0;7210;0;7210;0;7210;0;7210;0
7220;0;7220;0;7220;0;7220;0;7220;0;7220;0;7220;0;7220;0;7220;0;7220;0;7220;0;7220;0;7220;0;7220;0;7220;0;7220;0.018337484449148178;7220;1779.6888427734375;7220;4546.419921875;7220;1779.690673828125;7220;4546.3701171875;7220;0.020183220505714417;7220;1;7220;0;7220;0;7220;0;7220;0;7220;0;7220;0
7230;0;7230;0;7230;0;7230;0;7230;0;7230;0;7230;0;7230;0;7230;0;7230;0;7230;0;7230;0;7230;0;7230;0;7230;0;7230;0.018337484449148178;7230;1779.6888427734375;7230;4546.419921875;7230;1779.6888427734375;7230;4546.419921875;7230;0.018337484449148178;7230;1;7230;0;7230;0;7230;0;7230;0;7230;0;7230;0
7240;0;7240;0;7240;0;7240;0;7240;0;7240;0;7240;0;7240;0;7240;0;7240;0;7240;0;7240;0;7240;-0.25566346433333337;7240;-0.44282210986440684;7240;-0.0018938034395061729;7240;0.018337484449148178;7240;1779.6888427734375;7240;4546.419921875;7240;1779.6888427734375;7240;4546.419921875;7240;0.018337484449148178;7240;1;7240;0;7240;0;7240;0;7240;0;7240;0;7240;0
