Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\cyclicTrajectory.csv;
Starttime of export;133244135421787000;Montag, 27. März 2023;19:59:02.178
Endtime of export;133244136106087000;Montag, 27. März 2023;20:00:10.608


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;thetaObs (1);thetaRef;thetaCam;thetaObs
SampleTime[ms];10;10;10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True;True;True
SymbolName;ControlPRG.observer.xCameraPose.x;ControlPRG.observer.xCameraPose.y;ControlPRG.observer.yObserverdPose.x;ControlPRG.observer.yObserverdPose.y;ControlPRG.trajectory.referencePose.x;ControlPRG.trajectory.referencePose.y;ControlPRG.observer.yObserverdPose.theta;ControlPRG.trajectory.referencePose.theta;ControlPRG.observer.xCameraPose.theta;ControlPRG.observer.yObserverdPose.theta
NetID;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1
Port;851;851;851;851;851;851;851;851;851;851

6850;2096.8173828125;2826.578369140625;2096.3135323811407;2826.2391406267411;2099;2829;-0.013438691735772567;0;-0.012074371799826622;-0.013438691735772567
6860;2097.318115234375;2826.21484375;2096.3193272495305;2826.2433015725278;2099;2829;-0.013425644269248695;0;-0.010793750174343586;-0.013425644269248695
6870;2097.318115234375;2826.21484375;2096.3250708079727;2826.2474122998669;2099;2829;-0.013412574831544235;0;-0.010793750174343586;-0.013412574831544235
6880;2097.318115234375;2826.21484375;2096.33577138588;2826.2478380782854;2099;2829;-0.01338667570187576;0;-0.010793750174343586;-0.01338667570187576
6890;2097.318115234375;2826.21484375;2096.3464226539277;2826.24821467622;2099;2829;-0.013360751585880093;0;-0.010793750174343586;-0.013360751585880093
6900;2097.318115234375;2826.21484375;2096.3570255950435;2826.2485426001176;2099;2829;-0.013334800955645132;0;-0.010793750174343586;-0.013334800955645132
6910;2097;2826.520751953125;2096.3675639439675;2826.2488248630743;2099;2829;-0.013308912512190692;0;-0.013205609284341335;-0.013308912512190692
6920;2097;2826.520751953125;2096.3780384434522;2826.2490616836653;2099;2829;-0.013283083445994132;0;-0.013205609284341335;-0.013283083445994132
6930;2097;2826.520751953125;2096.3852686722425;2826.252312354698;2099;2829;-0.013281429521879103;0;-0.013205609284341335;-0.013281429521879103
6940;2097;2826.520751953125;2096.3924365015328;2826.2555179992305;2099;2829;-0.013279829326241914;0;-0.013205609284341335;-0.013279829326241914
6950;2096.97900390625;2826.430908203125;2096.3995567737747;2826.2586469808261;2099;2829;-0.013277983987212439;0;-0.012893273495137692;-0.013277983987212439
6960;2096.97900390625;2826.430908203125;2096.4066301836242;2826.261699493472;2099;2829;-0.013275890690178116;0;-0.012893273495137692;-0.013275890690178116
6970;2096.97900390625;2826.430908203125;2096.413447727246;2826.2637774803538;2099;2829;-0.013270425016305881;0;-0.012893273495137692;-0.013270425016305881
6980;2096.97900390625;2826.430908203125;2096.4202203133004;2826.265779754312;2099;2829;-0.013264709271754651;0;-0.012893273495137692;-0.013264709271754651
6990;2097.013671875;2826.450439453125;2096.4269334993555;2826.2677395467422;2099;2829;-0.013259124824957152;0;-0.011839362792670727;-0.013259124824957152
7000;2097.013671875;2826.450439453125;2096.4335882146065;2826.2696572225059;2099;2829;-0.013253670642550803;0;-0.011839362792670727;-0.013253670642550803
7010;2097.013671875;2826.450439453125;2096.4405316608613;2826.2717286013117;2099;2829;-0.013237807827785024;0;-0.011839362792670727;-0.013237807827785024
7020;2097.013671875;2826.450439453125;2096.4474176715316;2826.2737588728442;2099;2829;-0.013222075707396289;0;-0.011839362792670727;-0.013222075707396289
7030;2097.013671875;2826.450439453125;2096.4541966764227;2826.2757848865926;2099;2829;-0.013206602578304239;0;-0.011839362792670727;-0.013206602578304239
7040;2097.21923828125;2826.380126953125;2096.4608691686335;2826.2778071343619;2099;2829;-0.013191388690372145;0;-0.012410677038133144;-0.013191388690372145
7050;2097.21923828125;2826.380126953125;2096.4674356314331;2826.279826102892;2099;2829;-0.0131764343087424;0;-0.012410677038133144;-0.0131764343087424
7060;2097.21923828125;2826.380126953125;2096.4759523748057;2826.2811391237924;2099;2829;-0.013167451954001826;0;-0.012410677038133144;-0.013167451954001826
7070;2097.21923828125;2826.380126953125;2096.4843643731838;2826.2824497764868;2099;2829;-0.013158727889923215;0;-0.012410677038133144;-0.013158727889923215
7080;2097.129638671875;2826.452880859375;2096.4927040692737;2826.2837279224709;2099;2829;-0.013150020365085755;0;-0.011610714718699455;-0.013150020365085755
7090;2097.129638671875;2826.452880859375;2096.5009720870707;2826.28497401201;2099;2829;-0.013141328842204668;0;-0.011610714718699455;-0.013141328842204668
7100;2097.129638671875;2826.452880859375;2096.5082729060518;2826.2869163507953;2099;2829;-0.013124656149519538;0;-0.011610714718699455;-0.013124656149519538
7110;2097.129638671875;2826.452880859375;2096.5155029909342;2826.2888281644541;2099;2829;-0.013108004389804751;0;-0.011610714718699455;-0.013108004389804751
7120;2097.129638671875;2826.452880859375;2096.5226649003807;2826.2907191982445;2099;2829;-0.013091407286828687;0;-0.011610714718699455;-0.013091407286828687
7130;2096.700439453125;2826.71728515625;2096.5297590839664;2826.2925902092952;2099;2829;-0.013074867341298134;0;-0.014437317848205566;-0.013074867341298134
7140;2096.700439453125;2826.71728515625;2096.5367861356917;2826.2944416224213;2099;2829;-0.013058383240235557;0;-0.014437317848205566;-0.013058383240235557
7150;2096.700439453125;2826.71728515625;2096.539454648077;2826.2989179017586;2099;2829;-0.013070219712292105;0;-0.014437317848205566;-0.013070219712292105
7160;2096.700439453125;2826.71728515625;2096.5420537259997;2826.3033734673081;2099;2829;-0.01308221481249631;0;-0.014437317848205566;-0.01308221481249631
7170;2097.220703125;2826.336669921875;2096.5445839438157;2826.3078087301424;2099;2829;-0.013094367233904402;0;-0.011049997992813587;-0.013094367233904402
7180;2097.220703125;2826.336669921875;2096.5470463715828;2826.3122237328389;2099;2829;-0.013106674386603415;0;-0.011049997992813587;-0.013106674386603415
7190;2097.220703125;2826.336669921875;2096.5546447111465;2826.3128123607139;2099;2829;-0.013085260479627828;0;-0.011049997992813587;-0.013085260479627828
7200;2097.220703125;2826.336669921875;2096.5621773860821;2826.3133807989038;2099;2829;-0.013063996116468541;0;-0.011049997992813587;-0.013063996116468541
7210;2096.846435546875;2826.482666015625;2096.5696248935842;2826.3139361068847;2099;2829;-0.013042821576856659;0;-0.011789134703576565;-0.013042821576856659
7220;2096.846435546875;2826.482666015625;2096.5769882811023;2826.3144783083385;2099;2829;-0.013021734277885564;0;-0.011789134703576565;-0.013021734277885564
7230;2096.846435546875;2826.482666015625;2096.5805255958785;2826.31646768927;2099;2829;-0.013008125421270472;0;-0.011789134703576565;-0.013008125421270472
7240;2096.846435546875;2826.482666015625;2096.5839802304768;2826.3184446093064;2099;2829;-0.012994603479884192;0;-0.011789134703576565;-0.012994603479884192
7250;2096.846435546875;2826.482666015625;2096.5873618568849;2826.3204021059546;2099;2829;-0.012981248265424763;0;-0.011789134703576565;-0.012981248265424763
7260;2096.946533203125;2826.594970703125;2096.5906711824441;2826.3223404844662;2099;2829;-0.012968059568562481;0;-0.014006874524056912;-0.012968059568562481
7270;2096.946533203125;2826.594970703125;2096.593908888909;2826.3242599526397;2099;2829;-0.01295503684272996;0;-0.014006874524056912;-0.01295503684272996
7280;2096.946533203125;2826.594970703125;2096.5980766301004;2826.3272837575782;2099;2829;-0.012964356914557548;0;-0.014006874524056912;-0.012964356914557548
7290;2096.946533203125;2826.594970703125;2096.6021741007748;2826.3302890483851;2099;2829;-0.012973841827395761;0;-0.014006874524056912;-0.012973841827395761
7300;2097.07470703125;2826.350830078125;2096.6062448863254;2826.3332495763989;2099;2829;-0.01298320837551341;0;-0.011019837111234665;-0.01298320837551341
7310;2097.07470703125;2826.350830078125;2096.6102896810967;2826.336165548757;2099;2829;-0.012992454972629016;0;-0.011019837111234665;-0.012992454972629016
7320;2097.07470703125;2826.350830078125;2096.6155909119711;2826.3365957622368;2099;2829;-0.012971709671402319;0;-0.011019837111234665;-0.012971709671402319
7330;2097.07470703125;2826.350830078125;2096.6208675185676;2826.3369818256897;2099;2829;-0.012950841298648631;0;-0.011019837111234665;-0.012950841298648631
7340;2097.07470703125;2826.350830078125;2096.6260681417684;2826.3373620028638;2099;2829;-0.0129301870649647;0;-0.011019837111234665;-0.0129301870649647
7350;2096.790771484375;2826.609375;2096.63119343822;2826.3377364956559;2099;2829;-0.012909745474912361;0;-0.012636450119316578;-0.012909745474912361
7360;2096.790771484375;2826.609375;2096.6362442595969;2826.3381054353681;2099;2829;-0.012889515630256141;0;-0.012636450119316578;-0.012889515630256141
7370;2096.790771484375;2826.609375;2096.6383820916294;2826.3410544022845;2099;2829;-0.012885662788670451;0;-0.012636450119316578;-0.012885662788670451
7380;2096.790771484375;2826.609375;2096.6404845505144;2826.3439834753917;2099;2829;-0.012881946035650913;0;-0.012636450119316578;-0.012881946035650913
7390;2097.014404296875;2826.53369140625;2096.6425524630536;2826.3468927792987;2099;2829;-0.012878364502045237;0;-0.012883590534329414;-0.012878364502045237
7400;2097.014404296875;2826.53369140625;2096.6445865593287;2826.3497825082391;2099;2829;-0.012874916520584156;0;-0.012883590534329414;-0.012874916520584156
7410;2097.014404296875;2826.53369140625;2096.6488238904731;2826.351896017457;2099;2829;-0.012874071830241826;0;-0.012883590534329414;-0.012874071830241826
7420;2097.014404296875;2826.53369140625;2096.6485680663018;2826.3514909360279;2099;2829;-0.012892295401552883;0;-0.012883590534329414;-0.012892295401552883
7430;2096.941650390625;2826.58544921875;2096.6527313429697;2826.3535550125148;2099;2829;-0.012891487737750602;0;-0.013037392869591713;-0.012891487737750602
7440;2096.941650390625;2826.58544921875;2096.6568536449308;2826.3555890360935;2099;2829;-0.012890585224819938;0;-0.013037392869591713;-0.012890585224819938
7450;2096.941650390625;2826.58544921875;2096.6602076999739;2826.3581110325172;2099;2829;-0.012891127069760722;0;-0.013037392869591713;-0.012891127069760722
7460;2096.941650390625;2826.58544921875;2096.663521307069;2826.3606038692169;2099;2829;-0.01289157644873035;0;-0.013037392869591713;-0.01289157644873035
7470;2096.941650390625;2826.58544921875;2096.6667819018558;2826.363092403782;2096.1650390625;2826.00634765625;-0.012892233280712245;-0.012096199207007885;-0.013037392869591713;-0.012892233280712245
7480;2096.487548828125;2826.75146484375;2096.6699897305762;2826.3655770777127;2096.1650390625;2826.00634765625;-0.012893098796421676;-0.012096199207007885;-0.014006085693836212;-0.012893098796421676
7490;2096.487548828125;2826.75146484375;2096.6731455530648;2826.3680579498714;2096.1650390625;2826.00634765625;-0.012894170854467946;-0.012096199207007885;-0.014006085693836212;-0.012894170854467946
7500;2096.487548828125;2826.75146484375;2096.671709106964;2826.3721952333522;2096.1650390625;2826.00634765625;-0.012905134256657184;-0.012096199207007885;-0.014006085693836212;-0.012905134256657184
7510;2096.487548828125;2826.75146484375;2096.6702221526493;2826.3763288274358;2096.1650390625;2826.00634765625;-0.012916299957292984;-0.012096199207007885;-0.014006085693836212;-0.012916299957292984
7520;2096.7822265625;2826.4755859375;2096.6687138200141;2826.3804329318505;2096.1650390625;2826.00634765625;-0.012927504186344641;-0.012096199207007885;-0.013182647526264191;-0.012927504186344641
7530;2096.7822265625;2826.4755859375;2096.6671844627904;2826.3845077455339;2096.1650390625;2826.00634765625;-0.012938745582926493;-0.012096199207007885;-0.013182647526264191;-0.012938745582926493
7540;2096.7822265625;2826.4755859375;2096.6685812037849;2826.3857946771159;2096.1650390625;2826.00634765625;-0.012941788413168683;-0.012096199207007885;-0.013182647526264191;-0.012941788413168683
7550;2096.7822265625;2826.4755859375;2096.6654967027512;2826.3845535346472;2096.1650390625;2826.00634765625;-0.012963803757620544;-0.012096199207007885;-0.013182647526264191;-0.012963803757620544
7560;2096.7822265625;2826.4755859375;2096.6623698003123;2826.3832913072333;2096.1650390625;2826.00634765625;-0.012985827548975829;-0.012096199207007885;-0.013182647526264191;-0.012985827548975829
7570;2096.97412109375;2826.578369140625;2096.6593116215126;2826.38714598529;2095.650349556829;2825.1489710104565;-0.012969793035827879;-0.012096199207007885;-0.013092431239783764;-0.012969793035827879
7580;2096.97412109375;2826.578369140625;2096.6561455819265;2826.3858672797091;2095.650349556829;2825.1489710104565;-0.012991642668108077;-0.012096199207007885;-0.013092431239783764;-0.012991642668108077
7590;2096.97412109375;2826.578369140625;2096.6593182564147;2826.3880950807543;2095.650349556829;2825.1489710104565;-0.012993661128257715;-0.012096199207007885;-0.013092431239783764;-0.012993661128257715
7600;2096.97412109375;2826.578369140625;2096.6579963836039;2826.387798673723;2095.650349556829;2825.1489710104565;-0.013014612204353007;-0.012096199207007885;-0.013092431239783764;-0.013014612204353007
7610;2096.997314453125;2826.451171875;2096.6566413201213;2826.3874774357964;2095.650349556829;2825.1489710104565;-0.013035558786658602;-0.012096199207007885;-0.011929306201636791;-0.013035558786658602
7620;2096.997314453125;2826.451171875;2096.6552536456466;2826.3871313215286;2094.6209705454867;2823.4342177188696;-0.013056498800644379;-0.012096199207007885;-0.011929306201636791;-0.013056498800644379
7630;2096.997314453125;2826.451171875;2096.658526892872;2826.3879872695015;2094.6209705454867;2823.4342177188696;-0.013046860874696529;-0.012096199207007885;-0.011929306201636791;-0.013046860874696529
7640;2096.997314453125;2826.451171875;2096.6528462396991;2826.3838210193016;2094.6209705454867;2823.4342177188696;-0.01307508829695834;-0.012096199207007885;-0.011929306201636791;-0.01307508829695834
7650;2096.997314453125;2826.451171875;2096.6337961761178;2826.3721177791776;2094.6209705454867;2823.4342177188696;-0.013160020188383446;-0.012096199207007885;-0.011929306201636791;-0.013160020188383446
7660;2096.99755859375;2826.639404296875;2096.6103666133808;2826.3629871779244;2094.6209705454867;2823.4342177188696;-0.013225902388407131;-0.012096199207007885;-0.014701411128044128;-0.013225902388407131
7670;2096.99755859375;2826.639404296875;2096.6002688101453;2826.3561990122284;2093.0769020284738;2820.8620877814892;-0.013272734511745238;-0.012096199207007885;-0.014701411128044128;-0.013272734511745238
7680;2096.99755859375;2826.639404296875;2096.5946495873682;2826.3537516988163;2093.0769020284738;2820.8620877814892;-0.013328237235986537;-0.012096199207007885;-0.014701411128044128;-0.013328237235986537
7690;2096.99755859375;2826.639404296875;2096.5711018559396;2826.3361878997885;2093.0769020284738;2820.8620877814892;-0.0134405236351106;-0.012096199207007885;-0.014701411128044128;-0.0134405236351106
7700;2096.79736328125;2826.6396484375;2096.5028985272461;2826.2885485844231;2093.0769020284738;2820.8620877814892;-0.0137230321903457;-0.012096199207007885;-0.013684111647307873;-0.0137230321903457
7710;2096.79736328125;2826.6396484375;2096.4481093887557;2826.2484180279735;2093.0769020284738;2820.8620877814892;-0.013891692301296877;-0.012096199207007885;-0.013684111647307873;-0.013891692301296877
7720;2096.79736328125;2826.6396484375;2096.4270415464352;2826.2282329980917;2091.0181440057891;2817.4325811983153;-0.013955649590596862;-0.012096199207007885;-0.013684111647307873;-0.013955649590596862
7730;2096.79736328125;2826.6396484375;2096.4015360618032;2826.2055714708263;2091.0181440057891;2817.4325811983153;-0.013981512314783921;-0.012096199207007885;-0.013684111647307873;-0.013981512314783921
7740;2096.79736328125;2826.6396484375;2096.3446804103319;2826.1603153087608;2091.0181440057891;2817.4325811983153;-0.014120983060739854;-0.012096199207007885;-0.013684111647307873;-0.014120983060739854
7750;2097.008544921875;2826.632568359375;2096.2785512025202;2826.0845128006936;2091.0181440057891;2817.4325811983153;-0.014203430192749649;-0.012096199207007885;-0.013768068514764309;-0.014203430192749649
7760;2097.008544921875;2826.632568359375;2096.2343222500194;2825.9905110019945;2091.0181440057891;2817.4325811983153;-0.014077349480590709;-0.012096199207007885;-0.013768068514764309;-0.014077349480590709
7770;2097.008544921875;2826.632568359375;2096.1702471358435;2825.9095427720331;2088.4446964774334;2813.145697969348;-0.014141279280917093;-0.012096199207007885;-0.013768068514764309;-0.014141279280917093
7780;2097.008544921875;2826.632568359375;2096.0972042390754;2825.8235845910663;2088.4446964774334;2813.145697969348;-0.014186367426107894;-0.012096199207007885;-0.013768068514764309;-0.014186367426107894
7790;2096.9580078125;2826.7578125;2096.0196935448016;2825.7300516142923;2088.4446964774334;2813.145697969348;-0.014174359193890892;-0.012096199207007885;-0.014498567208647728;-0.014174359193890892
7800;2096.9580078125;2826.7578125;2095.9240053475796;2825.5908765049812;2088.4446964774334;2813.145697969348;-0.014161501642759639;-0.012096199207007885;-0.014498567208647728;-0.014161501642759639
7810;2096.9580078125;2826.7578125;2095.8141397974714;2825.4097796658957;2088.4446964774334;2813.145697969348;-0.014022724015801551;-0.012096199207007885;-0.014498567208647728;-0.014022724015801551
7820;2096.9580078125;2826.7578125;2095.6817674793733;2825.1958302612866;2085.3565594434072;2808.0014380945872;-0.013902416102005145;-0.012096199207007885;-0.014498567208647728;-0.013902416102005145
7830;2097.23779296875;2826.283447265625;2095.5494541560174;2824.9819035818491;2085.3565594434072;2808.0014380945872;-0.013724739057781139;-0.012096199207007885;-0.011571917682886124;-0.013724739057781139
7840;2097.23779296875;2826.283447265625;2095.3904813478157;2824.7429424054035;2085.3565594434072;2808.0014380945872;-0.013678505390331325;-0.012096199207007885;-0.011571917682886124;-0.013678505390331325
7850;2097.23779296875;2826.283447265625;2095.1767810677998;2824.4519233092446;2085.3565594434072;2808.0014380945872;-0.013960002795577717;-0.012096199207007885;-0.011571917682886124;-0.013960002795577717
7860;2097.23779296875;2826.283447265625;2094.9570704076045;2824.3249970029692;2085.3565594434072;2808.0014380945872;-0.014902644803541759;-0.012096199207007885;-0.011571917682886124;-0.014902644803541759
7870;2097.23779296875;2826.283447265625;2094.7452429493151;2824.1112234388379;2081.7537329037091;2801.999801574033;-0.01552270065389675;-0.012096199207007885;-0.011571917682886124;-0.01552270065389675
7880;2096.51953125;2825.94384765625;2094.53239678056;2823.8108213016844;2081.7537329037091;2801.999801574033;-0.015877365395479005;-0.012096199207007885;-0.0099773639813065529;-0.015877365395479005
7890;2096.51953125;2825.94384765625;2094.24967747656;2823.5581505302712;2081.7537329037091;2801.999801574033;-0.017139661080564667;-0.012096199207007885;-0.0099773639813065529;-0.017139661080564667
7900;2096.51953125;2825.94384765625;2093.9349266052768;2823.0963038948303;2081.7537329037091;2801.999801574033;-0.018044302138203322;-0.012096199207007885;-0.0099773639813065529;-0.018044302138203322
7910;2096.51953125;2825.94384765625;2093.5935607835763;2822.8941894829672;2081.7537329037091;2801.999801574033;-0.019253212553284556;-0.012096199207007885;-0.0099773639813065529;-0.019253212553284556
7920;2096.51953125;2825.94384765625;2093.36007004028;2822.7630732063649;2077.6362168583405;2795.1407884076852;-0.01998803281048598;-0.012096199207007885;-0.0099773639813065529;-0.01998803281048598
7930;2089.6884765625;2825.3359375;2093.0827765092663;2822.3806844234095;2077.6362168583405;2795.1407884076852;-0.020267889360754014;-0.012096199207007885;-0.0084762591868639;-0.020267889360754014
7940;2089.6884765625;2825.3359375;2092.6918634427288;2822.063135995902;2077.6362168583405;2795.1407884076852;-0.021570519850677553;-0.012096199207007885;-0.0084762591868639;-0.021570519850677553
7950;2089.6884765625;2825.3359375;2092.3065498308047;2821.8573568408729;2077.6362168583405;2795.1407884076852;-0.022896143936958102;-0.012096199207007885;-0.0084762591868639;-0.022896143936958102
7960;2089.6884765625;2825.3359375;2092.1109425473637;2821.5652684135389;2077.6362168583405;2795.1407884076852;-0.022575546807137862;-0.012096199207007885;-0.0084762591868639;-0.022575546807137862
7970;2095.931396484375;2824.23486328125;2091.7680711215985;2821.386095806884;2073.004011307301;2787.4243985955441;-0.023619691232900031;-0.012096199207007885;-0.01811596192419529;-0.023619691232900031
7980;2095.931396484375;2824.23486328125;2091.3051727101456;2821.1431639221055;2073.004011307301;2787.4243985955441;-0.024836054738659994;-0.012096199207007885;-0.01811596192419529;-0.024836054738659994
7990;2095.931396484375;2824.23486328125;2091.044230205398;2820.7195876639107;2073.004011307301;2787.4243985955441;-0.024899367338393697;-0.012096199207007885;-0.01811596192419529;-0.024899367338393697
8000;2095.931396484375;2824.23486328125;2090.725285415102;2820.5844759750116;2073.004011307301;2787.4243985955441;-0.026493845750074935;-0.012096199207007885;-0.01811596192419529;-0.026493845750074935
8010;2095.190185546875;2823.073486328125;2090.2634614366157;2820.145182406628;2073.004011307301;2787.4243985955441;-0.027813765260145666;-0.012096199207007885;-0.018000543117523193;-0.027813765260145666
8020;2095.190185546875;2823.073486328125;2089.9619139266911;2819.8345456829334;2067.85711625059;2778.8506321376094;-0.028616157283046183;-0.012096199207007885;-0.018000543117523193;-0.028616157283046183
8030;2095.190185546875;2823.073486328125;2089.8683960527983;2819.7275235880306;2067.85711625059;2778.8506321376094;-0.029338096332883909;-0.012096199207007885;-0.018000543117523193;-0.029338096332883909
8040;2095.190185546875;2823.073486328125;2089.494687736184;2819.168100644265;2067.85711625059;2778.8506321376094;-0.030009536357080657;-0.012096199207007885;-0.018000543117523193;-0.030009536357080657
8050;2095.190185546875;2823.073486328125;2088.9031289761383;2818.801512265095;2067.85711625059;2778.8506321376094;-0.032508919307022;-0.012096199207007885;-0.018000543117523193;-0.032508919307022
8060;0;0;2088.3717382207533;2818.2668974265744;2067.85711625059;2778.8506321376094;-0.033916745192294019;-0.012096199207007885;0;-0.033916745192294019
8070;0;0;2088.02023831597;2817.905107863714;2062.1955316882081;2769.4194890338813;-0.034805895946327353;-0.012096199207007885;0;-0.034805895946327353
8080;0;0;2087.6019219922955;2817.5759415168482;2062.1955316882081;2769.4194890338813;-0.036207310491561923;-0.012096199207007885;0;-0.036207310491561923
8090;0;0;2087.0495096560448;2817.0958540911429;2062.1955316882081;2769.4194890338813;-0.038082175896673037;-0.012096199207007885;0;-0.038082175896673037
8100;2092.238037109375;2820.845458984375;2086.6314602439106;2816.5424936964582;2062.1955316882081;2769.4194890338813;-0.039502528476302666;-0.012096199207007885;-0.027351489290595055;-0.039502528476302666
8110;2092.238037109375;2820.845458984375;2086.433010239934;2816.2017518293487;2062.1955316882081;2769.4194890338813;-0.040600934471216245;-0.012096199207007885;-0.027351489290595055;-0.040600934471216245
8120;2092.238037109375;2820.845458984375;2085.8206185047829;2815.5853515787949;2056.0192576201548;2759.1309692843597;-0.041926038790657393;-0.012096199207007885;-0.027351489290595055;-0.041926038790657393
8130;2092.238037109375;2820.845458984375;2085.3285647821212;2815.1186095084781;2056.0192576201548;2759.1309692843597;-0.043257917509436;-0.012096199207007885;-0.027351489290595055;-0.043257917509436
8140;2085.385498046875;2819.8720703125;2085.0088205772463;2814.7009146160804;2056.0192576201548;2759.1309692843597;-0.043358190866538263;-0.012096199207007885;-0.0241056140512228;-0.043358190866538263
8150;2085.385498046875;2819.8720703125;2084.4030124727906;2814.0591456551397;2056.0192576201548;2759.1309692843597;-0.0446356156064126;-0.012096199207007885;-0.0241056140512228;-0.0446356156064126
8160;2085.385498046875;2819.8720703125;2083.8339738919067;2813.3009892194277;2056.0192576201548;2759.1309692843597;-0.0447311003350888;-0.012096199207007885;-0.0241056140512228;-0.0447311003350888
8170;2085.385498046875;2819.8720703125;2083.5098942900345;2812.8118675105566;2049.328294046431;2747.9850728890451;-0.044477676524424886;-0.012096199207007885;-0.0241056140512228;-0.044477676524424886
8180;2085.385498046875;2819.8720703125;2082.8829735517197;2812.0869122922163;2049.328294046431;2747.9850728890451;-0.045163935043015684;-0.012096199207007885;-0.0241056140512228;-0.045163935043015684
8190;2090.271728515625;2818.486572265625;2082.0166853585747;2811.1865457855483;2049.328294046431;2747.9850728890451;-0.046582062502771922;-0.012096199207007885;-0.034035701304674149;-0.046582062502771922
8200;2090.271728515625;2818.486572265625;2081.3654958899024;2810.4031761311235;2049.328294046431;2747.9850728890451;-0.04717979868843615;-0.012096199207007885;-0.034035701304674149;-0.04717979868843615
8210;2090.271728515625;2818.486572265625;2080.9958179649047;2809.7498577813094;2049.328294046431;2747.9850728890451;-0.046991607905609335;-0.012096199207007885;-0.034035701304674149;-0.046991607905609335
8220;2090.271728515625;2818.486572265625;2080.3304072265264;2808.6923127279897;2042.1226409670355;2735.9817998479361;-0.047249038440723666;-0.012043960829474124;-0.034035701304674149;-0.047249038440723666
8230;2087.730224609375;2814.932373046875;2079.6795991812915;2807.7787203157486;2042.1226409670355;2735.9817998479361;-0.048212100137398;-0.012043960829474124;-0.031675089150667191;-0.048212100137398
8240;2087.730224609375;2814.932373046875;2079.21332353917;2806.80764271516;2042.1226409670355;2735.9817998479361;-0.047338361878095293;-0.012043960829474124;-0.031675089150667191;-0.047338361878095293
8250;2087.730224609375;2814.932373046875;2078.4646624877441;2805.7268797364945;2042.1226409670355;2735.9817998479361;-0.047619910138345115;-0.012043960829474124;-0.031675089150667191;-0.047619910138345115
8260;2087.730224609375;2814.932373046875;2077.7557703387447;2804.5357609361263;2042.1226409670355;2735.9817998479361;-0.047132952962843325;-0.012043960829474124;-0.031675089150667191;-0.047132952962843325
8270;2086.52001953125;2813.03759765625;2077.2657287505153;2803.51419312984;2034.4022983819693;2723.1211501610342;-0.04619716995306071;-0.011260454387646897;-0.039303790777921677;-0.04619716995306071
8280;2086.52001953125;2813.03759765625;2076.4914793782254;2802.2040568541793;2034.4022983819693;2723.1211501610342;-0.045816209187942158;-0.011260454387646897;-0.039303790777921677;-0.045816209187942158
8290;2086.52001953125;2813.03759765625;2075.75894393023;2800.9045579398185;2034.4022983819693;2723.1211501610342;-0.045359028430364635;-0.011260454387646897;-0.039303790777921677;-0.045359028430364635
8300;2086.52001953125;2813.03759765625;2075.051180233721;2799.5101527765955;2034.4022983819693;2723.1211501610342;-0.0443777464967217;-0.011260454387646897;-0.039303790777921677;-0.0443777464967217
8310;2086.52001953125;2813.03759765625;2074.3285702757653;2798.1470512155574;2034.4022983819693;2723.1211501610342;-0.043679580231717932;-0.011260454387646897;-0.039303790777921677;-0.043679580231717932
8320;0;0;2073.59832797647;2796.6329048543821;2026.1672662912317;2709.4031238283392;-0.042377931104178826;-0.0093889218037166416;0;-0.042377931104178826
8330;0;0;2072.8690371152056;2795.1716296802069;2026.1672662912317;2709.4031238283392;-0.041239861701009364;-0.0093889218037166416;0;-0.041239861701009364
8340;0;0;2071.8824501521467;2793.4899339297649;2026.1672662912317;2709.4031238283392;-0.040595968531577264;-0.0093889218037166416;0;-0.040595968531577264
8350;0;0;2070.8065187797474;2791.6342704555873;2026.1672662912317;2709.4031238283392;-0.03989526125895998;-0.0093889218037166416;0;-0.03989526125895998
8360;2073.9404296875;2802.10595703125;2069.8335138179482;2789.7501944991604;2026.1672662912317;2709.4031238283392;-0.0383991565417501;-0.0093889218037166416;-0.028787480667233467;-0.0383991565417501
8370;2073.9404296875;2802.10595703125;2068.7343063077233;2787.783670581915;2017.4175446948234;2694.8277208498503;-0.037944643716268621;-0.0062303031883211464;-0.028787480667233467;-0.037944643716268621
8380;2073.9404296875;2802.10595703125;2067.4794986323864;2785.7073336852022;2017.4175446948234;2694.8277208498503;-0.037655707349591665;-0.0062303031883211464;-0.028787480667233467;-0.037655707349591665
8390;2073.9404296875;2802.10595703125;2066.4522420859926;2783.7097857054264;2017.4175446948234;2694.8277208498503;-0.036617986989705267;-0.0062303031883211464;-0.028787480667233467;-0.036617986989705267
8400;2073.9404296875;2802.10595703125;2065.3580968379342;2781.6077698728832;2017.4175446948234;2694.8277208498503;-0.0357100173879818;-0.0062303031883211464;-0.028787480667233467;-0.0357100173879818
8410;2070.610107421875;2797.44677734375;2064.3877506917124;2779.6588194076121;2017.4175446948234;2694.8277208498503;-0.034863731461198547;-0.0062303031883211464;-0.022249266505241394;-0.034863731461198547
