Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\realTrajectory.csv;
Starttime of export;133228611284515000;Donnerstag, 9. März 2023;19:45:28.451
Endtime of export;133228611419320327;Donnerstag, 9. März 2023;19:45:41.932


Name;x, y X;x, y Y;xRef, yRef X;xRef, yRef Y;xObs, yObs X;xObs, yObs Y;vYworldToSimulink;vXworldToSimulink;e
SampleTime[ms];10;10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True;True
SymbolName;TrackingController.observer.xCameraPose.x;TrackingController.observer.xCameraPose.y;TrackingController.trajectory.xRef;TrackingController.trajectory.yRef;TrackingController.observer.yObserverdPose.x;TrackingController.observer.yObserverdPose.y;TrackingController.observer.vYworldToSimulink;TrackingController.observer.vXworldToSimulink;Camera.cameraData.robotPosition[2].e
NetID;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1
Port;851;851;851;851;851;851;851;851;851

3620;2782.564453125;985.196044921875;3136.79265452441;1000;2901.6134254491189;989.88618574859549;51.324484755964676;744.97944269414177;4.4703879356384277
3630;2827.64306640625;984.96624755859375;3136.79265452441;1000;2905.0460869764966;989.98301626507271;2.3862086345200169;722.34683444055338;4.4703879356384277
3640;2827.64306640625;984.96624755859375;3136.79265452441;1000;2908.2940665909841;990.16314671172108;17.757121862501691;683.34056707158845;4.4703879356384277
3650;2827.64306640625;984.96624755859375;3136.79265452441;1000;2918.9507088073728;990.29769036489506;35.322961463152964;669.53391308947982;4.4703879356384277
3660;2827.64306640625;984.96624755859375;3158.17062115893;1000;2927.5814465265717;990.34581116370771;38.917676372981248;663.416905043246;4.4703879356384277
3670;2827.64306640625;984.96624755859375;3158.17062115893;1000;2934.4963174094519;990.40874574727854;54.844201984056021;670.084643265527;2.9258880615234375
3680;2871.9970703125;985.36737060546875;3158.17062115893;1000;2939.7196881938748;990.54617291265981;64.38112571178101;676.48140961589979;2.9258880615234375
3690;2871.9970703125;985.36737060546875;3158.17062115893;1000;2944.234877446348;990.691425457083;43.605029760719859;663.64180923411743;2.9258880615234375
3700;2871.9970703125;985.36737060546875;3158.17062115893;1000;2955.6524086322206;990.88798973094026;9.9203465336298251;678.05972485042332;2.9258880615234375
3710;2871.9970703125;985.36737060546875;3178.29858779345;1000;2964.8227365630187;991.08451950669007;20.5987024026757;676.06414683208709;2.9258880615234375
3720;2871.9970703125;985.36737060546875;3178.29858779345;1000;2972.1288629258756;991.28297061093269;58.499185722679819;664.04855617694511;2.9258880615234375
3730;2871.9970703125;985.36737060546875;3178.29858779345;1000;2977.7315757980018;991.3884777228011;40.827808617396258;651.76063707122091;2.9258880615234375
3740;2871.9970703125;985.36737060546875;3178.29858779345;1000;2982.5504371114557;991.42593199546627;18.782257155614204;633.49211955541273;0.9152977466583252
3750;2918.1123046875;986.74371337890625;3178.29858779345;1000;2986.1181365904031;991.50933774392;23.866517584676274;627.308201402381;0.9152977466583252
3760;2918.1123046875;986.74371337890625;3197.17655442797;1000;2988.7377195848276;991.6371642910558;42.321362666856139;618.84026880463364;0.9152977466583252
3770;2918.1123046875;986.74371337890625;3197.17655442797;1000;2998.9687371342616;991.96062992113139;27.755291473941313;622.17574509676035;0.9152977466583252
3780;2918.1123046875;986.74371337890625;3197.17655442797;1000;3007.1441988685533;992.1421653426255;-17.405220792452184;637.92400968823017;0.9152977466583252
3790;2918.1123046875;986.74371337890625;3197.17655442797;1000;3014.1087784868741;992.27098397207624;11.859259100801154;597.5937732822548;1.8404195308685303
3800;2941.564208984375;987.62615966796875;3197.17655442797;1000;3019.3324952865955;992.41257562843452;56.291392070422923;557.74669607153612;1.8404195308685303
3810;2941.564208984375;987.62615966796875;3215.19575040754;1000.30015380937;3023.2889294070483;992.45994250722458;64.191119558942148;573.04332294533924;1.8404195308685303
3820;2941.564208984375;987.62615966796875;3215.19575040754;1000.30015380937;3030.4161185190546;992.61152445672792;31.860294439124814;616.389413008532;1.8404195308685303
3830;2941.564208984375;987.62615966796875;3215.19575040754;1000.30015380937;3035.913495710759;992.76284659388523;26.827878029629375;606.57431355689073;3.0689094066619873
3840;3009.2197265625;990.91845703125;3215.19575040754;1000.30015380937;3040.6685534871535;992.91133880590644;43.326110258230052;544.41537105560315;3.0689094066619873
3850;3009.2197265625;990.91845703125;3215.19575040754;1000.30015380937;3044.2457195965439;992.9700174649879;24.755297963838629;498.65704751239855;3.0689094066619873
3860;3009.2197265625;990.91845703125;3232.37151039679;1001.42800942525;3059.0893461623364;993.57600895359474;14.949254103979257;552.98210566793864;3.0689094066619873
3870;3009.2197265625;990.91845703125;3232.37151039679;1001.42800942525;3070.8779083761638;994.128597582596;44.698792990982739;586.13796915271178;3.0689094066619873
3880;3009.2197265625;990.91845703125;3232.37151039679;1001.42800942525;3080.1178816294446;994.58744177061465;42.160117608838462;530.45446110215062;3.0689094066619873
3890;3009.2197265625;990.91845703125;3232.37151039679;1001.42800942525;3087.5647040889226;994.90096005169448;22.155204537874127;468.87692696744426;3.0689094066619873
3900;3009.2197265625;990.91845703125;3232.37151039679;1001.42800942525;3093.1993208370263;995.14843515518237;14.615367748154199;503.16336524537184;1.5324311256408691
3910;3029.79931640625;994.1329345703125;3248.71047753166;1003.39353517519;3097.3570395876573;995.37967956321768;4.4571508204653867;542.465342543384;1.5324311256408691
3920;3029.79931640625;994.1329345703125;3248.71047753166;1003.39353517519;3100.2577879954074;995.55681406589;-26.402327515048171;504.96914922617441;1.5324311256408691
3930;3029.79931640625;994.1329345703125;3248.71047753166;1003.39353517519;3105.9634709327879;996.22337527115417;-19.226009722266923;446.9609335427217;1.5324311256408691
3940;3029.79931640625;994.1329345703125;3248.71047753166;1003.39353517519;3110.864089668371;996.7800472465517;16.828187884534778;438.10331249551234;1.5324311256408691
3950;3029.79931640625;994.1329345703125;3248.71047753166;1003.39353517519;3114.5562558304846;997.21500943919682;30.978619846108124;459.38462907307166;1.8274024724960327
3960;3050.428955078125;993.3824462890625;3264.21978457758;1006.19840109108;3117.1415224837651;997.49572811712642;45.385055070101025;428.38479827679913;1.8274024724960327
3970;3050.428955078125;993.3824462890625;3264.21978457758;1006.19840109108;3118.8990644869509;997.63818350623217;41.636193440306513;402.95077137003659;1.8274024724960327
3980;3050.428955078125;993.3824462890625;3264.21978457758;1006.19840109108;3123.7382332566672;997.54707766941146;5.3124969844142385;415.87418839456132;1.8274024724960327
3990;3050.428955078125;993.3824462890625;3264.21978457758;1006.19840109108;3127.7556645530967;997.572439869493;-13.16705261434592;446.23577491361516;1.8274024724960327
4000;3050.428955078125;993.3824462890625;3264.21978457758;1006.19840109108;3130.6307095801371;997.61561817962593;11.202029000262485;405.30813696790779;1.7080092430114746
4010;3103.110107421875;993.5997314453125;3278.90676989688;1009.84640830008;3132.611697310429;997.58533306514664;50.800109580583808;354.8817621377284;1.7080092430114746
4020;3103.110107421875;993.5997314453125;3278.90676989688;1009.84640830008;3134.0212260196977;997.49147817423045;41.988043682455185;412.29441178889175;1.7080092430114746
4030;3103.110107421875;993.5997314453125;3278.90676989688;1009.84640830008;3144.3075824887014;997.44558813731351;2.1395147598479269;464.07376604453248;1.7080092430114746
4040;3103.110107421875;993.5997314453125;3278.90676989688;1009.84640830008;3152.7073135483279;997.52928944660732;16.96059104660845;395.37005897068417;1.7080092430114746
4050;3103.110107421875;993.5997314453125;3278.90676989688;1009.84640830008;3159.34011906718;997.60043043388816;50.470797523228441;359.96152602879147;1.7080092430114746
4060;3103.110107421875;993.5997314453125;3292.77845204525;1014.34403368675;3164.461783208907;997.62411450296554;28.323679109514593;397.95253666228427;0.85025882720947266
4070;3119.08251953125;996.2420654296875;3292.77845204525;1014.34403368675;3168.21552792204;997.64524580226748;-0.41111692931038135;442.67044789061947;0.85025882720947266
4080;3119.08251953125;996.2420654296875;3292.77845204525;1014.34403368675;3170.7661075515175;997.74326380214154;10.162317298840755;396.11240380451983;0.85025882720947266
4090;3119.08251953125;996.2420654296875;3292.77845204525;1014.34403368675;3175.8024876649606;998.53198373067778;31.549087308469154;343.371188527542;0.85025882720947266
4100;3119.08251953125;996.2420654296875;3292.77845204525;1014.34403368675;3179.8119841424159;999.21196694012576;31.834741347442375;347.87101132770539;0.85025882720947266
4110;3119.08251953125;996.2420654296875;3305.84082156072;1019.70090701824;3182.9476702294014;999.75461406482259;19.896027093319141;367.36801463349735;0.85025882720947266
4120;3119.08251953125;996.2420654296875;3305.84082156072;1019.70090701824;3185.1590172243441;1000.1769499506502;27.32159502176895;372.74187972921669;1.3421744108200073
4130;3132.763671875;996.8941650390625;3305.84082156072;1019.70090701824;3186.7071120493652;1000.4784753160445;37.916105615557996;354.90966950328038;1.3421744108200073
4140;3132.763671875;996.8941650390625;3305.84082156072;1019.70090701824;3188.2103013466112;1000.8310206024472;31.010058750417834;340.03472691695714;1.3421744108200073
4150;3132.763671875;996.8941650390625;3305.84082156072;1019.70090701824;3191.761545426782;1001.2644319668773;23.942714008272716;333.76860878296844;1.3421744108200073
4160;3132.763671875;996.8941650390625;3318.09810720016;1025.93018686367;3194.4627357380327;1001.702733209562;34.976606713227831;359.55153710530152;1.3421744108200073
4170;3132.763671875;996.8941650390625;3318.09810720016;1025.93018686367;3196.5151239762495;1002.0872183235216;62.800569855016036;362.2185745769882;1.9939044713974
4180;3160.22802734375;998.84600830078125;3318.09810720016;1025.93018686367;3198.0535413331436;1002.3411504640054;66.183865331289169;348.9252576268251;1.9939044713974
4190;3160.22802734375;998.84600830078125;3318.09810720016;1025.93018686367;3199.5067892512116;1002.7104835907398;53.236239664888252;345.11510809064947;1.9939044713974
4200;3160.22802734375;998.84600830078125;3318.09810720016;1025.93018686367;3205.3971255366146;1003.462323887524;48.702587438417424;333.35532460542032;1.9939044713974
4210;3160.22802734375;998.84600830078125;3329.55785815597;1033.05277081992;3210.0974481275193;1004.1598168603849;64.003515287298242;336.26699929616791;1.9939044713974
4220;3160.22802734375;998.84600830078125;3329.55785815597;1033.05277081992;3213.8813916622303;1004.7256589001838;82.760716324282186;349.30105359178629;1.9939044713974
4230;3160.22802734375;998.84600830078125;3329.55785815597;1033.05277081992;3216.6912402904291;1005.2037761989075;59.189460511857732;334.05400031803384;1.6952494382858276
4240;3185.148681640625;999.7330322265625;3329.55785815597;1033.05277081992;3219.006572809029;1005.9045314513525;65.029944942777632;329.75098713555133;1.6952494382858276
4250;3185.148681640625;999.7330322265625;3329.55785815597;1033.05277081992;3220.7073667378568;1006.5928526154091;72.845850667420777;325.05311186634469;1.6952494382858276
4260;3185.148681640625;999.7330322265625;3340.17161503008;1041.0529110796;3226.48666913531;1007.3523494293806;68.511349101679627;329.96651548265908;1.6952494382858276
4270;3185.148681640625;999.7330322265625;3340.17161503008;1041.0529110796;3231.1236210821176;1008.0138655257355;73.278214277618147;336.2608388939712;1.6952494382858276
4280;3185.148681640625;999.7330322265625;3340.17161503008;1041.0529110796;3234.7987310356543;1008.6309687722581;79.263044147117569;317.52106696548947;1.6952494382858276
4290;3185.148681640625;999.7330322265625;3340.17161503008;1041.0529110796;3237.8803591762103;1009.4283542951218;68.3273465244589;323.7077831982333;1.6952494382858276
4300;3185.148681640625;999.7330322265625;3340.17161503008;1041.0529110796;3240.2346177979653;1010.1260167365712;75.389970204219779;340.394944244122;2.2061460018157959
4310;3209.708984375;1004.8919677734375;3349.99999999952;1049.99999999952;3242.0143319812855;1010.766442214878;96.807085082710557;329.545726812209;2.2061460018157959
4320;3209.708984375;1004.8919677734375;3349.99999999952;1049.99999999952;3243.363139281339;1011.3475618799328;100.80483465850165;324.29674375968625;2.2061460018157959
4330;3209.708984375;1004.8919677734375;3349.99999999952;1049.99999999952;3248.7849061337674;1012.8045025847555;87.5508336261995;307.90999945569143;2.2061460018157959
4340;3209.708984375;1004.8919677734375;3349.99999999952;1049.99999999952;3253.413403950366;1014.3096055933684;63.232051708984415;298.10164565935122;2.2061460018157959
4350;3209.708984375;1004.8919677734375;3349.99999999952;1049.99999999952;3257.1239766160143;1015.5886742152683;70.892799592311135;309.72091007591484;1.1608598232269287
4360;3220.29443359375;1005.8245849609375;3358.94708891954;1059.82838496888;3259.93702400073;1016.6555685332119;99.818404111624091;315.51122222570166;1.1608598232269287
4370;3220.29443359375;1005.8245849609375;3358.94708891954;1059.82838496888;3262.0414112995959;1017.5114218193543;104.66566496942943;297.47684035246959;1.1608598232269287
4380;3220.29443359375;1005.8245849609375;3358.94708891954;1059.82838496888;3265.5132896034752;1018.355121260833;104.66620518516086;289.36896036538707;1.1608598232269287
4390;3220.29443359375;1005.8245849609375;3358.94708891954;1059.82838496888;3268.4834293622562;1019.3405033604054;98.004976156058973;306.86236815869756;1.1608598232269287
4400;3220.29443359375;1005.8245849609375;3358.94708891954;1059.82838496888;3270.7899734575526;1020.2046982514941;91.322182697784612;286.95128005069972;1.1608598232269287
4410;3220.29443359375;1005.8245849609375;3366.94722917932;1070.44214184291;3272.5044956183933;1020.9593723473787;106.66065973439049;253.8699756135201;1.5356611013412476
4420;3253.50439453125;1012.735107421875;3366.94722917932;1070.44214184291;3273.7885562588453;1021.5939300688965;90.44926995307776;275.86098629461031;1.5356611013412476
4430;3253.50439453125;1012.735107421875;3366.94722917932;1070.44214184291;3274.6948622373793;1022.1294010542814;95.111671021039015;291.67311732382382;1.5356611013412476
4440;3253.50439453125;1012.735107421875;3366.94722917932;1070.44214184291;3281.4560910975906;1024.1682421904322;134.91772956153082;274.31530568218938;1.5356611013412476
4450;3253.50439453125;1012.735107421875;3366.94722917932;1070.44214184291;3286.886788798543;1025.8411903968811;121.69203196315337;257.39789055159861;1.5356611013412476
4460;3253.50439453125;1012.735107421875;3374.06981313568;1081.90189279869;3291.2551093353936;1027.2451555807015;96.3928970930537;284.21178109122462;1.5356611013412476
4470;3253.50439453125;1012.735107421875;3374.06981313568;1081.90189279869;3294.5153519603937;1028.442391764193;131.10821717330674;285.77093432006103;1.5356611013412476
4480;3253.50439453125;1012.735107421875;3374.06981313568;1081.90189279869;3296.8959638765959;1029.4187298928473;164.93273916016176;248.28866309647506;2.057492733001709
4490;3265.29248046875;1015.444580078125;3374.06981313568;1081.90189279869;3298.8585406176639;1030.5130592438848;121.2797228638531;240.29682506654538;2.057492733001709
4500;3265.29248046875;1015.444580078125;3374.06981313568;1081.90189279869;3300.3301959493456;1031.4528955166156;120.44075383049041;250.80850135369178;2.057492733001709
4510;3265.29248046875;1015.444580078125;3380.299092982;1094.1591784398;3303.4977270639752;1032.8650374319323;156.77432608944136;238.47997064006287;2.057492733001709
4520;3265.29248046875;1015.444580078125;3380.299092982;1094.1591784398;3305.9112619227226;1034.0808603838495;166.99325057303224;218.19420889981222;2.057492733001709
4530;3265.29248046875;1015.444580078125;3380.299092982;1094.1591784398;3307.7297459493752;1035.0867603457339;147.3189102012222;226.95835100569443;1.1873759031295776
4540;3285.049560546875;1020.957763671875;3380.299092982;1094.1591784398;3309.206560947699;1036.3307482162688;142.28413954546176;224.83322402243678;1.1873759031295776
4550;3285.049560546875;1020.957763671875;3380.299092982;1094.1591784398;3310.2170286479241;1037.4265322632482;159.77604395456433;191.01766942903169;1.1873759031295776
4560;3285.049560546875;1020.957763671875;3385.6559663204;1107.2215479743;3314.4035048244959;1039.376036311071;166.12002729759598;186.26960972542511;1.1873759031295776
4570;3285.049560546875;1020.957763671875;3385.6559663204;1107.2215479743;3317.6802983384841;1041.0290415164955;161.8623155576704;189.57124232930869;1.1873759031295776
4580;3285.049560546875;1020.957763671875;3385.6559663204;1107.2215479743;3320.2238208378158;1042.4472399551305;162.1263686754055;182.97981870812691;1.1873759031295776
4590;3285.049560546875;1020.957763671875;3385.6559663204;1107.2215479743;3322.1833567242979;1044.0797560026317;178.98532903023127;207.57252337616191;1.1873759031295776
4600;3285.049560546875;1020.957763671875;3385.6559663204;1107.2215479743;3323.5080889708038;1045.4889801655859;174.17691883237049;189.21954773284656;1.1873759031295776
4610;3285.049560546875;1020.957763671875;3390.15359173511;1121.0932302265;3324.353659861405;1046.6509735764541;167.67544828736004;178.32487944824138;1.3248465061187744
4620;3302.67578125;1031.038330078125;3390.15359173511;1121.0932302265;3324.898556254188;1047.6579606266619;188.10686709883916;203.58096585332939;1.3248465061187744
4630;3302.67578125;1031.038330078125;3390.15359173511;1121.0932302265;3325.1346433088297;1048.5814245220743;177.62865524815092;177.66887424796056;1.3248465061187744
4640;3302.67578125;1031.038330078125;3390.15359173511;1121.0932302265;3328.4171131571525;1051.6002785506828;151.74758541789419;163.03095913010134;1.3248465061187744
4650;3302.67578125;1031.038330078125;3390.15359173511;1121.0932302265;3331.0119176859557;1054.0872426729252;173.67643052846711;193.6810601345328;1.3248465061187744
4660;3302.67578125;1031.038330078125;3393.80159871325;1135.78021450665;3333.0198444764619;1056.2002774145933;203.16195242613645;202.27709978854875;1.1889808177947998
4670;3310.83203125;1035.5274658203125;3393.80159871325;1135.78021450665;3334.4098707732246;1057.8987525787602;187.24352670472527;174.88640879906183;1.1889808177947998
4680;3310.83203125;1035.5274658203125;3393.80159871325;1135.78021450665;3335.3912101617962;1059.2473170777;197.48301652846942;162.24270028722128;1.1889808177947998
4690;3310.83203125;1035.5274658203125;3393.80159871325;1135.78021450665;3337.6845850696536;1061.6035065499145;194.68993954419946;194.68408970811728;1.1889808177947998
4700;3310.83203125;1035.5274658203125;3393.80159871325;1135.78021450665;3339.4297222092218;1063.5564919719116;175.18903087615095;185.02472818051828;1.1889808177947998
4710;3310.83203125;1035.5274658203125;3396.6064649897;1151.28952356933;3340.7186315392873;1065.2168410615504;185.50045800841193;169.62022369294465;1.9532991647720337
4720;3332.399169921875;1051.609619140625;3396.6064649897;1151.28952356933;3341.7133354992075;1066.5704866429492;197.24938829212908;158.0069334359043;1.9532991647720337
4730;3332.399169921875;1051.609619140625;3396.6064649897;1151.28952356933;3342.4743978453744;1067.6382106634776;169.37949095424915;157.10245789402794;1.9532991647720337
4740;3332.399169921875;1051.609619140625;3396.6064649897;1151.28952356933;3346.9901208050146;1071.8665494135698;180.82287404859719;171.18504469923775;1.9532991647720337
4750;3332.399169921875;1051.609619140625;3396.6064649897;1151.28952356933;3350.6182213196321;1075.3563992565134;210.67327062877519;172.02363465949497;1.9532991647720337
4760;3332.399169921875;1051.609619140625;3398.57199057334;1167.62848958794;3353.4795857533654;1078.1687538985748;189.71556137715518;155.8891001002392;1.9532991647720337
4770;3332.399169921875;1051.609619140625;3398.57199057334;1167.62848958794;3355.6579707947772;1080.3599972619513;191.71327514002789;171.58682676902947;1.9532991647720337
4780;3332.399169921875;1051.609619140625;3398.57199057334;1167.62848958794;3357.3240612726763;1082.1295174048464;184.661149696438;177.20568188649202;2.7033615112304688
4790;3339.56298828125;1058.206298828125;3398.57199057334;1167.62848958794;3358.5775349406954;1083.9892179130179;183.93788591207357;170.38222712689515;2.7033615112304688
4800;3339.56298828125;1058.206298828125;3398.57199057334;1167.62848958794;3359.5290841117667;1085.4737873446225;197.20345573707667;146.5089090020046;2.7033615112304688
4810;3339.56298828125;1058.206298828125;3399.98996487491;1197.17664491699;3361.5743735233573;1087.8846954337028;202.81830525633416;146.94848660506426;2.7033615112304688
4820;3339.56298828125;1058.206298828125;3399.98996487491;1197.17664491699;3363.1719687314071;1089.824319671194;247.99008154060834;143.69069081177162;2.7033615112304688
4830;3339.56298828125;1058.206298828125;3399.98996487491;1197.17664491699;3364.35306758346;1091.3595491689484;241.22319229619274;137.46255820570559;0.89970684051513672
4840;3350.990478515625;1069.90234375;3399.98996487491;1197.17664491699;3365.2524609288935;1093.4605893756991;209.159106965603;148.434406882113;0.89970684051513672
4850;3350.990478515625;1069.90234375;3399.98996487491;1197.17664491699;3365.9086419988516;1095.2161663351317;222.33392578604514;135.11294520140692;0.89970684051513672
4860;3350.990478515625;1069.90234375;3400.30015380943;1215.19575040889;3368.365226996139;1098.7987304978249;223.23000205287647;133.96631540807096;0.89970684051513672
4870;3350.990478515625;1069.90234375;3400.30015380943;1215.19575040889;3370.2867823152146;1101.7345480419917;236.28665004160268;115.62560909089598;0.89970684051513672
4880;3350.990478515625;1069.90234375;3400.30015380943;1215.19575040889;3371.7806591434728;1104.1555513614253;228.87543985625845;111.41953315018772;0.89970684051513672
4890;3350.990478515625;1069.90234375;3400.30015380943;1215.19575040889;3372.8979731483118;1106.6206354280064;246.70168510286771;115.52292929765945;0.97715127468109131
4900;3361.449951171875;1083.2578125;3400.30015380943;1215.19575040889;3373.6818656448618;1108.6743627226351;243.30419511639491;111.89737279880676;0.97715127468109131
4910;3361.449951171875;1083.2578125;3401.42800942537;1232.37151039807;3374.1722632663968;1110.3722836231016;258.63595602446128;124.51720539208684;0.97715127468109131
4920;3361.449951171875;1083.2578125;3401.42800942537;1232.37151039807;3376.321873704384;1114.15946176054;285.87442252774116;124.45081667073835;0.97715127468109131
4930;3361.449951171875;1083.2578125;3401.42800942537;1232.37151039807;3377.9818523794943;1117.2997955551311;275.90894113827142;95.045372695915432;0.97715127468109131
4940;3361.449951171875;1083.2578125;3401.42800942537;1232.37151039807;3379.2774333144384;1120.4596652649493;260.68682320447573;95.846624403579142;0.97715127468109131
4950;3361.449951171875;1083.2578125;3401.42800942537;1232.37151039807;3380.1803626105648;1123.1193269739733;265.76864971154021;122.60097916188539;0.51491814851760864
4960;3365.87158203125;1090.173828125;3403.39353517538;1248.71047753288;3380.7353589351592;1125.3715874609425;273.69423777050861;117.23760955282427;0.51491814851760864
4970;3365.87158203125;1090.173828125;3403.39353517538;1248.71047753288;3381.0603963810008;1127.2379150304039;287.72395247240485;100.29840612426409;0.51491814851760864
4980;3365.87158203125;1090.173828125;3403.39353517538;1248.71047753288;3382.0519072489969;1130.0467072186109;290.34376292621653;88.0860179411041;0.51491814851760864
4990;3365.87158203125;1090.173828125;3403.39353517538;1248.71047753288;3382.85964649725;1132.8187854935898;289.66013701265751;91.576502246821718;0.51491814851760864
5000;3365.87158203125;1090.173828125;3403.39353517538;1248.71047753288;3383.4453460836962;1135.1196012203059;281.45685037041721;76.730360832908559;1.3755487203598023
5010;3373.26953125;1105.362548828125;3406.19840109133;1264.21978457874;3383.7872473184484;1137.0681387312959;295.009026162214;63.647482805761143;1.3755487203598023
5020;3373.26953125;1105.362548828125;3406.19840109133;1264.21978457874;3383.9650085561793;1138.7039643222663;295.2342053737039;64.3250647380014;1.3755487203598023
5030;3373.26953125;1105.362548828125;3406.19840109133;1264.21978457874;3385.3218079246649;1142.8150948885946;294.5624812517832;62.02460585187692;1.3755487203598023
5040;3373.26953125;1105.362548828125;3406.19840109133;1264.21978457874;3386.4147117199459;1146.6987453160471;299.32960707133981;53.960219429555991;1.3755487203598023
5050;3373.26953125;1105.362548828125;3406.19840109133;1264.21978457874;3387.2207899518025;1149.9537096767604;329.40754691367351;56.827033429966193;1.3755487203598023
5060;3373.26953125;1105.362548828125;3409.84640830039;1278.90676989798;3387.7447731386678;1152.5855959686235;322.56793865713229;79.783104312993061;2.5560767650604248
5070;3381.556884765625;1122.756591796875;3409.84640830039;1278.90676989798;3388.0373653619745;1154.7280789566464;309.27377873973637;88.1115146692301;2.5560767650604248
5080;3381.556884765625;1122.756591796875;3409.84640830039;1278.90676989798;3388.1312663285985;1156.5146549396045;307.59910066098183;74.010326216105526;2.5560767650604248
5090;3381.556884765625;1122.756591796875;3409.84640830039;1278.90676989798;3389.7133075924644;1161.5382762798593;321.47537217251374;51.477059031771432;2.5560767650604248
5100;3381.556884765625;1122.756591796875;3409.84640830039;1278.90676989798;3390.9893227176872;1165.65342799691;309.93955646427207;58.349926355037553;2.5560767650604248
5110;3381.556884765625;1122.756591796875;3414.34403368713;1292.77845204628;3391.9935327546336;1169.0586972248248;324.58074439132008;78.501209179148745;1.5537679195404053
5120;3386.22509765625;1142.7901611328125;3414.34403368713;1292.77845204628;3392.6415006907796;1171.800581451937;347.45554410400632;63.542747385768337;1.5537679195404053
5130;3386.22509765625;1142.7901611328125;3414.34403368713;1292.77845204628;3393.0285561149067;1173.9907135403062;336.43684665151625;53.664678875422226;1.5537679195404053
5140;3386.22509765625;1142.7901611328125;3414.34403368713;1292.77845204628;3394.251787388996;1179.7729989463032;314.4859517482073;62.205923999917729;1.5537679195404053
5150;3386.22509765625;1142.7901611328125;3414.34403368713;1292.77845204628;3395.1912201086652;1184.5350176585275;305.02660557698425;65.887544112532055;1.5537679195404053
5160;3386.22509765625;1142.7901611328125;3419.70090701869;1305.84082156169;3395.8817019940016;1188.4583671172504;327.6397664618118;52.787667556926664;1.5537679195404053
5170;3386.22509765625;1142.7901611328125;3419.70090701869;1305.84082156169;3396.3850562154553;1191.5614974937032;366.868516459538;57.135512399654004;1.635077714920044
5180;3389.7587890625;1152.448974609375;3419.70090701869;1305.84082156169;3396.7736558058095;1193.9812354839744;394.14588174107354;61.49730262208206;1.635077714920044
5190;3389.7587890625;1152.448974609375;3419.70090701869;1305.84082156169;3397.2115318983606;1196.297921247656;402.53558156404529;43.383264742390878;1.635077714920044
5200;3389.7587890625;1152.448974609375;3419.70090701869;1305.84082156169;3398.18275375252;1199.9732469517364;334.06396090472663;33.291799008413264;1.635077714920044
5210;3389.7587890625;1152.448974609375;3425.93018686418;1318.09810720107;3398.9810644349668;1203.08509118378;338.75715093722141;36.173692628912008;1.635077714920044
5220;3389.7587890625;1152.448974609375;3425.93018686418;1318.09810720107;3399.5983441281587;1205.6989333435158;393.42646699263491;46.460309979331157;1.635077714920044
5230;3389.7587890625;1152.448974609375;3425.93018686418;1318.09810720107;3399.9916924714034;1207.7527169834225;375.27244590769823;47.449361891190449;1.635077714920044
5240;3389.7587890625;1152.448974609375;3425.93018686418;1318.09810720107;3400.3836791080826;1209.7642528803215;357.0312538566327;40.837431287965686;2.29856538772583
5250;3391.683349609375;1174.1942138671875;3425.93018686418;1318.09810720107;3400.6369997301376;1211.4897863103836;348.33630683901293;61.604170431220709;2.29856538772583
5260;3391.683349609375;1174.1942138671875;3433.0527708205;1329.55785815682;3400.8256723350723;1212.9399449465607;355.82750793185244;80.3752131834466;2.29856538772583
5270;3391.683349609375;1174.1942138671875;3433.0527708205;1329.55785815682;3401.283522679335;1218.0676370730314;381.45013687898552;75.356607414779177;2.29856538772583
5280;3391.683349609375;1174.1942138671875;3433.0527708205;1329.55785815682;3401.6209456732226;1222.2633386262412;370.26157100275208;51.356160868250882;2.29856538772583
5290;3391.683349609375;1174.1942138671875;3433.0527708205;1329.55785815682;3402.1359483071878;1226.0191712043506;349.09187161141455;27.002406053735569;2.0618453025817871
5300;3394.62646484375;1185.49609375;3433.0527708205;1329.55785815682;3402.5835604280824;1229.0261470770156;347.130089986884;49.078627294623871;2.0618453025817871
5310;3394.62646484375;1185.49609375;3441.05291108025;1340.17161503087;3402.9209501037622;1231.4663923606629;336.5029615819725;74.897982711632935;2.0618453025817871
5320;3394.62646484375;1185.49609375;3441.05291108025;1340.17161503087;3403.6419270524821;1235.4683743736787;336.96959644698092;73.5701976360283;2.0618453025817871
5330;3394.62646484375;1185.49609375;3441.05291108025;1340.17161503087;3404.2130235143336;1238.6948729305168;348.69754408097913;70.492950300414563;2.0618453025817871
5340;3394.62646484375;1185.49609375;3441.05291108025;1340.17161503087;3404.9431775771354;1241.5311490960564;345.66261359187484;65.765006163909447;2.6285228729248047
5350;3398.16796875;1218.9344482421875;3441.05291108025;1340.17161503087;3405.5420058111963;1243.633918777879;313.58748950115466;55.939392814043522;2.6285228729248047
5360;3398.16796875;1218.9344482421875;3450.00000000025;1350.00000000025;3406.0647095032755;1245.1644864927989;294.14455799306091;68.949582389505991;2.6285228729248047
