t;yObs;yRef;yCam;yKalman
9322;1551.694861;1559.810652;1613.151001;1594.494956
9324;1550.695897;1559.810652;1613.151001;1593.472819
9326;1549.696636;1559.810652;1613.151001;1592.450405
9328;1548.699382;1559.810652;1613.151001;1591.430202
9330;1547.688101;1559.810652;1613.151001;1590.394894
9332;1546.710514;1559.810652;1613.151001;1589.392756
9334;1545.735149;1559.810652;1613.151001;1588.39303
9336;1544.748255;1559.810652;1613.151001;1587.380868
9338;1543.761323;1559.810652;1613.151001;1586.36867
9340;1542.781226;1559.810652;1613.151001;1585.363858
9342;1541.826635;1559.810652;1613.151001;1584.384638
9344;1540.87671;1559.810652;1613.151001;1583.410443
9346;1539.929171;1559.810652;1613.151001;1582.438813
9348;1538.988565;1559.810652;1613.151001;1581.47466
9350;1539.486676;1559.810652;1579.766113;1577.842807
9352;1538.540458;1559.810652;1579.766113;1576.876366
9354;1537.594134;1559.810652;1579.766113;1575.909824
9356;1536.636242;1559.810652;1579.766113;1574.930953
9358;1535.696655;1559.810652;1579.766113;1573.971617
9360;1534.750037;1559.810652;1579.766113;1573.004796
9362;1533.767654;1559.810652;1579.766113;1572.003226
9364;1532.782888;1538.373329;1579.766113;1570.99913
9366;1531.798014;1538.373329;1579.766113;1569.99493
9368;1530.817614;1538.373329;1579.766113;1568.995517
9370;1529.839404;1538.373329;1579.766113;1567.998456
9372;1528.891047;1538.373329;1579.766113;1567.03196
9374;1527.938072;1538.373329;1579.766113;1566.060542
9376;1526.978179;1538.373329;1579.766113;1565.081746
9378;1526.0229;1538.373329;1579.766113;1564.107868
9380;1525.058449;1538.373329;1579.766113;1563.124207
9382;1524.080793;1538.373329;1579.766113;1562.126388
9384;1523.112414;1538.373329;1579.766113;1561.13846
9386;1522.13713;1538.373329;1579.766113;1560.143165
9388;1521.173374;1538.373329;1579.766113;1559.160164
9390;1520.211917;1538.373329;1579.766113;1558.179618
9392;1519.254556;1538.373329;1579.766113;1557.202695
9394;1518.306376;1538.373329;1579.766113;1556.235571
9396;1517.36037;1538.373329;1579.766113;1555.270777
9398;1516.416583;1538.373329;1579.766113;1554.308362
9400;1515.470358;1538.373329;1579.766113;1553.343361
9402;1514.502103;1538.373329;1579.766113;1552.356568
9404;1513.533796;1538.373329;1579.766113;1551.369726
9406;1512.553923;1538.373329;1579.766113;1550.370554
9408;1511.587897;1538.373329;1579.766113;1549.38615
9410;1512.478165;1538.373329;1564.18396;1562.212349
9412;1511.455644;1538.373329;1564.18396;1561.182358
9414;1510.44227;1516.936006;1564.18396;1560.161774
9416;1509.428733;1516.936006;1564.18396;1559.14103
9418;1508.419647;1516.936006;1564.18396;1558.124869
9420;1507.412718;1516.936006;1564.18396;1557.110934
9422;1506.435683;1516.936006;1564.18396;1556.126526
9424;1505.451536;1516.936006;1564.18396;1555.134819
9426;1504.467271;1516.936006;1564.18396;1554.142997
9428;1503.487516;1516.936006;1564.18396;1553.155813
9430;1502.505335;1516.936006;1564.18396;1552.166146
9432;1501.603696;1516.936006;1564.18396;1551.256565
9434;1500.709027;1516.936006;1564.18396;1550.354146
9436;1499.81432;1516.936006;1564.18396;1549.451688
9438;1498.917228;1516.936006;1564.18396;1548.546783
9440;1498.017762;1516.936006;1564.18396;1547.639441
9442;1497.09106;1516.936006;1564.18396;1546.704978
9444;1496.164422;1516.936006;1564.18396;1545.770578
9446;1495.235559;1516.936006;1564.18396;1544.833889
9448;1494.306772;1516.936006;1564.18396;1543.897274
9450;1493.368744;1516.936006;1564.18396;1542.951162
9452;1492.277434;1516.936006;1564.18396;1541.852175
9454;1491.190782;1516.936006;1564.18396;1540.757976
9456;1490.094769;1516.936006;1564.18396;1539.654161
9458;1489.015039;1516.936006;1564.18396;1538.567076
9460;1487.925913;1516.936006;1564.18396;1537.470343
9462;1486.786999;1516.936006;1564.18396;1536.323263
9464;1485.645542;1495.498683;1564.18396;1535.17358
9466;1484.494621;1495.498683;1564.18396;1534.014186
9468;1483.348195;1495.498683;1564.18396;1532.859417
9470;1483.921783;1495.498683;1532.083252;1529.780776
9472;1482.953312;1495.498683;1532.083252;1528.794907
9474;1481.989592;1495.498683;1532.083252;1527.81406
9476;1481.023534;1495.498683;1532.083252;1526.830738
9478;1480.062159;1495.498683;1532.083252;1525.852367
9480;1479.091484;1495.498683;1532.083252;1524.864157
9482;1478.185831;1495.498683;1532.083252;1523.940133
9484;1477.285126;1495.498683;1532.083252;1523.021314
9486;1476.394037;1495.498683;1532.083252;1522.112641
9488;1475.517142;1495.498683;1532.083252;1521.218965
9490;1474.642675;1495.498683;1532.083252;1520.327845
9492;1473.693056;1495.498683;1532.083252;1519.361039
9494;1472.745757;1495.498683;1532.083252;1518.396691
9496;1471.796072;1495.498683;1532.083252;1517.429822
9498;1470.844014;1495.498683;1532.083252;1516.460445
9500;1469.89194;1495.498683;1532.083252;1515.491053
9502;1468.848656;1495.498683;1532.083252;1514.430245
9504;1467.809834;1495.498683;1532.083252;1513.374182
9506;1466.761409;1495.498683;1532.083252;1512.307987
9508;1465.726772;1495.498683;1532.083252;1511.256402
9510;1464.691859;1495.498683;1532.083252;1510.204556
9512;1463.676148;1495.498683;1532.083252;1509.171393
9514;1462.653246;1474.061359;1532.083252;1508.130642
9516;1461.623182;1474.061359;1532.083252;1507.082332
9518;1460.593013;1474.061359;1532.083252;1506.03392
9520;1460.829749;1474.061359;1496.686768;1494.595071
9522;1459.919231;1474.061359;1496.686768;1493.663604
9524;1459.008861;1474.061359;1496.686768;1492.732277
9526;1458.107981;1474.061359;1496.686768;1491.8111
9528;1457.214232;1474.061359;1496.686768;1490.897553
9530;1456.311211;1474.061359;1496.686768;1489.974061
9532;1455.402985;1474.061359;1496.686768;1489.045417
9534;1454.495069;1474.061359;1496.686768;1488.117064
9536;1453.575738;1474.061359;1496.686768;1487.176436
9538;1452.661495;1474.061359;1496.686768;1486.241214
9540;1451.749898;1474.061359;1496.686768;1485.308783
9542;1450.78541;1474.061359;1496.686768;1484.323061
9544;1449.830308;1474.061359;1496.686768;1483.347395
9546;1448.886835;1474.061359;1496.686768;1482.384198
9548;1447.952646;1474.061359;1496.686768;1481.430963
9550;1447.01138;1474.061359;1496.686768;1480.470151
9552;1446.068094;1474.061359;1496.686768;1479.505943
9554;1445.120016;1474.061359;1496.686768;1478.536616
9556;1444.160168;1474.061359;1496.686768;1477.554686
9558;1443.214245;1474.061359;1496.686768;1476.587695
9560;1442.272834;1474.061359;1496.686768;1475.625558
9562;1441.392764;1474.061359;1496.686768;1474.725587
9564;1440.52204;1452.624036;1496.686768;1473.835637
9566;1439.653615;1452.624036;1496.686768;1472.948157
9568;1438.794431;1452.624036;1496.686768;1472.070593
9570;1438.810919;1452.624036;1463.915283;1462.162794
9572;1437.919829;1452.624036;1463.915283;1461.252736
9574;1437.021594;1452.624036;1463.915283;1460.335006
9576;1436.11157;1452.624036;1463.915283;1459.404599
9578;1435.199146;1452.624036;1463.915283;1458.471616
9580;1434.270318;1452.624036;1463.915283;1457.520981
9582;1433.301627;1452.624036;1463.915283;1456.530557
9584;1432.344656;1452.624036;1463.915283;1455.552745
9586;1431.397045;1452.624036;1463.915283;1454.585011
9588;1430.468102;1452.624036;1463.915283;1453.637378
9590;1429.548413;1452.624036;1463.915283;1452.699728
9592;1428.66332;1452.624036;1463.915283;1451.796843
9594;1427.773432;1452.624036;1463.915283;1450.888816
9596;1426.876394;1452.624036;1463.915283;1449.973111
9598;1425.974546;1452.624036;1463.915283;1449.05224
9600;1425.075019;1452.624036;1463.915283;1448.133874
9602;1424.204132;1452.624036;1463.915283;1447.244929
9604;1423.333244;1452.624036;1463.915283;1446.355983
9606;1422.452981;1452.624036;1463.915283;1445.456952
9608;1421.577442;1452.624036;1463.915283;1444.562997
9610;1420.699551;1452.624036;1463.915283;1443.666509
9612;1419.778972;1452.624036;1463.915283;1442.725797
9614;1418.853577;1431.186713;1463.915283;1441.779923
9616;1417.921009;1431.186713;1463.915283;1440.826347
9618;1416.988362;1431.186713;1463.915283;1439.872697
9620;1416.057952;1431.186713;1463.915283;1438.921466
9622;1415.149573;1431.186713;1463.915283;1437.991466
9624;1414.241131;1431.186713;1463.915283;1437.061409
9626;1413.332628;1431.186713;1463.915283;1436.131293
9628;1412.42644;1431.186713;1463.915283;1435.203676
9630;1412.765885;1431.186713;1448.13208;1446.268939
9632;1411.8853;1431.186713;1448.13208;1445.379618
9634;1411.000146;1431.186713;1448.13208;1444.48559
9636;1410.112775;1431.186713;1448.13208;1443.589272
9638;1409.232658;1431.186713;1448.13208;1442.700411
9640;1408.359755;1431.186713;1448.13208;1441.818963
9642;1407.519173;1431.186713;1448.13208;1440.97006
9644;1406.683436;1431.186713;1448.13208;1440.126134
9646;1405.847825;1431.186713;1448.13208;1439.282331
9648;1405.014713;1431.186713;1448.13208;1438.441094
9650;1404.174655;1431.186713;1448.13208;1437.592703
9652;1403.323826;1431.186713;1448.13208;1436.733516
9654;1402.470786;1431.186713;1448.13208;1435.872044
9656;1401.613235;1431.186713;1448.13208;1435.005922
9658;1400.774646;1431.186713;1448.13208;1434.159305
9660;1399.933845;1431.186713;1448.13208;1433.310406
9662;1399.037154;1431.186713;1448.13208;1432.405584
9664;1398.140394;1409.74939;1448.13208;1431.500696
9666;1397.238889;1409.74939;1448.13208;1430.590928
9668;1396.342013;1409.74939;1448.13208;1429.685926
9670;1395.445069;1409.74939;1448.13208;1428.780857
9672;1394.556391;1409.74939;1448.13208;1427.884065
9674;1393.665262;1409.74939;1448.13208;1426.984754
9676;1392.769377;1409.74939;1448.13208;1426.080553
9678;1391.878123;1409.74939;1448.13208;1425.181119
9680;1390.982111;1409.74939;1448.13208;1424.276795
9682;1390.155618;1409.74939;1448.13208;1423.44188
9684;1389.336367;1409.74939;1448.13208;1422.614408
9686;1388.524315;1409.74939;1448.13208;1421.794337
9688;1387.719425;1409.74939;1448.13208;1420.981629
9690;1386.914616;1409.74939;1448.13208;1420.169002
9692;1386.108657;1409.74939;1448.13208;1419.354888
9694;1385.298155;1409.74939;1448.13208;1418.536092
9696;1384.473741;1409.74939;1448.13208;1417.702971
9698;1383.649559;1409.74939;1448.13208;1416.870077
9700;1383.890589;1409.74939;1414.317139;1412.64197
9702;1383.007834;1409.74939;1414.317139;1411.744672
9704;1382.129884;1409.74939;1414.317139;1410.852398
9706;1381.254408;1409.74939;1414.317139;1409.962709
9708;1380.402393;1409.74939;1414.317139;1409.0976
9710;1379.562102;1409.74939;1414.317139;1408.244779
9712;1378.759573;1409.74939;1414.317139;1407.430117
9714;1377.952387;1388.312067;1414.317139;1406.61057
9716;1377.128949;1388.312067;1414.317139;1405.773981
9718;1376.296304;1388.312067;1414.317139;1404.927729
9720;1375.456864;1388.312067;1414.317139;1404.074336
9722;1374.621922;1388.312067;1414.317139;1403.225395
9724;1373.78485;1388.312067;1414.317139;1402.374203
9726;1372.95036;1388.312067;1414.317139;1401.525699
9728;1372.127714;1388.312067;1414.317139;1400.689594
9730;1371.305225;1388.312067;1414.317139;1399.85364
9732;1370.433872;1388.312067;1414.317139;1398.968318
9734;1369.569516;1388.312067;1414.317139;1398.090331
9736;1368.700512;1388.312067;1414.317139;1397.207472
9738;1367.836149;1388.312067;1414.317139;1396.329478
9740;1366.974117;1388.312067;1414.317139;1395.453928
9742;1366.167318;1388.312067;1414.317139;1394.633484
9744;1365.365301;1388.312067;1414.317139;1393.818046
9746;1364.561013;1388.312067;1414.317139;1393.00022
9748;1363.761437;1388.312067;1414.317139;1392.187328
9750;1363.62636;1388.312067;1383.14624;1381.515889
9752;1362.792453;1388.312067;1383.14624;1380.659073
9754;1361.953967;1388.312067;1383.14624;1379.797284
9756;1361.113215;1388.312067;1383.14624;1378.933028
9758;1360.288858;1388.312067;1383.14624;1378.086531
9760;1359.469148;1388.312067;1383.14624;1377.245069
9762;1358.563841;1388.312067;1383.14624;1376.319237
9764;1357.658447;1366.874744;1383.14624;1375.393324
9766;1356.752965;1366.874744;1383.14624;1374.467331
9768;1355.852034;1366.874744;1383.14624;1373.546284
9770;1354.950998;1366.874744;1383.14624;1372.625141
9772;1354.049123;1366.874744;1383.14624;1371.70328
9774;1353.144801;1366.874744;1383.14624;1370.778783
9776;1352.231099;1366.874744;1383.14624;1369.844134
9778;1351.319641;1366.874744;1383.14624;1368.911925
9780;1350.410475;1366.874744;1383.14624;1367.982209
9782;1349.629897;1366.874744;1383.14624;1367.180123
9784;1348.849399;1366.874744;1383.14624;1366.378111
9786;1348.066631;1366.874744;1383.14624;1365.573627
9788;1347.283955;1366.874744;1383.14624;1364.769229
9790;1346.506069;1366.874744;1383.14624;1363.970009
9792;1345.761114;1366.874744;1383.14624;1363.204155
9794;1345.020989;1366.874744;1383.14624;1362.443507
9796;1344.276397;1366.874744;1383.14624;1361.677993
9798;1343.536628;1366.874744;1383.14624;1360.91768
9800;1343.195883;1366.874744;1355.355713;1353.835396
9802;1342.321426;1366.874744;1355.355713;1352.945313
9804;1341.442276;1366.874744;1355.355713;1352.05026
9806;1340.558452;1366.874744;1355.355713;1351.150255
9808;1339.688571;1366.874744;1355.355713;1350.265039
9810;1338.816266;1366.874744;1355.355713;1349.37726
9812;1337.89235;1366.874744;1355.355713;1348.437223
9814;1336.961231;1345.437421;1355.355713;1347.489571
9816;1336.022931;1345.437421;1355.355713;1346.534326
9818;1335.084475;1345.437421;1355.355713;1345.578932
9820;1334.148214;1345.437421;1355.355713;1344.625883
9822;1333.344878;1345.437421;1355.355713;1343.806227
9824;1332.544039;1345.437421;1355.355713;1342.989203
9826;1331.745628;1345.437421;1355.355713;1342.17474
9828;1330.949688;1345.437421;1355.355713;1341.362885
9830;1330.151508;1345.437421;1355.355713;1340.548642
9832;1329.401268;1345.437421;1355.355713;1339.78202
9834;1328.649018;1345.437421;1355.355713;1339.013232
9836;1327.892487;1345.437421;1355.355713;1338.239868
9838;1327.140958;1345.437421;1355.355713;1337.471771
9840;1326.396734;1345.437421;1355.355713;1336.711388
9842;1325.563096;1345.437421;1355.355713;1335.861385
9844;1324.738858;1345.437421;1355.355713;1335.021341
9846;1323.914697;1345.437421;1355.355713;1334.181372
9848;1323.097554;1345.437421;1355.355713;1333.348839
9850;1322.273517;1345.437421;1355.355713;1332.508987
9852;1321.375178;1345.437421;1355.355713;1331.593892
9854;1320.476728;1345.437421;1355.355713;1330.678692
9856;1319.571224;1345.437421;1355.355713;1329.756021
9858;1318.681806;1345.437421;1355.355713;1328.850424
9860;1318.520982;1345.437421;1339.749268;1337.940211
9862;1317.691825;1345.437421;1339.749268;1337.106235
9864;1316.864915;1324.000097;1339.749268;1336.27455
9866;1316.035563;1324.000097;1339.749268;1335.440382
9868;1315.210802;1324.000097;1339.749268;1334.610891
9870;1314.39056;1324.000097;1339.749268;1333.786006
9872;1313.676725;1324.000097;1339.749268;1333.067676
9874;1312.955993;1324.000097;1339.749268;1332.342321
9876;1312.226055;1324.000097;1339.749268;1331.607589
9878;1311.496271;1324.000097;1339.749268;1330.873009
9880;1310.764301;1324.000097;1339.749268;1330.136198
9882;1310.011686;1324.000097;1339.749268;1329.37864
9884;1309.256857;1324.000097;1339.749268;1328.618823
9886;1308.492874;1324.000097;1339.749268;1327.849681
9888;1307.726795;1324.000097;1339.749268;1327.0784
9890;1306.95397;1324.000097;1339.749268;1326.300242
9892;1306.064658;1324.000097;1339.749268;1325.405527
9894;1305.184639;1324.000097;1339.749268;1324.520273
9896;1304.306984;1324.000097;1339.749268;1323.637426
9898;1303.440891;1324.000097;1339.749268;1322.766353
9900;1302.581702;1324.000097;1339.749268;1321.90231
9902;1301.729576;1324.000097;1339.749268;1321.045485
9904;1300.87743;1324.000097;1339.749268;1320.188641
9906;1300.020659;1324.000097;1339.749268;1319.327086
9908;1299.173101;1324.000097;1339.749268;1318.474914
9910;1298.318566;1324.000097;1339.749268;1317.615638
9912;1297.481542;1324.000097;1339.749268;1316.773785
9914;1296.644535;1260.270558;1339.749268;1315.931949
9916;1295.802883;1260.270558;1339.749268;1315.085382
9918;1294.968208;1260.270558;1339.749268;1314.245917
9920;1294.140475;1260.270558;1339.749268;1313.413523
9922;1293.324286;1260.270558;1339.749268;1312.592606
9924;1292.508037;1260.270558;1339.749268;1311.77163
9926;1291.689396;1260.270558;1339.749268;1310.94822
9928;1290.861485;1260.270558;1339.749268;1310.115372
9930;1290.012739;1260.270558;1339.749268;1309.261307
9932;1289.156576;1260.270558;1339.749268;1308.399688
9934;1288.302814;1260.270558;1339.749268;1307.540511
9936;1287.446891;1260.270558;1339.749268;1306.679129
9938;1286.591094;1260.270558;1339.749268;1305.817871
9940;1285.737694;1260.270558;1339.749268;1304.959051
9942;1284.856357;1260.270558;1339.749268;1304.072127
9944;1283.977546;1260.270558;1339.749268;1303.187769
9946;1283.096599;1260.270558;1339.749268;1302.30123
9948;1282.218175;1260.270558;1339.749268;1301.417255
9950;1281.33303;1260.270558;1339.749268;1300.526429
9952;1280.368709;1260.270558;1339.749268;1299.556583
9954;1279.395397;1260.270558;1339.749268;1298.577573
9956;1278.406204;1260.270558;1339.749268;1297.582382
9958;1277.433426;1260.270558;1339.749268;1296.603901
9960;1276.456249;1260.270558;1339.749268;1295.62093
9962;1275.464276;1260.270558;1339.749268;1294.62316
9964;1274.474816;1240.025718;1339.749268;1293.627942
9966;1273.490214;1240.025718;1339.749268;1292.637664
9968;1272.5218;1240.025718;1339.749268;1291.663868
9970;1271.896294;1240.025718;1283.011963;1281.064593
9972;1271.005843;1240.025718;1283.011963;1280.158041
9974;1270.11323;1240.025718;1283.011963;1279.249194
9976;1269.209243;1240.025718;1283.011963;1278.328319
9978;1268.314584;1240.025718;1283.011963;1277.417285
9980;1267.420038;1240.025718;1283.011963;1276.50636
9982;1266.513001;1240.025718;1283.011963;1275.58297
9984;1265.621971;1240.025718;1283.011963;1274.676492
9986;1264.728671;1240.025718;1283.011963;1273.767616
9988;1263.833056;1240.025718;1283.011963;1272.856295
9990;1262.944291;1240.025718;1283.011963;1271.952214
9992;1262.039606;1240.025718;1283.011963;1271.032467
9994;1261.128037;1240.025718;1283.011963;1270.105448
9996;1260.207315;1240.025718;1283.011963;1269.168755
9998;1259.293494;1240.025718;1283.011963;1268.239351
10000;1258.379687;1240.025718;1283.011963;1267.309961
10002;1257.462888;1240.025718;1283.011963;1266.377523
10004;1256.546156;1240.025718;1283.011963;1265.445151
10006;1255.613494;1240.025718;1283.011963;1264.495934
10008;1254.692431;1240.025718;1283.011963;1263.558963
10010;1253.762319;1240.025718;1283.011963;1262.612417
10012;1252.809286;1240.025718;1283.011963;1261.642954
10014;1251.854037;1220.638371;1283.011963;1260.671147
10016;1250.901069;1220.638371;1283.011963;1259.701748
10018;1249.959562;1220.638371;1283.011963;1258.744458
10020;1249.672626;1220.638371;1269.084473;1267.16965
10022;1248.748647;1220.638371;1269.084473;1266.243394
10024;1247.820021;1220.638371;1269.084473;1265.312455
10026;1246.886769;1220.638371;1269.084473;1264.376855
10028;1245.958014;1220.638371;1269.084473;1263.445788
10030;1245.022327;1220.638371;1269.084473;1262.507736
10032;1244.078131;1220.638371;1269.084473;1261.561178
10034;1243.147662;1220.638371;1269.084473;1260.628457
10036;1242.221693;1220.638371;1269.084473;1259.700272
10038;1241.30251;1220.638371;1269.084473;1258.778926
10040;1240.385527;1220.638371;1269.084473;1257.8598
10042;1239.460595;1220.638371;1269.084473;1256.932727
10044;1238.531022;1220.638371;1269.084473;1256.000976
10046;1237.603747;1220.638371;1269.084473;1255.071541
10048;1236.683318;1220.638371;1269.084473;1254.149007
10050;1235.760532;1220.638371;1269.084473;1253.224098
10052;1234.871205;1220.638371;1269.084473;1252.332595
10054;1233.979594;1220.638371;1269.084473;1251.438789
10056;1233.078784;1220.638371;1269.084473;1250.535714
10058;1232.189427;1220.638371;1269.084473;1249.644181
10060;1231.293169;1220.638371;1269.084473;1248.745693
10062;1230.385521;1220.638371;1269.084473;1247.835749
10064;1229.477818;1202.108517;1269.084473;1246.925752
10066;1228.574622;1202.108517;1269.084473;1246.020298
10068;1227.67366;1202.108517;1269.084473;1245.117096
10070;1226.774864;1202.108517;1269.084473;1244.216079
10072;1225.81258;1202.108517;1269.084473;1243.251661
10074;1224.838686;1202.108517;1269.084473;1242.275545
10076;1223.855488;1202.108517;1269.084473;1241.290053
10078;1222.87454;1202.108517;1269.084473;1240.306829
10080;1222.480829;1202.108517;1240.361084;1238.387631
10082;1221.521006;1202.108517;1240.361084;1237.417181
10084;1220.563594;1202.108517;1240.361084;1236.449223
10086;1219.610841;1202.108517;1240.361084;1235.48609
10088;1218.676506;1202.108517;1240.361084;1234.542046
10090;1217.74214;1202.108517;1240.361084;1233.597972
10092;1216.868981;1202.108517;1240.361084;1232.715009
10094;1216.000428;1202.108517;1240.361084;1231.83682
10096;1215.129621;1202.108517;1240.361084;1230.956293
10098;1214.258832;1202.108517;1240.361084;1230.075785
10100;1213.381169;1202.108517;1240.361084;1229.188149
10102;1212.482378;1202.108517;1240.361084;1228.279017
10104;1211.578978;1202.108517;1240.361084;1227.365109
10106;1210.670936;1202.108517;1240.361084;1226.446391
10108;1209.781321;1202.108517;1240.361084;1225.546773
10110;1208.893891;1202.108517;1240.361084;1224.649425
10112;1207.987826;1202.108517;1240.361084;1223.733653
10114;1207.083909;1184.436155;1240.361084;1222.820118
10116;1206.177491;1184.436155;1240.361084;1221.904004
10118;1205.280133;1184.436155;1240.361084;1220.99729
10120;1204.382568;1184.436155;1240.361084;1220.090377
10122;1203.523974;1184.436155;1240.361084;1219.222467
10124;1202.662923;1184.436155;1240.361084;1218.352018
10126;1201.797149;1184.436155;1240.361084;1217.476683
10128;1200.9336;1184.436155;1240.361084;1216.60366
10130;1200.06528;1184.436155;1240.361084;1215.7257
10132;1199.181192;1184.436155;1240.361084;1214.831959
10134;1198.304008;1184.436155;1240.361084;1213.945375
10136;1197.429095;1184.436155;1240.361084;1213.061149
10138;1196.558719;1184.436155;1240.361084;1212.181628
10140;1196.672419;1184.436155;1224.637451;1222.882934
10142;1195.804192;1184.436155;1224.637451;1222.014681
10144;1194.933629;1184.436155;1224.637451;1221.144091
10146;1194.06302;1184.436155;1224.637451;1220.273455
10148;1193.194646;1184.436155;1224.637451;1219.405054
10150;1192.323935;1184.436155;1224.637451;1218.534316
10152;1191.447926;1184.436155;1224.637451;1217.658279
10154;1190.569526;1184.436155;1224.637451;1216.779851
10156;1189.686462;1184.436155;1224.637451;1215.896757
10158;1188.819579;1184.436155;1224.637451;1215.029847
10160;1187.954947;1184.436155;1224.637451;1214.165188
10162;1187.090566;1184.436155;1224.637451;1213.30078
10164;1186.216754;1167.621287;1224.637451;1212.42694
10166;1185.328852;1167.621287;1224.637451;1211.539007
10168;1184.440864;1167.621287;1224.637451;1210.65099
10170;1183.550447;1167.621287;1224.637451;1209.760543
10172;1182.675742;1167.621287;1224.637451;1208.88581
10174;1181.801011;1167.621287;1224.637451;1208.011051
10176;1180.923907;1167.621287;1224.637451;1207.133919
10178;1180.053771;1167.621287;1224.637451;1206.263755
10180;1179.176604;1167.621287;1224.637451;1205.38656
10182;1178.293528;1167.621287;1224.637451;1204.503454
10184;1177.405802;1167.621287;1224.637451;1203.615698
10186;1176.515738;1167.621287;1224.637451;1202.725603
10188;1175.632679;1167.621287;1224.637451;1201.842515
10190;1174.749609;1167.621287;1224.637451;1200.959415
10192;1173.860533;1167.621287;1224.637451;1200.070307
10194;1172.985321;1167.621287;1224.637451;1199.195066
10196;1172.107647;1167.621287;1224.637451;1198.317362
10198;1171.239106;1167.621287;1224.637451;1197.448792
10200;1171.213947;1167.621287;1195.604126;1193.864548
10202;1170.340859;1167.621287;1195.604126;1192.984421
10204;1169.462964;1167.621287;1195.604126;1192.099364
10206;1168.580277;1167.621287;1195.604126;1191.209394
10208;1167.713828;1167.621287;1195.604126;1190.336103
10210;1166.849566;1167.621287;1195.604126;1189.465066
10212;1165.999153;1167.621287;1195.604126;1188.608039
10214;1165.150902;1151.663912;1195.604126;1187.753239
10216;1164.302498;1151.663912;1195.604126;1186.89829
10218;1163.451629;1151.663912;1195.604126;1186.040818
10220;1162.602927;1151.663912;1195.604126;1185.185578
10222;1161.770587;1151.663912;1195.604126;1184.34674
10224;1160.933445;1151.663912;1195.604126;1183.502978
10226;1160.093831;1151.663912;1195.604126;1182.656682
10228;1159.256499;1151.663912;1195.604126;1181.812734
10230;1158.421443;1151.663912;1195.604126;1180.971127
10232;1157.630892;1151.663912;1195.604126;1180.173861
10234;1156.847393;1151.663912;1195.604126;1179.383837
10236;1156.059155;1151.663912;1195.604126;1178.588948
10238;1155.275586;1151.663912;1195.604126;1177.798854
10240;1154.496724;1151.663912;1195.604126;1177.013596
10242;1153.729476;1151.663912;1195.604126;1176.239778
10244;1152.959793;1151.663912;1195.604126;1175.463462
10246;1152.19006;1151.663912;1195.604126;1174.687098
10248;1151.425035;1151.663912;1195.604126;1173.91557
10250;1151.085311;1151.663912;1164.005859;1162.462978
10252;1150.278393;1151.663912;1164.005859;1161.648505
10254;1149.47136;1151.663912;1164.005859;1160.833919
10256;1148.657121;1151.663912;1164.005859;1160.011913
10258;1147.85227;1151.663912;1164.005859;1159.199589
10260;1147.047295;1151.663912;1164.005859;1158.387144
10262;1146.252808;1151.663912;1164.005859;1157.585267
10264;1145.465308;1136.564029;1164.005859;1156.790599
10266;1144.677669;1136.564029;1164.005859;1155.995794
10268;1143.899391;1136.564029;1164.005859;1155.210646
10270;1143.125671;1136.564029;1164.005859;1154.430205
10272;1142.404349;1136.564029;1164.005859;1153.702149
10274;1141.67582;1136.564029;1164.005859;1152.966669
10276;1140.935314;1136.564029;1164.005859;1152.21885
10278;1140.192455;1136.564029;1164.005859;1151.468607
10280;1139.454322;1136.564029;1164.005859;1150.723235
10282;1138.730129;1136.564029;1164.005859;1149.991671
10284;1138.015429;1136.564029;1164.005859;1149.269889
10286;1137.314976;1136.564029;1164.005859;1148.56279
10288;1136.62399;1136.564029;1164.005859;1147.86545
10290;1135.932914;1136.564029;1164.005859;1147.168024
10292;1135.2294;1136.564029;1164.005859;1146.457941
10294;1134.523336;1136.564029;1164.005859;1145.745239
10296;1133.814786;1136.564029;1164.005859;1145.029984
10298;1133.1061;1136.564029;1164.005859;1144.314596
10300;1132.392471;1136.564029;1164.005859;1143.594122
10302;1131.718009;1136.564029;1164.005859;1142.912803
10304;1131.04578;1136.564029;1164.005859;1142.233792
10306;1130.373427;1136.564029;1164.005859;1141.55466
10308;1129.717701;1136.564029;1164.005859;1140.892665
10310;1129.250466;1136.564029;1135.614014;1134.289974
10312;1128.619182;1136.564029;1135.614014;1133.657899
10314;1127.985494;1122.32164;1135.614014;1133.023408
10316;1127.344579;1122.32164;1135.614014;1132.381663
10318;1126.701229;1122.32164;1135.614014;1131.737473
10320;1126.062635;1122.32164;1135.614014;1131.098059
10322;1125.430833;1122.32164;1135.614014;1130.465436
10324;1124.806218;1122.32164;1135.614014;1129.840028
10326;1124.18394;1122.32164;1135.614014;1129.216966
10328;1123.57365;1122.32164;1135.614014;1128.605942
10330;1122.9633;1122.32164;1135.614014;1127.994857
10332;1122.325316;1122.32164;1135.614014;1127.356085
10334;1121.687256;1122.32164;1135.614014;1126.717238
10336;1121.044341;1122.32164;1135.614014;1126.073517
10338;1120.396525;1122.32164;1135.614014;1125.424875
10340;1119.74866;1122.32164;1135.614014;1124.776185
10342;1119.082149;1122.32164;1135.614014;1124.10884
10344;1118.417939;1122.32164;1135.614014;1123.443805
10346;1117.758501;1122.32164;1135.614014;1122.783563
10348;1117.108556;1122.32164;1135.614014;1122.13285
10350;1116.456134;1122.32164;1135.614014;1121.479654
10352;1115.793071;1122.32164;1135.614014;1120.815842
10354;1115.132312;1122.32164;1135.614014;1120.154345
